"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.201660600E1,5.109226227E0,-2.856282711E0,-1.893813491E0
1.226685014E1,1.151371574E1,-4.086902142E0,8.499416113E-1
1.251739946E1,6.797138691E0,-3.837905407E0,9.121908545E-1
1.276746050E1,8.999804497E0,-8.166622162E0,2.561795712E-1
1.301773515E1,7.637503624E0,-3.691859007E0,-1.283292055E0
1.326797930E1,1.118570995E1,-5.956773758E0,1.905784607E0
1.351831499E1,1.343147182E1,-4.929661274E0,-5.841852427E-1
1.376868120E1,5.609614372E0,-5.269638062E0,1.867477298E-1
1.401889482E1,9.382876396E0,-5.403713226E0,-3.256114423E-1
1.426898638E1,5.516240597E0,-2.133233786E0,-1.776497602E0
1.451910844E1,1.404438686E1,-4.247313976E0,1.841141105E0
1.476932207E1,7.139509678E0,-3.797203779E0,1.798045516E0
1.501965776E1,8.274360657E0,-8.750806808E0,3.711012602E-1
1.526993242E1,9.361329079E0,-5.573701382E0,1.053448766E-1
1.552014604E1,9.133879662E0,-4.596867085E0,-1.221042871E-1
1.577026811E1,1.279700851E1,-4.369418144E0,-4.213795066E-1
1.602029863E1,5.698200226E0,-3.428496838E0,-2.561795712E-1
1.627035967E1,7.809885979E0,-6.265625954E0,4.740519226E-1
1.652048174E1,5.983109951E0,-2.470816135E0,-1.290474772E0
1.677075639E1,1.366610336E1,-5.702988625E0,9.193734527E-1
1.702087847E1,7.261613846E0,-3.440467834E0,1.798045516E0
1.727109209E1,9.856928825E0,-8.425195694E0,-2.394201756E-1
1.752124468E1,1.022802925E1,-7.477091789E0,4.189853072E-1
1.777142778E1,8.985439301E0,-4.438849926E0,-7.829039693E-1
1.802179399E1,1.346738434E1,-4.019864559E0,-8.236053586E-1
1.827188554E1,5.279214859E0,-3.442862034E0,-4.955997467E-1
1.852200762E1,7.965508938E0,-5.346252441E0,1.912967205E0
1.877231279E1,6.584054470E0,-2.023100376E0,-1.055842996E0
1.902264848E1,1.319205093E1,-6.605602264E0,1.771709323E-1
1.927286211E1,7.594407558E0,-4.283226967E0,1.541865945E0
1.952301470E1,9.433155060E0,-7.560888767E0,4.070142806E-1
1.977307573E1,1.057997704E1,-6.196194172E0,-1.388636976E-1
2.002319780E1,9.773131371E0,-4.086902142E0,3.136404157E-1
2.027359453E1,1.055842972E1,-4.613626480E0,5.506663918E-1
2.052362505E1,6.064512730E0,-3.813963413E0,-5.267243981E-1
2.077551714E1,8.449137688E0,-6.318298340E0,-5.841852427E-1
2.102582231E1,5.446808815E0,-2.774879694E0,-6.344634295E-1
2.127606645E1,1.312740803E1,-5.772420406E0,-2.705447972E-1
2.152631059E1,8.001421928E0,-4.477157116E0,1.211466074E0
2.177664629E1,8.638279915E0,-7.098807812E0,4.070142806E-1
2.202685991E1,1.031900978E1,-6.282385349E0,2.442085743E-1
2.227719560E1,7.206547260E0,-4.048594952E0,-9.097966552E-2
2.252756181E1,1.191115379E1,-4.647145271E0,-4.596867263E-1
2.277756181E1,5.583278179E0,-3.141192675E0,-4.596867263E-1
2.302783647E1,8.858546257E0,-6.713341713E0,-4.548983276E-2
2.327783647E1,5.944802761E0,-2.999934673E0,-1.505952835E0
2.352823320E1,1.157117653E1,-5.777208805E0,4.716577232E-1
2.377829424E1,1.157835960E1,-5.638344765E0,4.429273009E-1
2.402853838E1,7.304709435E0,-5.453991413E0,5.315127969E-1
2.427881304E1,8.865729332E0,-6.536170483E0,6.943184882E-2
2.452908769E1,6.253654957E0,-3.155557871E0,-3.663128614E-1
2.477927080E1,1.039562416E1,-4.156333923E0,1.192312479E0
2.502939287E1,6.789956093E0,-2.846705914E0,3.974374831E-1
2.527972856E1,9.406818390E0,-7.829039574E0,7.805097699E-1
2.553006426E1,7.888894558E0,-5.439626217E0,1.412578970E-1
2.578039995E1,9.868899345E0,-4.999093056E0,4.884171486E-1
2.603079668E1,1.321120453E1,-4.659116745E0,-1.771709323E-1
2.628094926E1,5.200206280E0,-4.034229755E0,1.604115069E-1
2.653097978E1,8.678980827E0,-6.016628742E0,-3.687070608E-1
2.678104082E1,6.258443356E0,-2.260126352E0,-1.352723956E0
2.703140703E1,1.296939087E1,-5.980715752E0,6.679822803E-1
2.728159014E1,8.458714485E0,-4.256890774E0,2.104503393E0
2.753165117E1,7.642292023E0,-7.108384609E0,4.070143029E-2
2.778165117E1,1.156159973E1,-6.514622688E0,-5.482721925E-1
2.803180376E1,6.370970726E0,-4.426878929E0,2.466027737E-1
2.828198686E1,1.188242340E1,-4.122815132E0,-5.363011956E-1
2.853232256E1,5.549759388E0,-3.270479441E0,7.637503147E-1
2.878247514E1,1.035013390E1,-8.204929352E0,-1.077390760E-1
2.903250566E1,6.200982571E0,-3.775655985E0,-7.182605099E-3
2.928274980E1,1.040280628E1,-6.045359135E0,1.161187768E0
2.953290239E1,1.271321106E1,-6.387730122E0,-7.829039693E-1
2.978308550E1,6.732495308E0,-4.604049683E0,-1.771709323E-1
3.003339067E1,9.109937668E0,-5.408501625E0,-9.481038451E-1
3.028339067E1,6.667851925E0,-2.434903145E0,-8.259995580E-1
3.053348222E1,1.062546730E1,-5.260061264E0,1.369483352E0
3.078348222E1,7.180211067E0,-3.272873640E0,8.762778044E-1
3.103354326E1,1.051533413E1,-9.217676163E0,-5.147533417E-1
3.128552690E1,6.744466305E0,-5.269638062E0,6.272808313E-1
3.153748003E1,1.019690514E1,-4.659116745E0,1.460463047E0
3.178760210E1,1.473391724E1,-5.882553577E0,4.453215301E-1
3.203787676E1,5.509057999E0,-4.503493309E0,2.633621916E-2
3.228809038E1,9.478644371E0,-7.017405033E0,-8.379705995E-2
3.253815141E1,5.863399982E0,-2.880224705E0,-9.121908545E-1
3.278839556E1,1.370201588E1,-6.981492043E0,1.144428372E0
3.303842607E1,7.132327080E0,-4.338293552E0,1.821987510E0
3.328873125E1,8.413225174E0,-8.501810074E0,1.867477298E-1
3.353894487E1,1.088643551E1,-7.170634270E0,8.858546019E-1
3.378928056E1,6.938396454E0,-3.995922565E0,-4.932055473E-1
3.403937212E1,1.153286934E1,-4.982333660E0,-9.744400978E-1
3.428961626E1,5.509057999E0,-3.562572241E0,-2.657563984E-1
3.453986040E1,8.188169479E0,-7.165845871E0,3.567360640E-1
3.479004350E1,6.385335922E0,-3.179499865E0,-8.834604025E-1
3.504047075E1,1.212184334E1,-6.552929878E0,2.138022184E0
3.529068437E1,1.178665543E1,-6.239289761E0,1.853112102E0
3.554074541E1,6.816292286E0,-6.354211330E0,-2.394201607E-2
3.579102007E1,8.951920509E0,-7.268796444E0,-1.651999205E-1
3.604117265E1,7.120356083E0,-3.430891037E0,-6.368576288E-1
3.629126421E1,1.151850414E1,-3.351882458E0,1.592144132E0
3.654132524E1,5.631162167E0,-3.734954596E0,5.578489900E-1
3.679141680E1,9.440337181E0,-8.707711220E0,3.423708379E-1
3.704147783E1,6.754043102E0,-4.390965939E0,-1.051054597E0
3.729202715E1,1.140118885E1,-5.726930618E0,1.280897856E0
3.754230180E1,1.272278786E1,-6.545747280E0,9.313444495E-1
3.779248491E1,6.742072105E0,-6.026205540E0,3.112462163E-1
3.804272905E1,9.844957352E0,-7.055712223E0,3.351882398E-1
3.829306474E1,6.370970726E0,-2.530671120E0,-1.168370485E0
3.854330888E1,1.248815632E1,-4.003105164E0,1.010353088E0
3.879367510E1,6.186617374E0,-2.762908697E0,1.422155857E0
3.904401079E1,9.160215378E0,-7.857769966E0,5.985504389E-2
3.929431596E1,6.493074894E0,-4.481945515E0,-3.160346150E-1
3.954443804E1,1.033576870E1,-5.185841084E0,1.963245422E-1
3.979465166E1,1.322556973E1,-5.741295815E0,-3.160346150E-1
4.004492632E1,7.084442616E0,-5.106832027E0,1.029506698E-1
4.029523149E1,8.111555099E0,-6.349422932E0,5.339069963E-1
4.054529253E1,6.148310184E0,-2.669534922E0,-7.996633649E-1
4.079553667E1,1.253843403E1,-4.659116745E0,9.935936928E-1
4.104559770E1,7.048529625E0,-3.706224203E0,5.003881454E-1
4.129587236E1,8.236053467E0,-7.623138428E0,9.576806426E-2
4.154593340E1,9.354146004E0,-5.468356609E0,3.591302633E-1
4.179601232E1,8.585607529E0,-5.123591423E0,2.226607651E-1
4.204607335E1,1.229183197E1,-4.343081951E0,2.681505978E-1
4.229622594E1,6.181828976E0,-3.663128614E0,-1.843535304E-1
4.254814855E1,6.469132900E0,-6.042964935E0,9.481038451E-1
4.279814855E1,6.093243122E0,-2.339135170E0,-1.386242747E0
4.304839269E1,1.225831223E1,-6.272808552E0,1.256955862E0
4.329848424E1,7.754819393E0,-4.479551315E0,1.747767210E0
4.354869786E1,8.971074104E0,-7.795520782E0,2.825157940E-1
4.379869786E1,9.809044838E0,-6.607996464E0,-5.386953950E-1
4.404888097E1,6.775590897E0,-4.446032524E0,-5.243301988E-1
4.429894200E1,1.190875912E1,-4.611232281E0,-7.541735172E-1
4.454912511E1,4.862623692E0,-3.641580820E0,-9.169792533E-1
4.479930821E1,7.283161640E0,-6.438008308E0,1.086967587E0
4.504946080E1,6.366182327E0,-2.305616140E0,-1.187524080E0
4.529955235E1,1.410903072E1,-5.662287235E0,1.596932530E0
4.554961339E1,8.212111473E0,-5.370194435E0,1.778891921E0
4.579985753E1,7.663839817E0,-6.979097843E0,1.292868853E-1
4.605019322E1,1.062067890E1,-6.957550049E0,-4.405331016E-1
4.630028478E1,6.876147270E0,-4.098873138E0,-1.819593310E-1
4.655074254E1,1.239957047E1,-4.086902142E0,3.208230138E-1
4.680086461E1,5.688623428E0,-3.529053211E0,1.699883193E-1
4.705101720E1,8.010998726E0,-6.993463039E0,7.302315235E-1
4.730107823E1,5.396530628E0,-3.213018656E0,-8.283938169E-1
4.755123082E1,1.163821411E1,-6.818686485E0,1.438915253E0
4.780156651E1,1.103008747E1,-6.172252178E0,8.738836050E-1
4.805199376E1,7.335834026E0,-5.975927353E0,-2.178723514E-1
4.830226842E1,9.284713745E0,-7.565677166E0,4.788403399E-3
4.855248204E1,6.191405773E0,-3.002328873E0,-1.675941199E-1
4.880269566E1,1.095826149E1,-4.326322556E0,8.930372596E-1
4.905306188E1,5.829881191E0,-3.105279684E0,1.891419291E-1
4.930318395E1,1.080982113E1,-9.282320023E0,6.775590777E-1
4.955339757E1,5.916072369E0,-4.508281708E0,-3.375824392E-1
4.980358067E1,1.064701462E1,-6.892906666E0,8.283938169E-1
5.005388585E1,1.237802315E1,-5.623979568E0,-4.788403511E-1
5.030422154E1,5.928043365E0,-4.929661274E0,-7.948749661E-1
5.055443517E1,8.762778282E0,-7.149086475E0,-1.891419291E-1
5.080446568E1,6.066906929E0,-2.887407303E0,-1.467645645E0
5.105458775E1,1.105402946E1,-5.013458252E0,8.714894056E-1
5.130654088E1,6.821080685E0,-3.969586372E0,1.151610970E0
5.155663243E1,8.413225174E0,-7.898471355E0,1.261744261E0
5.180669347E1,9.943120003E0,-5.214571476E0,-5.746084079E-2
5.205684606E1,8.580819130E0,-4.795586109E0,3.112462163E-2
5.230702916E1,1.161666679E1,-4.659116745E0,-8.451532125E-1
5.255724278E1,5.518634796E0,-4.103661537E0,-1.070208192E0
5.280736485E1,7.457938194E0,-5.193023682E0,1.711854219E0
5.305757848E1,5.693411827E0,-2.636016130E0,-1.185129881E0
5.330785314E1,1.258631802E1,-6.924031258E0,7.493851185E-1
5.355797521E1,9.648633003E0,-5.674258232E0,1.877054095E0
5.380800572E1,7.623138428E0,-6.672640324E0,-1.316810995E-1
5.405818883E1,9.279925346E0,-6.775590897E0,-8.523358107E-1
5.430834142E1,5.920860767E0,-3.859453201E0,-3.351882473E-2
5.455867711E1,1.134851646E1,-3.277662039E0,1.671152830E0
5.480879918E1,5.470750809E0,-3.744531393E0,8.930372596E-1
5.505910436E1,1.106839466E1,-8.540117264E0,1.007958889E0
5.530934850E1,6.605602264E0,-4.711789131E0,2.035071403E-1
5.555971471E1,9.593565941E0,-5.820304394E0,3.878606856E-1
5.581166783E1,1.270842266E1,-4.807557106E0,-1.029506683E0
5.606197301E1,4.908113480E0,-4.532223701E0,-4.764461517E-1
5.631221715E1,7.077260017E0,-5.544970989E0,1.453280449E0
5.656233922E1,5.956773758E0,-2.770091295E0,-1.201889277E0
5.681267491E1,1.463336086E1,-5.901707172E0,2.044648170E0
5.706267491E1,9.323021889E0,-4.481945515E0,2.391807556E0
5.731301061E1,7.484274387E0,-8.087613106E0,1.675941199E-1
5.756423131E1,1.016578007E1,-6.756437302E0,-5.985504389E-2
5.781441441E1,9.155426979E0,-3.871424198E0,4.405331016E-1
5.806459752E1,1.055124664E1,-4.577713490E0,1.867477298E-1
5.831575719E1,6.229712963E0,-4.477157116E0,3.687070608E-1
5.856597081E1,7.548917770E0,-7.359776020E0,1.855506301E0
5.881618443E1,6.143521786E0,-3.665522814E0,-3.950432837E-1
5.906630650E1,1.313937855E1,-6.995857239E0,1.819593310E0
5.931670323E1,1.117613316E1,-5.705382824E0,9.911994934E-1
5.956688634E1,6.873753071E0,-6.840234280E0,-1.939303428E-1
5.981725255E1,8.128314972E0,-6.969521046E0,-1.197100878E0
6.006838170E1,7.196970463E0,-3.117250681E0,-1.347935557E0
6.031871739E1,9.744400978E0,-3.488351822E0,1.580173075E-1
6.056877843E1,7.386112213E0,-4.216189384E0,1.407790542E0
6.081902257E1,9.394847870E0,-8.623914719E0,-7.900865376E-2
6.106929723E1,7.527369976E0,-4.589684486E0,1.939303428E-1
6.131969396E1,1.210987186E1,-6.057330132E0,1.034295082E0
6.156972447E1,1.126471901E1,-5.374982834E0,9.576806426E-2
6.181987706E1,5.870582581E0,-5.889736176E0,-4.596867263E-1
6.207006017E1,7.821856976E0,-6.399701118E0,-4.525041282E-1
6.232012120E1,6.576871872E0,-3.083731890E0,-8.164227605E-1
6.257039586E1,1.349611473E1,-3.426102638E0,8.212111592E-1
6.282067052E1,7.295132637E0,-4.134786129E0,1.659181833E0
6.307091466E1,8.650250435E0,-8.221688271E0,1.836352706E0
6.332106725E1,9.124302864E0,-5.446808815E0,2.657563984E-1
6.357106725E1,9.952696800E0,-5.372588634E0,-3.830722719E-2
6.382118932E1,1.266532707E1,-4.627991676E0,-1.108515382E0
6.407149449E1,5.659893036E0,-4.723760128E0,-5.075707436E-1
6.432170812E1,7.702147007E0,-5.516240597E0,4.070142806E-1
6.457186070E1,6.373364925E0,-2.288856745E0,-1.510741234E0
6.482204381E1,1.362540150E1,-5.288791656E0,1.161187768E0
6.507219640E1,8.942343712E0,-3.691859007E0,2.231395960E0
6.532244054E1,8.576030731E0,-7.924807549E0,7.661445141E-1
6.557250157E1,9.777919769E0,-7.041347027E0,-6.703764945E-2
6.582271520E1,8.463502884E0,-5.058948040E0,-5.506663918E-1
6.607283727E1,1.272757626E1,-4.508281708E0,-8.690952063E-1
6.632302037E1,5.123591423E0,-4.254496574E0,-5.003881454E-1
6.657323399E1,6.866570473E0,-6.076483727E0,1.968033791E0
6.682366124E1,6.203376770E0,-3.050212860E0,-8.427590132E-1
6.707381383E1,1.301966858E1,-6.636727333E0,1.644816518E0
6.732405797E1,9.533711433E0,-5.140350819E0,1.793257117E0
6.757424108E1,6.900089264E0,-7.486668587E0,7.134721279E-1
6.782448522E1,9.691728592E0,-7.137115479E0,-1.367089152E0
6.807469884E1,7.876923561E0,-4.084507942E0,-2.001552582E0
6.832494298E1,1.130302620E1,-3.653551817E0,-1.228225470E0
6.857524816E1,5.384559631E0,-3.888183594E0,8.906430602E-1
6.882555333E1,9.737217903E0,-9.165003777E0,7.733271718E-1
6.907567540E1,5.887341976E0,-4.295197964E0,-3.639186621E-1
6.932588902E1,1.112346077E1,-6.730101109E0,6.967126727E-1
6.957601109E1,1.169806957E1,-6.416460514E0,7.230489254E-1
6.982640782E1,7.194576263E0,-5.906495571E0,-7.350199223E-1
7.007643834E1,8.013393402E0,-7.484274387E0,-5.051765442E-1
7.032652989E1,6.816292286E0,-3.292027235E0,-2.585737705E-1
7.057692662E1,1.124556541E1,-3.651157618E0,9.792284966E-1
7.082741490E1,6.399701118E0,-3.914519787E0,1.613691926E0
7.107753697E1,7.931990147E0,-7.759607792E0,1.051054597E0
7.132781163E1,7.632715225E0,-5.200206280E0,-1.173158810E-1
7.157793370E1,9.402029991E0,-5.497087002E0,-5.027823523E-2
7.182805577E1,1.232056236E1,-5.691017628E0,-1.678335428E0
7.207820836E1,6.172252178E0,-4.778826714E0,-8.954314590E-1
7.232842198E1,7.817068577E0,-6.234501362E0,8.810662031E-1
7.258032543E1,5.717353821E0,-2.647987127E0,-3.471592367E-1
7.283056957E1,1.273236465E1,-5.114014626E0,1.371877551E0
7.308246166E1,6.871358871E0,-3.050212860E0,1.278503656E0
7.333267529E1,8.971074104E0,-7.802703381E0,1.225831270E0
7.358282787E1,7.702147007E0,-5.269638062E0,-9.385270476E-1
7.383313305E1,8.425195694E0,-4.857835293E0,-6.799532771E-1
7.408356030E1,1.192073059E1,-4.721365929E0,-8.954314590E-1
7.433392651E1,6.416460514E0,-3.481169224E0,-3.878606856E-1
7.458417065E1,9.026140213E0,-5.355829239E0,5.482721925E-1
7.483420117E1,5.449203014E0,-2.276885748E0,-1.845929503E0
7.508444531E1,1.421198082E1,-6.761225700E0,1.268926859E0
7.533450634E1,8.243236542E0,-4.139574528E0,2.825158119E0
7.558468945E1,8.197746277E0,-7.060500622E0,5.051765442E-1
7.583499462E1,9.957485199E0,-6.370970726E0,-9.696516991E-1
7.608526928E1,6.981492043E0,-4.122815132E0,-6.296750307E-1
7.633548290E1,1.162624359E1,-4.129997730E0,-4.644751251E-1
7.658575756E1,5.480327606E0,-3.787626982E0,-1.771709323E-1
7.683594067E1,1.049857426E1,-8.034940720E0,5.770025849E-1
7.708612377E1,6.131550789E0,-3.658340216E0,-1.130063176E0
7.733648998E1,1.136048698E1,-5.925649166E0,1.089361787E0
7.758697826E1,1.175553036E1,-5.724536419E0,-5.602431893E-1
7.783716137E1,6.471527100E0,-4.996698856E0,-9.552865028E-1
7.808728344E1,8.453926086E0,-6.794744492E0,3.256114423E-1
7.833752758E1,6.368576527E0,-2.614468336E0,-1.072602391E0
7.858789379E1,1.236844635E1,-5.094861031E0,1.905784607E0
7.883981640E1,6.868964672E0,-3.675099611E0,7.350199223E-1
7.909018261E1,8.429984093E0,-7.876923561E0,9.696516991E-1
7.934024365E1,9.842563629E0,-6.071695328E0,6.129156351E-1
7.959039623E1,8.664615631E0,-4.460397720E0,1.364694983E-1
7.984192211E1,1.222718811E1,-4.881777287E0,-5.530605912E-1
8.009234936E1,4.838681698E0,-4.276044369E0,-9.576806426E-2
8.034256298E1,6.598419666E0,-6.811503887E0,1.771709204E0
8.059405834E1,5.626373768E0,-3.208230257E0,-3.830722570E-1
8.084430248E1,1.160469532E1,-5.724536419E0,1.793257117E0
8.109448559E1,9.021351814E0,-5.403713226E0,1.934514999E0
8.134460766E1,8.336610794E0,-7.477091789E0,4.094084799E-1
8.159488232E1,9.117119789E0,-7.381323814E0,-6.560112834E-1
8.184543116E1,7.161057472E0,-4.211400986E0,-1.007958889E0
8.209564479E1,1.154005241E1,-4.007893562E0,-6.464344263E-2
8.234707911E1,6.203376770E0,-3.696647406E0,9.528923035E-1
8.259747584E1,9.639056206E0,-8.298302650E0,5.913678408E-1
8.284762843E1,6.804321289E0,-4.498704910E0,1.029506698E-1
8.309814723E1,9.789890289E0,-6.198588371E0,3.519476354E-1
8.334839137E1,1.218648624E1,-6.026205540E0,-8.116343617E-1
8.360000880E1,5.861005783E0,-5.286397457E0,-3.447650373E-1
8.385193141E1,9.133879662E0,-6.849811077E0,-3.926490843E-1
8.410229762E1,5.975927353E0,-3.093308687E0,-8.858546019E-1
8.435269435E1,1.343147182E1,-5.114014626E0,1.788468719E0
8.460290797E1,6.933608055E0,-4.034229755E0,1.915361404E0
8.485351832E1,8.295908928E0,-8.245630264E0,5.817909837E-1
8.510360988E1,1.031661510E1,-6.619967937E0,-2.992752194E-1
8.535412867E1,7.161057472E0,-4.453215122E0,-3.950432837E-1
8.560541041E1,1.220563984E1,-4.991910458E0,-1.225831270E0
8.585562404E1,5.204994678E0,-3.859453201E0,-9.289502501E-1
8.610730250E1,7.783549786E0,-6.643909931E0,1.326387763E0
8.635925563E1,6.438008308E0,-3.198653460E0,-4.118026793E-1
8.660983546E1,1.141315937E1,-6.833051682E0,1.312022567E0
8.686011012E1,1.057758331E1,-6.773196697E0,7.038952708E-1
8.711126979E1,7.144298077E0,-5.973533154E0,-2.609679997E-1
