"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.614694484E1,-9.906959534E-2,-8.122641444E-1,-1.188302517E0
9.639734156E1,3.089267015E-2,5.752427876E-2,-1.531850338E0
9.664758571E1,-4.319647253E-1,-2.231729031E-1,7.121292949E-1
9.689792140E1,-4.878911078E-1,1.134506613E-1,9.688580036E-1
9.714831813E1,-5.054680109E-1,7.968178391E-1,2.050634027E-1
9.739859278E1,7.153250575E-1,5.885586143E-1,-1.138235092E0
9.764920314E1,-5.113269389E-2,-4.569984376E-1,3.142530099E-2
9.789932521E1,9.635316730E-1,-1.946770787E0,1.112136126E0
9.814956935E1,-6.572681665E-1,-3.552657068E-1,5.864281058E-1
9.839990504E1,6.205165386E-1,-1.869539171E-1,-3.227751255E-1
9.865030177E1,6.977482438E-1,2.727077007E-1,-1.745968461E0
9.890079005E1,-3.414172530E-1,1.115331888E0,5.395564437E-1
9.915085109E1,-4.207794741E-2,9.848369956E-1,1.344363689E0
9.940133937E1,-3.334277868E-1,3.296993375E-1,9.869675040E-1
9.965173610E1,7.920241356E-1,-1.422128081E0,-1.163801432E0
9.990219386E1,3.797667921E-1,-9.246495366E-1,-1.143561363E0
1.001541470E2,-3.818973005E-1,3.259709179E-1,6.801713705E-1
1.004042691E2,1.763012707E-1,-4.431500137E-1,1.209607840E0
1.006548794E2,2.274339646E-1,6.087986231E-1,1.965412945E-1
1.009050320E2,6.950850487E-1,1.251685768E-1,-1.527589202E0
1.011555508E2,-6.242449880E-1,1.384843793E-2,-3.259709179E-1
1.014058865E2,5.539374948E-1,-1.267664731E-1,1.125451922E0
1.016563137E2,-7.270429730E-1,-4.111920893E-1,8.138620257E-1
1.019069546E2,4.543353021E-1,-8.889631629E-1,-5.699164867E-1
1.021571682E2,6.854977012E-1,-4.372910559E-1,-1.175519347E0
1.024075650E2,-4.516721368E-1,1.072721362E0,2.748382390E-1
1.026578396E2,7.989483327E-2,7.217166424E-1,8.703210354E-1
1.029090603E2,2.146507949E-1,9.214537591E-2,1.346494317E0
1.031606472E2,-1.576591432E-1,-2.711097896E-1,-1.515871286E0
1.034109828E2,-3.813646734E-1,-1.171258211E0,-1.236239433E0
1.036612880E2,-1.789644361E-1,-4.394215941E-1,1.451955438E0
1.039115627E2,-7.259777188E-1,2.082591951E-1,9.976201653E-1
1.041617763E2,6.711166352E-2,4.516721368E-1,-5.001416802E-1
1.044124172E2,8.325041533E-1,-1.709749401E-1,-1.785383224E0
1.046625392E2,-8.096010089E-1,4.202468395E-1,-4.740426689E-2
1.049130886E2,-1.906823367E-1,6.881608367E-1,1.302818418E0
1.051633022E2,-2.945456207E-1,-6.210491657E-1,1.584580898E0
1.054146755E2,6.860303283E-1,-1.464738607E0,-1.336374283E0
1.056649806E2,1.672465205E-1,-7.014766335E-1,-1.570199847E0
1.059152553E2,-4.804342687E-1,1.188302517E0,1.025849700E0
1.061656826E2,-7.099987864E-1,6.237123609E-1,1.228249907E0
1.064159572E2,5.459480286E-1,3.462109566E-1,8.900284767E-1
1.066663539E2,6.572681665E-1,-2.524676621E-1,-1.581385136E0
1.069166591E2,-1.890844405E-1,-5.528722405E-1,-6.897587180E-1
1.071678798E2,6.444849819E-2,-2.620550692E-1,1.236239433E0
1.074194057E2,-5.853627920E-1,-2.412824035E-1,1.134506702E0
1.076695278E2,5.177185535E-1,-2.045307755E-1,-6.615292430E-1
1.079199245E2,6.636597514E-1,-4.894890189E-1,-1.606418848E0
1.081701381E2,-1.243163586E0,1.385909081E0,-7.254450917E-1
1.084205348E2,-3.941478580E-2,5.432848930E-1,2.062351942E0
1.086708095E2,-4.447479248E-1,3.787015080E-1,1.607484102E0
1.089209316E2,-2.684466541E-1,-1.543035507E0,-2.085787773E0
1.091724880E2,9.001484513E-2,-9.683253765E-1,-1.292698383E0
1.094224880E2,-3.403519988E-1,1.262871027E0,1.080178142E0
1.096729152E2,-2.114549875E-1,3.142530024E-1,1.500957608E0
1.099231899E2,8.367652297E-1,4.229099751E-1,2.386192381E-1
1.101745632E2,9.789780378E-1,-4.245078862E-1,-2.457032442E0
1.104250514E2,-5.065332651E-1,-8.175904751E-1,-6.444849968E-1
1.106750820E2,9.587380104E-3,2.130528912E-2,1.490304947E0
1.109256923E2,-1.040230751E0,-2.918824553E-1,1.363005877E0
1.111757228E2,7.126619220E-1,-1.045557022E0,-9.177253246E-1
1.114272487E2,5.832322836E-1,-1.065264493E-1,-2.180063725E0
1.116774013E2,-5.470132828E-1,7.914915085E-1,5.970807076E-1
1.119276760E2,-2.391518652E-1,9.757822156E-1,1.481250167E0
1.121781337E2,1.778991669E-1,-3.696467578E-1,1.544633508E0
1.124281337E2,-4.980111420E-1,-8.607336879E-1,-2.098038435E0
1.126784389E2,2.316950262E-1,-1.435976505E0,-1.033306479E0
1.129284694E2,-1.901497096E-1,6.615292430E-1,1.107874990E0
1.131787746E2,-3.099919558E-1,5.858954508E-3,1.061003447E0
1.134303005E2,1.960086524E-1,7.131945491E-1,2.822950780E-1
1.136803615E2,1.768338978E-1,7.078682184E-1,-2.242914200E0
1.139303920E2,-1.427454352E-1,-4.010720551E-1,1.235706806E-1
1.141805446E2,-1.571265012E-1,-2.247707993E-1,1.145691872E0
1.144307277E2,-5.528722405E-1,-4.522047639E-1,1.150485635E0
1.146824977E2,1.874865443E-1,-9.193232059E-1,-1.406681657E0
1.149326808E2,5.081311464E-1,-2.620550692E-1,-1.501490235E0
1.151830165E2,-1.193096191E-1,1.193628788E0,9.225190282E-1
1.154332607E2,-5.683186054E-1,9.555422068E-1,1.393365860E0
1.156835659E2,-6.018744037E-2,-1.949433982E-1,1.040763378E0
1.159336574E2,4.969458580E-1,-1.128115058E0,-1.654888391E0
1.161838100E2,-9.214537591E-2,-1.218662500E0,-1.060470819E0
1.164340236E2,-2.167813182E-1,4.452805519E-1,9.571400881E-1
1.166841152E2,-4.639226794E-1,1.651159860E-2,1.211738348E0
1.169343593E2,2.311623842E-1,3.818973005E-1,-3.163835406E-1
1.171844509E2,9.773801565E-1,9.853696078E-2,-1.683117867E0
1.174346645E2,-4.926848114E-1,1.970739290E-2,-4.575310946E-1
1.176848476E2,7.882957160E-2,-4.404868484E-1,1.805090666E0
1.179350307E2,-8.942894936E-1,3.089267015E-2,5.443501472E-1
1.181853664E2,1.105744481E0,-6.775081754E-1,-9.001484513E-1
1.184355800E2,6.215817928E-1,-4.420847595E-1,-1.567003965E0
1.186858242E2,-4.889563918E-1,1.479119658E0,3.691141307E-1
1.189359157E2,-6.332997084E-1,1.039698124E0,1.738511562E0
1.191864955E2,4.900216311E-2,6.764429063E-2,6.572681665E-1
1.194382961E2,7.515440583E-1,-1.109472990E0,-2.310558558E0
1.196885707E2,-5.699164793E-2,-9.608685374E-1,-1.254348874E0
1.199391201E2,2.439455539E-1,-1.992044598E-1,2.420280933E0
1.201892726E2,-4.394215941E-1,7.403588295E-2,1.666073561E0
1.204406154E2,-1.384843793E-2,7.590008974E-1,-1.707618952E0
1.206910732E2,5.640575290E-1,-2.034655064E-1,-2.365419626E0
1.209410732E2,-7.984157205E-1,1.031175971E0,-9.960222989E-2
1.211925991E2,-2.790992856E-1,7.771103978E-1,2.470348358E0
1.214426601E2,-6.865629554E-1,2.588592768E-1,2.131061554E0
1.216941555E2,4.095941782E-1,-1.732120037E0,-2.380866051E0
1.219443386E2,3.419498801E-1,-1.005609632E0,-1.669269443E0
1.221956508E2,-9.267801046E-2,8.564726114E-1,9.491506219E-1
1.224460475E2,-3.355583176E-2,1.688444167E-1,1.859951735E0
1.226960781E2,5.587311983E-1,1.261805773E0,2.125202566E-1
1.229475429E2,5.821670294E-1,-5.661880374E-1,-2.515089273E0
1.231978786E2,-3.494067490E-1,-7.621967196E-1,-6.322344542E-1
1.234481838E2,-3.675162494E-1,1.699096859E-1,1.849299073E0
1.236985195E2,-1.115331888E0,-1.613875628E-1,1.684183121E0
1.239496791E2,5.411543250E-1,-4.532700181E-1,-1.209075212E0
1.242000453E2,2.796319127E-1,-7.829693705E-2,-1.967010856E0
1.244500759E2,-6.013417840E-1,1.097222447E0,7.765777707E-1
1.247005336E2,-3.675162420E-2,8.591358066E-1,1.495098710E0
1.249506862E2,-7.542072535E-1,5.938849449E-1,1.769404292E0
1.252008998E2,-3.462109566E-1,-1.277784705E0,-2.057558298E0
1.254513576E2,5.326322466E-2,-1.283643723E0,-9.219864011E-1
1.257014186E2,-1.981391907E-1,1.141963482E0,5.198490620E-1
1.259519985E2,-2.854908705E-1,6.338323653E-2,1.230913043E0
1.262019985E2,5.347627401E-1,7.701861858E-1,3.115898669E-1
1.264522731E2,6.364955306E-1,8.628641814E-2,-2.187520504E0
1.267027004E2,-4.426173866E-1,-6.247776151E-1,-5.006742850E-2
1.269529445E2,-2.354234457E-1,2.263686955E-1,1.745435834E0
1.272035549E2,-6.130596995E-1,-1.331580579E-1,1.375256419E0
1.274539516E2,4.990763962E-1,-1.105744481E0,-1.393898487E0
1.277040737E2,5.693838596E-1,-6.327670813E-1,-1.867408633E0
1.279555690E2,-8.426241875E-1,1.056209683E0,6.956176758E-1
1.282075527E2,-3.270362020E-1,6.966829300E-1,1.934520245E0
1.284577663E2,-2.695119083E-1,5.592638254E-1,1.147289872E0
1.287093837E2,2.620550692E-1,-7.323693037E-1,-2.330265999E0
1.289595973E2,-1.581917703E-1,-1.097755075E0,-1.078047633E0
1.292110012E2,-4.159857631E-1,3.499393761E-1,1.530252337E0
1.294613063E2,-6.471481323E-1,-3.621899337E-2,1.666073561E0
1.297115810E2,3.840278387E-1,7.914915085E-1,-4.926848114E-1
1.299618251E2,5.608617067E-1,4.591289759E-1,-2.177933216E0
1.302119167E2,-3.494067490E-1,2.412824035E-1,4.048004746E-2
1.304620082E2,5.006742850E-2,3.115898669E-1,1.605886221E0
1.307123134E2,-9.443569183E-1,2.109223604E-1,1.463673353E0
1.309623439E2,6.391586363E-2,-1.284176350E0,-1.761414766E0
1.312124050E2,7.590008974E-1,-1.301753163E0,-1.523860812E0
1.314625270E2,-3.909520507E-1,1.309742689E0,6.146575809E-1
1.317127101E2,-2.348908186E-1,7.733820081E-1,1.739044189E0
1.319629543E2,4.628573954E-1,2.189118415E-1,4.346278906E-1
1.322132289E2,8.186557293E-1,-7.835019827E-1,-2.199238539E0
1.324635036E2,-8.788431436E-2,-8.042746782E-1,-1.175519347E0
1.327136562E2,-2.300971150E-1,-5.273059011E-2,2.302036524E0
1.329640834E2,-6.732471585E-1,-1.315601617E-1,1.210673094E0
1.332141139E2,9.470201135E-1,-4.697816372E-1,-1.014664412E0
1.334642971E2,5.113269091E-1,4.910869002E-1,-2.224272251E0
1.337144191E2,-5.560680628E-1,6.258428693E-1,6.908239722E-1
1.339645220E2,2.492718846E-1,6.412891746E-1,1.825330615E0
1.342147967E2,-8.479505181E-1,4.591289759E-1,9.837717414E-1
1.344648577E2,-7.882957160E-2,-1.788046360E0,-2.018676043E0
1.347149187E2,4.681837261E-1,-1.154746652E0,-1.683650494E0
1.349650713E2,-8.362326026E-2,9.922938347E-1,8.729842305E-1
1.352151629E2,-4.830974340E-1,4.436826408E-1,1.622930408E0
1.354654070E2,2.647182047E-1,1.074319243E0,7.121292949E-1
1.357156511E2,4.271710515E-1,7.989483327E-2,-2.368083000E0
1.359657427E2,-3.430151641E-1,-4.820321798E-1,-5.811017752E-1
1.362158037E2,-3.195793368E-3,4.490089715E-1,1.711879969E0
1.364658648E2,-1.053013921E0,-9.054748341E-3,1.534513474E0
1.367158648E2,7.366303802E-1,-9.044095278E-1,-1.125451922E0
1.369660784E2,8.570052385E-1,2.876213938E-2,-1.557949305E0
1.372161394E2,-2.492718846E-1,1.025849700E0,4.894890189E-1
1.374662615E2,-3.408846259E-1,1.100418210E0,1.762480021E0
1.377165056E2,-3.195793182E-2,2.279665917E-1,9.454222322E-1
1.379665667E2,-1.491370238E-2,-8.591358066E-1,-1.617071390E0
1.382165972E2,1.747033745E-1,-1.319862604E0,-1.382180691E0
1.384666887E2,-7.126619220E-1,3.563309610E-1,1.099352956E0
1.387169024E2,-5.411543250E-1,-6.498113275E-2,1.185639381E0
1.389688250E2,4.942827225E-1,3.350256681E-1,-2.652508616E-1
1.392207476E2,9.092032313E-1,-1.400822699E-1,-1.351820588E0
1.394708086E2,-9.635316730E-1,5.273059011E-1,-5.704491138E-1
1.397209612E2,5.858954787E-1,-6.791061163E-1,2.218413115E0
1.399712664E2,-5.864281058E-1,2.876214087E-1,7.179882526E-1
1.402217852E2,4.058657587E-1,-1.594700933E0,-2.111354113E0
1.404736162E2,5.736449361E-1,-7.659251690E-1,-1.786981106E0
1.407238299E2,-5.976133347E-1,8.202536106E-1,1.334243774E0
1.409739214E2,-1.518001854E-1,6.013417840E-1,1.791774869E0
1.412239519E2,7.350324839E-2,1.107342362E0,1.661812514E-1
1.414740435E2,5.278385282E-1,-2.732403278E-1,-2.246642828E0
1.417242266E2,-1.113201380E-1,-3.478088379E-1,-7.696535587E-1
1.419743487E2,7.936219871E-2,-1.001348570E-1,2.099636316E0
1.422244097E2,-9.081379771E-1,-3.254382908E-1,1.241565704E0
1.424744097E2,8.799084425E-1,-1.298024774E0,-1.405083776E0
1.427245012E2,8.916263580E-1,-3.898867965E-1,-1.948368669E0
1.429745928E2,-6.492787004E-1,9.342369437E-1,8.452873230E-1
1.432248064E2,-4.308994710E-1,4.335626364E-1,1.651159883E0
1.434750507E2,-1.896170676E-1,-2.205097377E-1,6.354302764E-1
1.437252339E2,7.685883045E-1,-4.633900523E-1,-2.058623552E0
1.439753559E2,1.475391239E-1,-1.001881242E0,-1.185106754E0
1.442255695E2,-4.181163013E-1,-1.310275346E-1,1.949433923E0
1.444758747E2,-8.080030680E-1,9.800432622E-2,7.872304320E-1
1.447261189E2,1.046622276E0,-5.667206645E-1,-7.227819562E-1
1.449780720E2,5.187838078E-1,6.924219131E-1,-2.055960417E0
1.452283161E2,-1.177117229E-1,4.388889670E-1,8.490157723E-1
1.454786213E2,3.142530099E-2,9.779127836E-1,1.648496747E0
1.457288044E2,-5.464806557E-1,2.396845073E-2,1.057807565E0
1.459790180E2,5.496764779E-1,-1.956358194E0,-1.519067168E0
1.462293537E2,1.470064968E-1,-7.968178391E-1,-1.672997832E0
1.464794148E2,-2.024002522E-1,1.385909081E0,8.751147389E-1
1.467297810E2,-3.920173049E-1,5.246427655E-1,1.516403913E0
1.469802693E2,5.933523178E-1,4.298342168E-1,2.972087860E-1
1.472305134E2,4.910869002E-1,3.781688958E-2,-2.280198574E0
1.474817646E2,-8.362326026E-2,-6.870955825E-1,-6.759102941E-1
1.477322529E2,1.214401498E-1,1.241033077E-1,1.961151838E0
1.479824970E2,-1.062601328E0,-5.379585549E-2,1.114266634E0
1.482337788E2,3.866910040E-1,-1.043426514E0,-1.108407617E0
1.484839619E2,1.432780623E-1,7.030745596E-2,-2.191248894E0
1.487351521E2,-1.752360016E-1,8.032094240E-1,7.435545921E-1
1.489855649E2,-4.154531360E-1,7.712514400E-1,1.947303414E0
1.492359311E2,4.830974340E-1,1.443433315E-1,4.916195571E-1
1.494862058E2,9.182579517E-1,-8.250473142E-1,-2.357430220E0
1.497364194E2,7.190535218E-2,-5.475459099E-1,-1.132376075E0
1.499866635E2,1.182443574E-1,-6.285060197E-2,2.438922882E0
1.502370602E2,-7.776430249E-1,-4.793690145E-2,1.157409787E0
1.504873044E2,5.912217498E-1,-3.142530099E-2,-1.383778572E0
1.507386166E2,9.928264618E-1,4.916195571E-1,-2.744653940E0
1.509887082E2,-8.628641814E-2,2.897519469E-1,9.427590370E-1
1.512390744E2,-2.695119083E-1,8.314388990E-1,2.273807049E0
1.514895932E2,-8.575378656E-1,5.720469952E-1,1.632517815E0
1.517407529E2,2.780340314E-1,-1.983522415E0,-2.142779350E0
1.519921872E2,3.195793331E-1,-1.081243396E0,-1.764077902E0
1.522425229E2,-1.912149638E-1,6.290386319E-1,1.272991061E0
1.524928586E2,-5.075985193E-1,-7.936219871E-2,1.686313629E0
1.527430112E2,3.866910040E-1,5.299690962E-1,2.391518652E-1
1.529942624E2,4.239752591E-1,3.845604658E-1,-2.622681141E0
1.532445676E2,-6.151902080E-1,2.002697140E-1,-2.988066673E-1
1.534946591E2,-1.864212751E-2,2.588592768E-1,2.324407101E0
1.537451474E2,-1.384311199E0,2.450108156E-2,1.401355386E0
1.539953000E2,4.181163013E-1,-1.601092458E0,-1.735315800E0
1.542455746E2,3.755057156E-1,-7.110640407E-1,-1.823200107E0
1.544961240E2,-3.211772442E-1,1.069525480E0,5.518069863E-1
1.547463986E2,-1.027980223E-1,3.222424984E-1,1.761947393E0
1.549966733E2,7.424893379E-1,4.298342168E-1,4.830974340E-1
1.552482297E2,7.904262543E-1,-1.539307088E-1,-2.521481037E0
1.554986264E2,-1.848233789E-1,-5.901564956E-1,-6.705839634E-1
1.557489926E2,-1.842907518E-1,3.137203753E-1,2.147573233E0
1.559994199E2,-1.289502621E0,-1.608549356E-1,1.281513095E0
1.562505185E2,3.909520507E-1,-7.909588814E-1,-1.437041759E0
1.565011899E2,8.218515515E-1,3.195793368E-3,-2.159823656E0
1.567513425E2,2.135855258E-1,1.185639381E0,1.064731836E0
1.570019833E2,-6.860303283E-1,9.635316730E-1,2.030926704E0
1.572522885E2,-3.478088379E-1,7.749798894E-1,1.549959779E0
1.575024716E2,3.781688958E-2,-1.013599157E0,-1.852494836E0
1.577526852E2,-2.876214087E-1,-7.669904232E-1,-1.467934370E0
1.580029599E2,-2.796319127E-1,5.805691332E-2,1.315601587E0
1.582531735E2,-7.563377619E-1,1.283643693E-1,1.327319503E0
1.585048215E2,6.109291911E-1,5.486112088E-2,-6.769755483E-1
1.587549130E2,7.094660997E-1,-4.687163606E-2,-2.637594700E0
1.590056454E2,-5.736449361E-1,3.488741219E-1,5.305017233E-1
1.592575681E2,1.203748807E-1,2.247707993E-1,2.314819574E0
1.595078122E2,-8.399610519E-1,6.870955974E-2,1.439704895E0
1.597581174E2,7.456851006E-1,-2.617354870E0,-2.035720348E0
1.600083310E2,2.183792144E-1,-5.640575290E-1,-1.810416937E0
1.602588803E2,-5.480785370E-1,9.880327582E-1,9.060074091E-1
1.605108029E2,-9.230516553E-1,1.874865443E-1,2.082592010E0
1.607611081E2,5.400890708E-1,2.732403278E-1,-3.941478580E-2
1.610114743E2,5.656554103E-1,-1.384843793E-2,-2.601908445E0
1.612618100E2,-4.830974340E-1,4.261057824E-3,-2.849582434E-1
1.615122067E2,3.067961633E-1,7.510114461E-2,2.591255903E0
1.617624203E2,-1.531317711E0,3.174487948E-1,1.268729925E0
1.620128781E2,4.117247164E-1,-1.620799899E0,-1.857821226E0
1.622630002E2,1.821602285E-1,9.640643001E-2,-2.128398418E0
1.625137021E2,-1.821602285E-1,9.097358584E-1,1.393365860E0
1.627637631E2,-4.932174385E-1,1.443433315E-1,1.557949305E0
1.630137631E2,5.299690962E-1,1.443433315E-1,8.186557293E-1
1.632643430E2,8.580704927E-1,-7.440872192E-1,-2.263154268E0
1.635144650E2,-4.122573435E-1,-8.202536106E-1,-8.958874345E-1
1.637648923E2,-3.536677957E-1,-4.729774296E-1,2.022404671E0
1.640152890E2,-1.013066530E0,-4.633900523E-2,1.211205721E0
1.642654416E2,6.812366247E-1,-4.633900523E-2,-7.680556774E-1
1.645157468E2,5.629922748E-1,7.366303802E-1,-2.692988634E0
1.647671201E2,-5.502091050E-1,2.663161159E-1,8.410263062E-1
1.650189816E2,-4.601942301E-1,1.187237263E0,2.001631975E0
1.652693784E2,-9.150621891E-1,1.299622655E-1,1.086569786E0
1.655196225E2,7.009440064E-1,-2.291383743E0,-2.048503637E0
1.657708432E2,3.632551730E-1,-6.636597514E-1,-1.677791476E0
1.660213010E2,-1.555286050E-1,6.727145314E-1,1.103613973E0
1.662715451E2,-3.334277868E-1,6.551376581E-1,1.511610270E0
1.665220334E2,1.864212751E-2,4.458131790E-1,5.150553584E-1
1.667722558E2,7.014766335E-1,-3.467435837E-1,-2.011219263E0
1.670225610E2,-2.221076339E-1,-1.276186824E0,-9.539443254E-1
1.672731408E2,-3.760383427E-1,6.817692518E-2,1.671399951E0
1.675232934E2,-8.005462289E-1,5.752427876E-2,1.520665050E0
1.677738122E2,4.873584807E-1,3.909520507E-1,-1.096157074E0
1.680240259E2,4.804342687E-1,6.759102941E-1,-1.921204448E0
1.682743005E2,-1.752360016E-1,6.950850487E-1,5.816344023E-1
1.685248193E2,-2.380866110E-1,7.856325507E-1,1.968076110E0
1.687760705E2,-3.057309091E-1,4.538026452E-1,7.920241356E-1
1.690275354E2,2.402171344E-1,-1.366201639E0,-1.863680124E0
1.692777185E2,3.515372798E-2,-9.566074610E-1,-1.752359986E0
1.695280847E2,-5.566006899E-1,5.912217870E-2,1.853560209E0
1.697783594E2,-7.962851524E-1,6.199839115E-1,1.017860174E0
1.700286035E2,5.693838596E-1,9.864348769E-1,-7.776430249E-1
1.702789697E2,7.941546440E-1,6.125270575E-2,-2.079928875E0
1.705289697E2,-6.056028605E-1,2.290318534E-2,2.743056118E-1
1.707793969E2,-5.054680109E-1,2.966761589E-1,2.140116215E0
1.710294275E2,-1.154214025E0,4.298342168E-1,7.728493810E-1
1.712806482E2,4.399542212E-1,-1.765143156E0,-1.448227048E0
1.715310144E2,5.581985712E-1,-5.587311983E-1,-2.027730942E0
1.717820825E2,6.364955306E-1,4.889563918E-1,1.623463035E0
1.720338830E2,-7.084008455E-1,9.912285805E-1,1.213336229E0
1.722840051E2,3.845604658E-1,7.669904232E-1,9.523464441E-1
1.725344018E2,6.849650741E-1,-6.727145314E-1,-2.231729031E0
1.727847986E2,-5.992112756E-1,-8.756473660E-1,-9.981527925E-1
1.730350732E2,3.227751255E-1,-1.049285457E-1,1.806155920E0
1.732853784E2,-6.061354876E-1,1.789644361E-1,1.489239693E0
1.735356225E2,3.818973005E-1,-2.183792144E-1,-9.512811303E-1
1.737857751E2,6.940197945E-1,1.448759735E-1,-2.018676043E0
1.740373926E2,-7.291735411E-1,1.008272767E0,4.175836742E-1
1.742875757E2,-3.057309091E-1,7.957525253E-1,1.823200107E0
1.745380029E2,-1.043959185E-1,1.890844405E-1,9.768475294E-1
1.747880945E2,8.772453070E-1,-8.303736448E-1,-1.556884050E0
1.750395593E2,-3.675162420E-2,-1.044491768E0,-1.631985188E0
1.752901086E2,-4.639226794E-1,-2.498045117E-1,1.612810373E0
1.755401391E2,-1.128115058E0,-4.527373984E-2,1.365669012E0
1.757907800E2,4.538026452E-1,-9.054747969E-2,-5.784385800E-1
1.760409936E2,4.761732221E-1,1.422128081E-1,-2.325472355E0
1.762916040E2,-6.183860302E-1,8.500810266E-1,4.554005563E-1
1.765419397E2,3.355583176E-2,5.992112756E-1,2.042644501E0
1.767921838E2,-2.796319127E-1,1.757686287E-1,1.251153111E0
1.770426721E2,2.700445354E-1,-1.472195506E0,-1.928128719E0
1.772928857E2,-6.817692518E-2,-8.506136537E-1,-1.520132422E0
1.775432214E2,1.624528319E-1,3.547330499E-1,1.245294094E0
1.777934656E2,-7.914915085E-1,1.976065636E-1,1.219727755E0
1.780435876E2,9.859022498E-1,3.675162494E-1,2.737729549E-1
1.782942285E2,6.668555737E-1,-4.261057824E-3,-2.564624071E0
1.785443811E2,-1.651159972E-1,-5.512743592E-1,-1.097222418E-1
1.787951440E2,-2.386192381E-1,8.341020942E-1,1.565938711E0
1.790471277E2,5.384911895E-1,-3.749730885E-1,1.756088495E0
1.792974023E2,-4.484763443E-1,-1.343831062E0,-1.544633508E0
1.795479822E2,4.905542731E-1,-7.302387953E-1,-1.865278006E0
1.797981653E2,-3.051982522E-1,1.083373904E0,9.342369437E-1
1.800486841E2,-5.060006380E-1,2.775014043E-1,1.447694421E0
1.802989892E2,5.411543250E-1,7.281082273E-1,5.805691481E-1
1.805503015E2,5.326322280E-4,3.430151641E-1,-2.271676540E0
1.808006677E2,-3.163835406E-1,-7.259777188E-1,-8.165252209E-1
1.810517663E2,-2.114549875E-1,1.613875628E-1,1.895105481E0
1.813031701E2,-9.390306473E-1,-2.119876295E-1,1.227184653E0
1.815531975E2,7.110640407E-1,-1.753425241E0,-9.203884602E-1
1.818036552E2,2.077265643E-2,1.123853996E-1,-2.375539780E0
1.820538384E2,1.368864775E-1,9.251821637E-1,1.309742689E0
1.823042351E2,-9.512811303E-1,5.922870636E-1,1.392300606E0
1.825544487E2,5.486112237E-1,3.344930410E-1,1.071655989E0
1.828047234E2,4.154531360E-1,1.901497096E-1,-2.188585758E0
1.830550896E2,-3.435477912E-1,-9.741843343E-1,-7.707188129E-1
1.833053948E2,-2.135855258E-1,-5.699164793E-2,1.744370580E0
1.835555473E2,-7.190535069E-1,-2.162486911E-1,1.458879709E0
1.838060967E2,6.066681147E-1,-8.815063238E-1,-7.973504663E-1
1.840564323E2,4.596616030E-1,-2.727077007E-1,-2.276470184E0
1.843068901E2,-1.150485575E-1,1.275654197E0,6.242449880E-1
1.845570427E2,3.531351686E-1,5.012069345E-1,2.309493303E0
1.848073784E2,1.118527651E-1,-1.422128081E-1,9.912285805E-1
1.850576530E2,5.113269389E-2,-9.267801046E-1,-2.204564810E0
1.853079277E2,3.302319720E-2,-1.391767979E0,-1.533980846E0
1.855586296E2,-4.330300093E-1,-4.367584363E-2,1.732120037E0
1.858086601E2,-2.988066673E-1,2.737729549E-1,1.382180691E0
1.860589958E2,6.828345060E-1,7.376956344E-1,-2.790992856E-1
1.863092705E2,2.908172011E-1,8.932242393E-1,-2.319613457E0
1.865604607E2,-2.988066673E-1,1.651159860E-2,4.282363057E-1
1.868121391E2,-6.135923266E-1,8.335694075E-1,1.767273784E0
1.870622307E2,-2.828277051E-1,-3.462109342E-2,1.138767719E0
1.873126579E2,8.948221803E-2,-1.894572854E0,-1.887115955E0
1.875629021E2,5.603290796E-1,-6.647250056E-1,-1.783252716E0
1.878140617E2,1.821602285E-1,8.831042051E-1,1.328384757E0
1.880646416E2,-8.080030680E-1,4.490089715E-1,1.261273146E0
1.883147636E2,4.649879336E-1,1.352885842E0,1.021588564E0
1.885664116E2,1.565938741E-1,1.928128600E-1,-2.449575663E0
1.888166252E2,-3.728425503E-1,-7.808388472E-1,-6.663229465E-1
1.890679680E2,-3.547330499E-1,-1.944107562E-1,2.002697229E0
1.893185173E2,-1.106277108E0,-1.193096191E-1,1.283111095E0
1.895687004E2,1.042361259E0,-8.133293986E-1,-7.520766854E-1
1.898191582E2,7.147924304E-1,1.747033745E-1,-2.458630323E0
1.900693108E2,-4.601942301E-1,9.326390028E-1,1.178182483E0
1.903197380E2,-9.321063757E-2,9.912285805E-1,2.124670029E0
1.905700737E2,-9.379653335E-1,4.314320982E-1,1.071123362E0
1.908211113E2,2.609897852E-1,-1.878061295E0,-2.098038435E0
1.910716606E2,2.013349831E-1,-9.369000793E-1,-1.729456902E0
1.913217522E2,-5.912217870E-2,5.640575290E-1,1.336906910E0
1.915723320E2,-5.299690962E-1,2.727077007E-1,1.666606188E0
1.918226067E2,7.456851006E-1,1.066329718E0,-4.676510990E-1
1.920728813E2,2.258360684E-1,4.916195571E-1,-2.481000900E0
1.923232780E2,-5.086637735E-1,4.261057824E-2,-1.161138266E-1
1.925735222E2,1.278317273E-1,1.624528319E-1,2.034122467E0
1.928242241E2,-9.917612076E-1,1.091896072E-1,1.274056315E0
1.930761467E2,1.613875628E-1,-1.078580260E0,-1.521730304E0
1.933264519E2,6.444849968E-1,-2.801645398E-1,-2.004295111E0
1.935765739E2,-3.866910040E-1,1.029045463E0,1.118527651E0
1.938271233E2,-1.347559541E-1,8.926916122E-1,1.694835782E0
1.940774590E2,-2.327602804E-1,1.118527725E-2,4.500742257E-1
