"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.056094997E2,-2.579999924E0,6.000000000E1,3.179999828E0
1.058637416E2,-1.799999952E0,5.129999924E1,1.007999992E1
1.061200893E2,-2.819999933E0,6.065999985E1,3.240000010E0
1.063742397E2,3.179999828E0,7.133999634E1,4.739999771E0
1.066305263E2,1.319999933E0,6.887999725E1,4.920000076E0
1.068849513E2,-3.599999905E0,5.507999802E1,8.039999962E0
1.071391323E2,-6.000000000E0,5.309999847E1,3.779999971E0
1.073955715E2,-2.220000029E0,6.719999695E1,3.059999943E0
1.076497219E2,4.019999981E0,7.722000122E1,3.299999952E0
1.079059474E2,-1.259999990E0,6.593999481E1,4.679999828E0
1.081602199E2,-2.759999990E0,5.039999771E1,1.211999989E1
1.084165981E2,-6.839999676E0,5.615999985E1,1.199999928E0
1.086708400E2,3.539999962E0,7.476000214E1,5.279999733E0
1.089249904E2,2.939999819E0,7.493999481E1,3.119999886E0
1.091804225E2,-3.720000029E0,5.495999908E1,7.079999924E0
1.094343898E2,-6.239999771E0,5.105999756E1,6.179999828E0
1.096909206E2,-2.159999847E0,6.887999725E1,-4.799999893E-1
1.099450710E2,7.500000000E0,8.015999603E1,2.879999876E0
1.102005336E2,-7.199999690E-1,6.605999756E1,6.179999828E0
1.104548061E2,-2.639999866E0,4.991999817E1,9.779999733E0
1.107099025E2,-3.240000010E0,5.885999680E1,4.799999714E0
1.109654262E2,2.639999866E0,7.373999786E1,3.659999847E0
1.112193935E2,3.899999857E0,7.661999512E1,1.919999957E0
1.114749172E2,-3.359999895E0,5.700000000E1,4.679999828E0
1.117290370E2,-2.939999819E0,4.913999939E1,7.079999924E0
1.119834621E2,-1.259999990E0,6.287999725E1,2.639999866E0
1.122375514E2,7.139999866E0,7.583999634E1,4.559999943E0
1.124917018E2,3.839999914E0,6.504000092E1,5.879999638E0
1.127460048E2,1.199999928E0,5.339999771E1,7.919999599E0
1.130000331E2,7.199999690E-1,5.891999817E1,4.259999752E0
1.132542446E2,3.599999905E0,6.929999542E1,1.259999990E0
1.135097377E2,6.599999905E0,7.518000031E1,1.199999928E0
1.137636440E2,-3.059999943E0,6.035999680E1,2.159999847E0
1.140177333E2,-2.819999933E0,5.327999878E1,8.699999809E0
1.142719142E2,-1.979999900E0,6.311999893E1,3.899999857E0
1.145262172E2,3.179999828E0,7.404000092E1,4.619999886E0
1.147818325E2,1.079999924E0,6.995999908E1,5.639999866E0
1.150359828E2,-3.959999800E0,5.352000046E1,7.379999638E0
1.152903163E2,-5.039999962E0,5.645999908E1,4.440000057E0
1.155446193E2,-1.019999981E0,6.941999817E1,1.860000014E0
1.157986476E2,4.259999752E0,7.583999634E1,3.000000000E0
1.160527980E2,-2.039999962E0,6.468000031E1,4.259999752E0
1.163070095E2,-2.879999876E0,5.141999817E1,1.169999981E1
1.165610378E2,-4.380000114E0,5.945999908E1,6.000000000E0
1.168151882E2,1.559999943E0,7.259999847E1,3.959999800E0
1.170693386E2,1.259999990E0,7.218000031E1,3.599999905E0
1.173235195E2,-5.039999962E0,5.663999939E1,5.039999962E0
1.175776699E2,-5.579999924E0,5.286000061E1,6.179999828E0
1.178318813E2,-1.259999990E0,6.851999664E1,4.079999924E0
1.180860927E2,7.799999714E-1,7.091999817E1,6.299999714E0
1.183402431E2,-2.519999981E0,6.491999817E1,5.400000095E0
1.185944545E2,-4.619999886E0,5.207999802E1,9.239999771E0
1.188485744E2,-6.000000000E0,5.681999969E1,3.959999800E0
1.191048610E2,-5.999999866E-2,7.073999786E1,2.819999933E0
1.193588283E2,1.620000005E0,7.451999664E1,2.639999866E0
1.196131618E2,-5.519999981E0,5.375999832E1,4.739999771E0
1.198696010E2,-5.699999809E0,4.404000092E1,5.940000057E0
1.201237209E2,-2.399999857E0,6.708000183E1,3.839999914E0
1.203790309E2,8.699999809E0,8.087999725E1,5.339999676E0
1.206335781E2,2.399999946E-1,6.791999817E1,7.440000057E0
1.208876369E2,-2.819999933E0,4.637999725E1,1.200000000E1
1.211430385E2,-5.879999638E0,5.159999847E1,4.739999771E0
1.213970058E2,2.039999962E0,7.331999969E1,5.279999733E0
1.216523769E2,5.400000095E0,7.865999603E1,2.819999933E0
1.219067104E2,-4.319999695E0,5.784000015E1,5.400000095E0
1.221608608E2,-4.619999886E0,4.661999893E1,9.599999428E0
1.224162624E2,-3.839999914E0,6.335999680E1,4.199999809E0
1.226703823E2,6.599999905E0,7.811999512E1,6.239999771E0
1.229258144E2,2.460000038E0,7.277999878E1,5.519999981E0
1.231799648E2,-4.319999695E0,5.034000015E1,9.539999962E0
1.234343288E2,-5.400000095E0,5.105999756E1,5.819999695E0
1.236886318E2,-5.999999642E-1,6.954000092E1,2.399999857E0
1.239427822E2,5.879999638E0,7.895999908E1,2.700000048E0
1.241980617E2,-2.460000038E0,6.209999847E1,5.339999676E0
1.244520900E2,-3.720000029E0,5.189999771E1,9.840000153E0
1.247084682E2,-3.899999857E0,6.239999771E1,4.679999828E0
1.249626491E2,4.559999943E0,7.727999878E1,4.079999924E0
1.252167690E2,1.500000000E0,7.391999817E1,5.519999981E0
1.254712245E2,-4.859999657E0,5.561999893E1,7.199999809E0
1.257252223E2,-4.319999695E0,5.813999939E1,4.859999657E0
1.259797695E2,-1.620000005E0,6.923999786E1,1.139999986E0
1.262337978E2,6.119999886E0,7.950000000E1,2.460000038E0
1.264901149E2,-2.519999981E0,6.461999512E1,6.420000076E0
1.267444179E2,-4.559999943E0,5.250000000E1,1.085999966E1
1.269986293E2,-5.219999790E0,6.143999863E1,4.799999714E0
1.272532985E2,1.439999938E0,7.355999756E1,4.440000057E0
1.275075405E2,2.639999866E0,7.386000061E1,4.259999752E0
1.277626674E2,-4.859999657E0,5.531999969E1,6.839999676E0
1.280170619E2,-5.039999962E0,4.871999741E1,8.159999847E0
1.282711818E2,-1.919999957E0,6.833999634E1,2.399999857E0
1.285265529E2,6.719999790E0,7.919999695E1,3.899999857E0
1.287810085E2,-1.259999990E0,6.659999847E1,5.519999981E0
1.290350978E2,-4.679999828E0,4.775999832E1,1.163999939E1
1.292925441E2,-4.559999943E0,5.669999695E1,4.920000076E0
1.295467250E2,1.979999900E0,7.313999939E1,4.500000000E0
1.298009365E2,2.579999924E0,7.463999939E1,2.700000048E0
1.300552089E2,-5.400000095E0,5.405999756E1,4.019999981E0
1.303092067E2,-3.359999895E0,4.871999741E1,7.440000057E0
1.305633571E2,-2.039999962E0,6.426000214E1,2.819999933E0
1.308175380E2,5.400000095E0,7.397999573E1,3.959999800E0
1.310715663E2,7.799999714E-1,6.450000000E1,3.299999952E0
1.313255947E2,-1.199999973E-1,5.141999817E1,8.579999924E0
1.315797145E2,-1.319999933E0,5.502000046E1,4.679999828E0
1.318339870E2,3.599999905E0,7.050000000E1,8.999999762E-1
1.320881679E2,5.400000095E0,7.422000122E1,5.999999642E-1
1.323424098E2,-2.460000038E0,5.850000000E1,5.699999809E0
1.325966213E2,-3.480000019E0,4.721999741E1,1.007999992E1
1.328510158E2,-1.079999924E0,6.677999878E1,4.199999809E0
1.331049526E2,6.839999676E0,7.793999481E1,7.500000000E0
1.333591335E2,1.679999948E0,6.995999908E1,6.420000076E0
1.336130702E2,-4.679999828E0,5.087999725E1,9.599999428E0
1.338673540E2,-3.899999857E0,5.723999786E1,7.379999638E0
1.341214129E2,3.299999952E0,7.476000214E1,3.059999943E0
1.343755327E2,6.779999733E0,7.986000061E1,2.039999962E0
1.346295611E2,-2.939999819E0,6.311999893E1,5.219999790E0
1.348837420E2,-2.099999905E0,4.841999817E1,1.271999931E1
1.351378008E2,-2.639999866E0,6.203999710E1,4.739999771E0
1.353920733E2,4.199999809E0,7.476000214E1,5.339999676E0
1.356461626E2,3.659999847E0,7.583999634E1,5.879999638E0
1.359002825E2,-4.859999657E0,5.400000000E1,6.839999676E0
1.361543718E2,-5.159999847E0,5.237999725E1,6.480000019E0
1.364083697E2,-1.500000000E0,6.905999756E1,2.639999866E0
1.366623675E2,5.339999676E0,7.745999908E1,2.879999876E0
1.369164568E2,-2.519999981E0,6.341999817E1,4.619999886E0
1.371705156E2,-3.539999962E0,5.129999924E1,1.097999954E1
1.374246050E2,-4.380000114E0,5.957999802E1,4.739999771E0
1.376788164E2,2.519999981E0,7.254000092E1,6.839999676E0
1.379328753E2,1.860000014E0,7.368000031E1,2.939999819E0
1.381868731E2,-5.279999733E0,5.609999847E1,4.559999943E0
1.384408404E2,-5.699999809E0,5.087999725E1,6.059999943E0
1.386951433E2,-4.019999981E0,6.473999786E1,5.999999642E-1
1.389489580E2,2.519999981E0,7.427999878E1,5.159999847E0
1.392028948E2,-6.599999666E-1,6.786000061E1,5.279999733E0
1.394569536E2,-2.700000048E0,5.507999802E1,1.157999992E1
1.397110735E2,-5.639999866E0,5.891999817E1,1.259999990E0
1.399653460E2,3.059999943E0,7.511999512E1,3.179999828E0
1.402196489E2,8.999999762E-1,7.247999573E1,3.419999838E0
1.404736773E2,-6.059999943E0,5.093999863E1,5.759999752E0
1.407277666E2,-5.819999695E0,4.727999878E1,6.420000076E0
1.409818560E2,-1.439999938E0,6.972000122E1,1.259999990E0
1.412358538E2,2.579999924E0,7.518000031E1,4.199999809E0
1.414900042E2,-2.279999971E0,6.527999878E1,6.659999847E0
1.417440325E2,-3.899999857E0,4.589999771E1,1.085999966E1
1.419981829E2,-4.859999657E0,5.657999802E1,6.420000076E0
1.422522112E2,2.339999914E0,7.386000061E1,3.959999800E0
1.425062090E2,1.259999990E0,7.379999542E1,3.899999857E0
1.427602984E2,-5.879999638E0,5.400000000E1,2.519999981E0
1.430142962E2,-5.519999981E0,4.595999908E1,6.299999714E0
1.432684771E2,-3.299999952E0,6.504000092E1,3.779999971E0
1.435227192E2,2.039999962E0,7.283999634E1,7.139999866E0
1.437768391E2,-2.220000029E0,6.389999771E1,7.019999981E0
1.440309590E2,-4.440000057E0,4.871999741E1,9.479999542E0
1.442852009E2,-4.139999866E0,5.921999741E1,6.480000019E0
1.445395039E2,1.079999924E0,7.043999481E1,5.699999809E0
1.447935017E2,4.139999866E0,7.463999939E1,4.859999657E0
1.450475605E2,-4.920000076E0,5.477999878E1,3.720000029E0
1.453019245E2,-3.419999838E0,5.321999741E1,7.980000019E0
1.455560444E2,-2.159999847E0,6.743999481E1,2.220000029E0
1.458102253E2,4.139999866E0,7.415999603E1,4.679999828E0
1.460646198E2,2.039999962E0,7.001999664E1,7.019999981E0
1.463187092E2,-4.079999924E0,5.136000061E1,9.059999466E0
1.465727680E2,-4.679999828E0,5.693999863E1,3.720000029E0
1.468281696E2,1.139999986E0,7.200000000E1,3.359999895E0
1.470835713E2,2.879999876E0,7.583999634E1,8.399999738E-1
1.473376606E2,-4.380000114E0,5.837999725E1,4.920000076E0
1.475931843E2,-3.480000019E0,4.847999954E1,9.960000038E0
1.478475483E2,-1.860000014E0,6.677999878E1,2.220000029E0
1.481015156E2,6.659999847E0,7.793999481E1,4.619999886E0
1.483569782E2,2.460000038E0,7.104000092E1,7.919999599E0
1.486109760E2,-2.700000048E0,4.884000015E1,9.479999542E0
1.488663777E2,-3.539999962E0,5.405999756E1,5.159999847E0
1.491207272E2,2.759999990E0,7.026000214E1,2.879999876E0
1.493749081E2,4.679999828E0,7.397999573E1,1.259999990E0
1.496292416E2,-2.519999981E0,5.484000015E1,4.500000000E0
1.498832700E2,-1.740000010E0,4.577999878E1,5.699999809E0
1.501377560E2,2.999999821E-1,6.654000092E1,1.079999924E0
1.503919980E2,8.220000267E0,7.547999573E1,3.839999914E0
1.506471555E2,1.559999943E0,6.659999847E1,5.579999924E0
1.509014279E2,-2.399999857E0,4.475999832E1,8.159999847E0
1.511555173E2,-2.460000038E0,5.400000000E1,6.599999905E0
1.514101254E2,3.240000010E0,7.187999725E1,3.119999886E0
1.516643369E2,5.940000057E0,7.751999664E1,1.500000000E0
1.519208066E2,-1.679999948E0,6.023999786E1,6.599999905E0
1.521748959E2,-2.579999924E0,4.709999847E1,9.239999771E0
1.524311826E2,-2.639999866E0,6.401999664E1,2.939999819E0
1.526854855E2,4.799999714E0,7.476000214E1,5.039999962E0
1.529406735E2,3.299999952E0,7.091999817E1,8.099999428E0
1.531950070E2,-3.059999943E0,4.829999924E1,8.819999695E0
1.534490964E2,-4.799999714E0,5.100000000E1,4.380000114E0
1.537033994E2,1.799999952E0,7.145999908E1,4.319999695E0
1.539576718E2,4.259999752E0,7.565999603E1,2.759999990E0
1.542118527E2,-3.000000000E0,5.945999908E1,6.539999962E0
1.544683224E2,-3.480000019E0,4.955999756E1,9.119999886E0
1.547226254E2,-3.119999886E0,6.227999878E1,2.759999990E0
1.549768369E2,5.519999981E0,7.572000122E1,7.019999981E0
1.552323300E2,2.819999933E0,7.055999756E1,8.340000153E0
1.554867551E2,-2.700000048E0,5.009999847E1,9.840000153E0
1.557410886E2,-4.500000000E0,5.243999863E1,6.420000076E0
1.559954526E2,2.639999866E0,7.241999817E1,3.959999800E0
1.562505795E2,5.219999790E0,7.577999878E1,5.099999905E0
1.565051572E2,-3.119999886E0,5.813999939E1,5.579999924E0
1.567593686E2,-3.539999962E0,4.811999893E1,9.059999466E0
1.570139157E2,-3.480000019E0,5.987999725E1,2.819999933E0
1.572682492E2,5.940000057E0,7.368000031E1,8.099999428E0
1.575222470E2,3.480000019E0,7.211999512E1,7.799999714E0
1.577765195E2,-3.720000029E0,4.986000061E1,7.500000000E0
1.580308224E2,-4.619999886E0,5.352000046E1,5.759999752E0
1.582850949E2,1.319999933E0,7.259999847E1,4.139999866E0
1.585404965E2,5.219999790E0,7.668000031E1,2.579999924E0
1.587947079E2,-2.460000038E0,5.897999954E1,7.500000000E0
1.590510251E2,-3.720000029E0,4.434000015E1,8.639999390E0
1.593052670E2,-1.679999948E0,6.647999573E1,5.819999695E0
1.595616147E2,6.719999790E0,7.613999939E1,7.500000000E0
1.598157346E2,2.220000029E0,7.055999756E1,7.199999809E0
1.600699155E2,-3.480000019E0,4.811999893E1,8.579999924E0
1.603262936E2,-4.500000000E0,5.027999878E1,6.420000076E0
1.605803830E2,2.759999990E0,7.254000092E1,4.559999943E0
1.608365781E2,4.859999657E0,7.733999634E1,2.159999847E0
1.610909116E2,-3.659999847E0,5.405999756E1,6.359999657E0
1.613472897E2,-4.079999924E0,4.313999939E1,8.399999619E0
1.616015317E2,-2.700000048E0,6.551999664E1,4.139999866E0
1.618558957E2,5.819999695E0,7.673999786E1,6.899999619E0
1.621122128E2,7.799999714E-1,6.851999664E1,6.839999676E0
1.623663022E2,-5.339999676E0,4.757999802E1,4.440000057E0
1.626226804E2,-6.299999714E0,5.279999924E1,2.279999971E0
1.628768002E2,-1.559999943E0,6.845999908E1,2.399999857E0
1.631329343E2,3.119999886E0,7.500000000E1,1.199999928E0
1.633873898E2,-3.359999895E0,5.850000000E1,4.559999943E0
1.636416623E2,-4.139999866E0,4.800000000E1,8.579999924E0
1.638981625E2,-1.259999990E0,6.659999847E1,4.139999866E0
1.641523434E2,5.460000038E0,7.709999847E1,4.500000000E0
1.644066464E2,3.000000000E0,7.355999756E1,6.359999657E0
1.646618344E2,-5.879999638E0,4.986000061E1,6.839999676E0
1.649158932E2,-5.159999847E0,5.465999985E1,5.519999981E0
1.651699826E2,8.399999738E-1,7.097999573E1,2.339999914E0
1.654243161E2,5.579999924E0,7.745999908E1,3.659999847E0
1.656784970E2,-1.620000005E0,6.377999878E1,6.059999943E0
1.659339597E2,-3.419999838E0,4.895999908E1,9.659999847E0
1.661881100E2,-2.039999962E0,6.185999680E1,6.539999962E0
1.664444882E2,3.839999914E0,7.391999817E1,4.980000019E0
1.666987390E2,3.179999828E0,7.265999603E1,3.899999857E0
1.669539880E2,-2.579999924E0,5.723999786E1,3.599999905E0
1.672095422E2,-1.620000005E0,5.202000046E1,6.000000000E0
1.674637536E2,1.319999933E0,6.576000214E1,3.240000010E0
1.677201928E2,8.939999580E0,7.319999695E1,5.460000038E0
1.679744653E2,5.759999752E0,6.623999786E1,2.819999933E0
1.682305993E2,-1.379999995E0,5.207999802E1,1.139999986E0
1.684851770E2,-1.259999990E0,5.952000046E1,-3.480000019E0
1.687393579E2,4.980000019E0,7.277999878E1,-4.319999695E0
1.689958276E2,1.799999952E0,6.965999603E1,-3.720000029E0
1.692498559E2,-3.599999905E0,5.105999756E1,1.679999948E0
1.695062951E2,-4.079999924E0,4.523999786E1,3.659999847E0
1.697604760E2,1.259999990E0,6.654000092E1,4.079999924E0
1.700167016E2,4.859999657E0,7.151999664E1,4.859999657E0
1.702710962E2,2.399999857E0,6.077999878E1,9.359999657E0
1.705250024E2,1.979999900E0,4.841999817E1,9.659999847E0
1.707815027E2,1.799999952E0,5.868000031E1,6.239999771E0
1.710354089E2,7.319999695E0,6.851999664E1,6.480000019E0
1.712906274E2,7.079999924E0,6.893999481E1,4.980000019E0
1.715449609E2,3.599999845E-1,5.321999741E1,5.940000057E0
1.717992029E2,1.799999923E-1,5.093999863E1,7.859999657E0
1.720537195E2,2.879999876E0,6.527999878E1,4.380000114E0
1.723078393E2,8.159999847E0,7.265999603E1,4.019999981E0
1.725621728E2,3.779999971E0,6.509999847E1,8.340000153E0
1.728165979E2,5.639999866E0,4.697999954E1,2.052000046E1
1.730707788E2,2.939999819E0,5.484000015E1,1.823999977E1
1.733252038E2,6.839999676E0,7.073999786E1,1.559999943E1
1.735793847E2,8.220000267E0,7.781999969E1,1.235999966E1
1.738345727E2,8.399999738E-1,6.431999969E1,1.103999996E1
1.740890283E2,-3.599999845E-1,5.561999893E1,1.223999977E1
1.743432397E2,2.399999857E0,6.869999695E1,9.300000191E0
1.745976343E2,1.031999969E1,7.787999725E1,1.001999950E1
1.748517846E2,2.639999866E0,7.019999695E1,7.139999866E0
1.751052942E2,-1.019999981E0,5.436000061E1,1.139999962E1
1.753596582E2,-3.059999943E0,5.868000031E1,7.199999809E0
1.756137781E2,3.000000000E0,7.211999512E1,6.119999886E0
1.758682641E2,3.480000019E0,7.440000153E1,4.739999771E0
1.761224450E2,-4.380000114E0,5.459999847E1,4.380000114E0
1.763771753E2,-4.619999886E0,4.961999893E1,6.239999771E0
1.766313562E2,-1.500000000E0,7.037999725E1,1.319999933E0
1.768856897E2,5.579999924E0,7.679999542E1,3.179999828E0
1.771400842E2,-8.999999762E-1,6.618000031E1,7.559999943E0
1.773941736E2,-3.779999971E0,4.805999756E1,9.539999962E0
1.776487207E2,-4.920000076E0,5.873999786E1,4.500000000E0
1.779025964E2,2.399999946E-1,6.959999847E1,4.799999714E0
1.781570215E2,2.519999981E0,7.613999939E1,1.259999990E0
1.784113550E2,-5.159999847E0,5.436000061E1,4.920000076E0
1.786656274E2,-4.019999981E0,4.991999817E1,8.639999390E0
1.789200830E2,-3.299999952E0,6.504000092E1,8.999999762E-1
1.791740198E2,8.460000038E0,8.093999481E1,2.099999905E0
1.794288415E2,3.599999845E-1,6.768000031E1,7.199999809E0
1.796831140E2,-3.000000000E0,5.081999969E1,1.134000015E1
1.799374475E2,-3.839999914E0,5.843999863E1,6.059999943E0
1.801917199E2,1.620000005E0,7.223999786E1,6.000000000E0
1.804459314E2,3.000000000E0,7.601999664E1,3.480000019E0
1.807013330E2,-5.579999924E0,5.436000061E1,6.239999771E0
1.809555139E2,-6.539999962E0,4.757999802E1,7.619999886E0
1.812118310E2,-2.639999866E0,6.833999634E1,3.179999828E0
1.814658562E2,3.959999800E0,7.919999695E1,3.539999962E0
1.817202202E2,-1.439999938E0,6.893999481E1,8.460000038E0
1.819745537E2,-4.440000057E0,4.650000000E1,1.217999935E1
1.822286430E2,-4.859999657E0,5.939999771E1,7.799999714E0
1.824830681E2,1.799999952E0,7.373999786E1,8.460000038E0
1.827372490E2,1.379999995E0,7.343999481E1,8.340000153E0
1.829934441E2,-4.019999981E0,5.291999817E1,1.080000019E1
1.832478691E2,-4.500000000E0,4.752000046E1,8.760000229E0
1.835019280E2,-2.819999933E0,6.504000092E1,5.400000095E0
1.837584587E2,4.799999714E0,7.541999817E1,4.920000076E0
1.840126701E2,-1.259999990E0,6.065999985E1,8.699999809E0
1.842691704E2,4.799999893E-1,4.529999924E1,1.355999947E1
1.845233818E2,-2.220000029E0,5.711999893E1,6.960000038E0
1.847794853E2,6.539999962E0,7.409999847E1,7.919999599E0
1.850339104E2,6.659999847E0,7.326000214E1,8.639999390E0
1.852880913E2,5.999999866E-2,5.561999893E1,1.169999981E1
1.855447746E2,-3.839999914E0,5.195999908E1,6.599999905E0
1.857987724E2,4.319999695E0,7.487999725E1,4.799999714E0
1.860550896E2,8.519999504E0,7.872000122E1,4.139999866E0
1.863093010E2,2.999999821E-1,6.672000122E1,6.659999847E0
1.865644890E2,-3.659999847E0,5.213999939E1,8.939999580E0
1.868200737E2,-2.099999905E0,6.377999878E1,3.480000019E0
1.870741020E2,6.059999943E0,7.655999756E1,5.400000095E0
1.873287102E2,4.559999943E0,7.661999512E1,4.139999866E0
1.875827080E2,-4.920000076E0,5.352000046E1,4.019999981E0
1.878380180E2,-3.240000010E0,5.213999939E1,7.679999828E0
1.880925041E2,-1.139999986E0,7.008000183E1,9.599999785E-1
1.883465324E2,6.179999828E0,7.715999603E1,3.539999962E0
1.886021782E2,-1.199999973E-1,6.672000122E1,6.299999714E0
1.888564201E2,-3.179999828E0,4.836000061E1,1.085999966E1
1.891117912E2,-4.079999924E0,5.909999847E1,5.819999695E0
1.893662468E2,2.220000029E0,7.308000183E1,4.679999828E0
1.896204887E2,3.839999914E0,7.733999634E1,1.740000010E0
1.898748528E2,-4.920000076E0,5.436000061E1,6.179999828E0
1.901288200E2,-5.099999905E0,4.734000015E1,8.159999847E0
1.903833977E2,-1.740000010E0,6.851999664E1,3.779999971E0
1.906375481E2,5.699999809E0,7.697999573E1,4.619999886E0
1.908927666E2,8.399999738E-1,6.923999786E1,6.599999905E0
1.911471611E2,-4.500000000E0,4.818000031E1,9.899999619E0
1.914012199E2,-5.639999866E0,5.471999741E1,6.000000000E0
1.916557365E2,1.439999938E0,7.511999512E1,4.199999809E0
1.919099785E2,4.380000114E0,7.883999634E1,9.599999785E-1
1.921663872E2,-6.000000000E0,5.423999786E1,3.599999905E0
1.924206291E2,-6.539999962E0,4.529999924E1,7.919999599E0
1.926770378E2,-3.000000000E0,6.719999695E1,3.779999971E0
1.929313408E2,4.199999809E0,7.763999939E1,5.819999695E0
1.931853691E2,-1.799999923E-1,6.936000061E1,8.460000038E0
1.934396721E2,-4.500000000E0,5.027999878E1,9.779999733E0
1.936939446E2,-5.940000057E0,5.537999725E1,7.259999752E0
1.939484306E2,4.199999869E-1,7.283999634E1,4.739999771E0
1.942025810E2,1.799999952E0,7.709999847E1,2.399999857E0
1.944567925E2,-5.639999866E0,5.837999725E1,6.960000038E0
1.947131706E2,-4.799999714E0,4.643999863E1,1.157999992E1
1.949673515E2,-4.739999771E0,6.209999847E1,4.799999714E0
1.952246147E2,2.700000048E0,7.547999573E1,6.299999714E0
1.954788567E2,-4.199999869E-1,7.181999969E1,4.980000019E0
1.957349907E2,-4.319999695E0,5.268000031E1,8.279999733E0
1.959893242E2,-6.239999771E0,5.070000076E1,6.899999619E0
1.962435356E2,-1.919999957E0,6.954000092E1,3.059999943E0
1.965000053E2,1.799999952E0,7.458000183E1,2.039999962E0
1.967543388E2,-4.139999866E0,6.245999908E1,4.920000076E0
1.970105644E2,-2.879999876E0,5.045999908E1,1.253999996E1
1.972647759E2,-3.899999857E0,6.084000015E1,4.799999714E0
1.975199263E2,7.199999690E-1,7.223999786E1,3.119999886E0
1.977752669E2,1.199999928E0,7.247999573E1,3.059999943E0
1.980294173E2,-4.920000076E0,5.681999969E1,6.239999771E0
1.982858260E2,-5.819999695E0,5.003999710E1,5.879999638E0
1.985397627E2,-2.099999905E0,6.731999969E1,2.639999866E0
1.987961104E2,3.299999952E0,7.518000031E1,3.659999847E0
1.990503218E2,-2.639999866E0,6.227999878E1,6.299999714E0
1.993045027E2,-3.299999952E0,4.986000061E1,1.067999935E1
1.995610335E2,-4.079999924E0,5.897999954E1,4.500000000E0
1.998151839E2,2.700000048E0,7.397999573E1,4.980000019E0
2.000715620E2,-7.799999714E-1,7.055999756E1,1.860000014E0
2.003255904E2,-4.799999714E0,5.297999954E1,4.500000000E0
2.005819075E2,-4.559999943E0,5.177999878E1,6.119999886E0
2.008360579E2,-2.339999914E0,6.623999786E1,1.500000000E0
2.010902388E2,2.159999847E0,7.236000061E1,2.039999962E0
2.013468001E2,-1.439999938E0,6.173999786E1,4.199999809E0
2.016008589E2,-3.000000000E0,4.661999893E1,8.220000267E0
2.018571761E2,-2.159999847E0,5.681999969E1,4.440000057E0
2.021115401E2,3.119999886E0,6.947999573E1,4.980000019E0
2.023666975E2,2.339999914E0,7.079999542E1,1.500000000E0
2.026221297E2,-4.440000057E0,5.261999893E1,3.359999895E0
2.028764021E2,-7.139999866E0,4.781999969E1,-1.919999957E0
2.031329329E2,-5.399999619E-1,6.929999542E1,-2.399999946E-1
2.033870528E2,5.099999905E0,7.577999878E1,5.999999642E-1
2.036411726E2,-3.959999800E0,6.209999847E1,1.439999938E0
2.038958113E2,-4.079999924E0,4.943999863E1,9.659999847E0
2.041499617E2,-5.519999981E0,5.903999710E1,1.979999900E0
2.044044478E2,3.179999828E0,7.559999847E1,3.959999800E0
2.046584151E2,9.599999785E-1,7.295999908E1,3.599999905E0
2.049125960E2,-5.460000038E0,5.225999832E1,6.420000076E0
2.051669600E2,-7.199999809E0,5.063999939E1,5.940000057E0
2.054210493E2,-3.000000000E0,6.708000183E1,1.079999924E0
2.056756270E2,3.839999914E0,7.758000183E1,2.220000029E0
2.059298384E2,-3.419999838E0,6.293999863E1,4.319999695E0
2.061841414E2,-4.199999809E0,4.775999832E1,1.121999931E1
2.064383833E2,-5.039999962E0,6.089999771E1,4.980000019E0
2.066926253E2,3.599999905E0,7.523999786E1,4.920000076E0
2.069470808E2,4.799999893E-1,7.254000092E1,4.079999924E0
2.072012312E2,-4.619999886E0,5.537999725E1,5.819999695E0
2.074557784E2,-6.119999886E0,5.436000061E1,5.579999924E0
2.077100813E2,-1.439999938E0,7.091999817E1,-1.559999943E0
2.079644453E2,4.859999657E0,7.877999878E1,-3.599999845E-1
2.082186873E2,-3.419999838E0,6.419999695E1,5.460000038E0
2.084728987E2,-4.319999695E0,5.063999939E1,9.359999657E0
2.087275069E2,-4.920000076E0,5.952000046E1,3.419999838E0
2.089816573E2,2.399999857E0,7.451999664E1,3.659999847E0
2.092358687E2,1.919999957E0,7.601999664E1,1.919999957E0
2.094902022E2,-6.059999943E0,5.387999725E1,4.019999981E0
2.097443501E2,-7.980000019E0,4.607999802E1,1.500000000E0
2.099989582E2,-4.319999695E0,6.600000000E1,4.799999893E-1
2.102532307E2,3.779999971E0,7.805999756E1,1.079999924E0
2.105077168E2,-2.819999933E0,6.395999908E1,5.400000095E0
2.107620197E2,-4.619999886E0,4.752000046E1,9.659999847E0
2.110163532E2,-5.699999809E0,5.736000061E1,2.099999905E0
2.112707783E2,4.859999657E0,7.661999512E1,3.899999857E0
2.115246235E2,3.000000000E0,7.529999542E1,2.099999905E0
2.117811848E2,-6.000000000E0,4.703999710E1,2.819999933E0
2.120351521E2,-6.359999657E0,4.481999969E1,1.679999948E0
2.122896687E2,9.599999785E-1,7.277999878E1,1.620000005E0
2.125437885E2,7.799999714E0,7.979999542E1,2.399999857E0
2.128012653E2,-1.139999986E0,6.318000031E1,6.960000038E0
2.130553242E2,-3.599999905E0,4.254000092E1,7.739999771E0
2.133093220E2,-4.799999714E0,5.621999741E1,3.599999905E0
2.135658527E2,3.659999847E0,7.422000122E1,3.179999828E0
2.138199116E2,5.460000038E0,7.913999939E1,-4.619999886E0
