"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.581618476E1,1.556884050E0,2.391518652E-1,-1.218129873E0
6.606758857E1,3.653857112E-1,7.797735929E-1,6.833671331E-1
6.631859564E1,-2.499643087E0,-1.895105481E0,1.656486273E0
6.657021308E1,-1.818939090E0,7.653924823E-1,-3.792341352E-1
6.682174086E1,1.052481294E0,1.085504532E0,-8.586031795E-1
6.707351088E1,-1.459944963E0,-3.765709996E-1,7.968178391E-1
6.732464003E1,-5.502091050E-1,-1.587244034E0,7.850999236E-1
6.757607435E1,1.516403913E0,7.371630073E-1,-1.897235990E0
6.782793593E1,-1.134506613E-1,1.704423130E-2,9.534116983E-1
6.807885145E1,-1.633583069E0,-1.154746652E0,1.206411958E0
6.832949232E1,1.440237522E0,1.254881501E0,-3.635747671E0
6.858071303E1,2.993393242E-1,2.215750068E-1,2.348908186E-1
6.883092665E1,-2.155030012E0,-8.143946528E-1,1.402420640E0
6.908251356E1,1.567003965E0,2.147040606E0,-3.356115580E0
6.933358168E1,1.654888391E0,3.286340833E-1,1.074319243E0
6.958532118E1,-2.608299971E0,6.498113275E-2,1.699096799E0
6.983648085E1,1.118527725E-2,9.422264099E-1,-1.309210062E0
7.008843397E1,1.626126170E0,4.372910559E-1,-1.145159304E-1
7.033913588E1,-9.592706561E-1,-1.729989529E0,8.165252209E-1
7.059105848E1,3.845604658E-1,-6.961503029E-1,-3.238403797E-1
7.084230970E1,8.293083906E-1,1.080710769E0,6.125270575E-2
7.109371351E1,-1.527056575E0,1.235706806E-1,4.122573435E-1
7.134514784E1,-6.412891746E-1,-1.410410166E0,6.705839634E-1
7.159655165E1,2.780872822E0,1.639441967E0,-2.584864140E0
7.184743666E1,-4.580637217E-1,-2.253034264E-1,7.478156686E-1
7.209920668E1,-1.938248634E0,-8.863000274E-1,9.044095278E-1
7.234963392E1,2.300971270E0,2.436792374E0,-3.979295492E0
7.260146498E1,1.716140985E0,9.587380290E-2,-1.608549356E-1
7.285271620E1,-1.026382327E0,-1.810416937E0,2.981142521E0
7.310326552E1,9.688580036E-1,6.226470470E-1,-2.655704260E0
7.335405897E1,1.740109444E0,7.526093125E-1,1.733717918E0
7.360534071E1,-2.894856215E0,-1.850364327E0,9.369000793E-1
7.385628676E1,-8.633968234E-1,5.326322280E-3,-3.462109566E-1
7.410787367E1,1.577124000E0,6.700513363E-1,1.085504532E0
7.435924696E1,-1.719869494E0,3.515372574E-1,3.115898669E-1
7.461077284E1,-2.279665917E-1,-7.302387953E-1,6.317018270E-1
7.486120009E1,1.176584601E0,8.069378138E-1,-1.006674886E0
7.511306166E1,-6.066681147E-1,-3.089267015E-1,2.247707993E-1
7.536434340E1,-7.664577961E-1,-2.282329082E0,1.542502880E0
7.561596083E1,1.648496747E0,1.637844086E0,-3.339071512E0
7.586718153E1,1.776861072E0,6.024070382E-1,-1.406149119E-1
7.611873793E1,-3.235740900E0,-1.489239693E0,4.719121456E-1
7.637029432E1,1.760349512E0,8.554073572E-1,-3.025883675E0
7.662178969E1,1.460477591E0,9.219864011E-1,2.258360684E-1
