"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.038330000E2,7.199999690E-1,3.323999786E1,-3.359999847E1
1.040837629E2,1.697999954E1,1.409999943E1,-3.179999924E1
1.043347700E2,1.523999977E1,1.127999973E1,-2.700000000E1
1.045851362E2,1.559999943E0,3.107999992E1,-3.534000015E1
1.048362959E2,6.539999962E0,2.369999886E1,-3.761999893E1
1.050876081E2,1.703999901E1,1.038000011E1,-2.837999916E1
1.053384931E2,5.819999695E0,2.705999947E1,-3.918000031E1
1.055897139E2,2.879999876E0,2.939999962E1,-3.731999969E1
1.058406599E2,1.421999931E1,1.415999985E1,-3.263999939E1
1.060919722E2,1.026000023E1,2.123999977E1,-3.791999817E1
1.063431318E2,-8.999999762E-1,3.713999939E1,-3.552000046E1
1.065940168E2,1.577999973E1,1.223999977E1,-2.868000031E1
1.068448103E2,1.338000011E1,1.439999962E1,-3.047999954E1
1.070960005E2,2.879999876E0,3.702000046E1,-3.875999832E1
1.073538130E2,1.463999939E1,1.985999870E1,-3.923999786E1
1.076046980E2,4.920000076E0,2.226000023E1,-3.107999992E1
1.078557661E2,-2.039999962E0,3.984000015E1,-3.252000046E1
1.081067732E2,8.880000114E0,2.142000008E1,-3.420000076E1
1.083578718E2,1.577999973E1,1.157999992E1,-2.034000015E1
1.086090010E2,4.500000000E0,2.868000031E1,-3.473999786E1
1.088600691E2,5.759999752E0,2.453999901E1,-3.504000092E1
1.091110151E2,9.960000038E0,1.350000000E1,-2.753999901E1
1.093622358E2,3.000000000E0,2.837999916E1,-3.659999847E1
1.096137312E2,-1.019999981E0,3.797999954E1,-3.689999771E1
1.098638227E2,1.230000019E1,1.242000008E1,-2.981999969E1
1.101149519E2,5.400000095E0,2.315999985E1,-3.521999741E1
1.103659285E2,-2.099999905E0,3.665999985E1,-3.636000061E1
1.106170576E2,1.007999992E1,1.631999969E1,-3.185999870E1
1.108679426E2,3.059999943E0,2.279999924E1,-3.119999886E1
1.111191633E2,-3.240000010E0,4.115999985E1,-3.305999756E1
1.113700178E2,1.463999939E1,1.505999947E1,-3.521999741E1
1.116212690E2,1.169999981E1,1.457999992E1,-3.150000000E1
1.118721235E2,-2.399999946E-1,3.570000076E1,-3.725999832E1
1.121233747E2,8.039999962E0,2.219999886E1,-3.941999817E1
1.123741682E2,5.400000095E0,1.637999916E1,-2.826000023E1
1.126252973E2,-2.039999962E0,3.647999954E1,-3.534000015E1
1.128761518E2,3.000000000E0,2.568000031E1,-3.461999893E1
1.131272200E2,1.163999939E1,1.205999947E1,-2.639999962E1
1.133783186E2,1.799999952E0,2.705999947E1,-3.497999954E1
1.136296919E2,-4.199999869E-1,3.384000015E1,-3.534000015E1
1.138807905E2,1.350000000E1,1.284000015E1,-2.885999870E1
1.141318586E2,8.159999847E0,1.955999947E1,-3.450000000E1
1.143832014E2,-2.460000038E0,4.031999969E1,-3.468000031E1
1.146341780E2,1.493999958E1,1.403999996E1,-3.204000092E1
1.148853681E2,1.277999973E1,1.703999901E1,-3.395999908E1
1.151366499E2,-1.379999995E0,3.552000046E1,-3.473999786E1
1.153875959E2,1.271999931E1,1.721999931E1,-3.647999954E1
1.156389387E2,8.460000038E0,1.613999939E1,-3.000000000E1
1.158903425E2,-1.379999995E0,3.605999756E1,-3.384000015E1
1.161416853E2,9.179999352E0,2.087999916E1,-3.593999863E1
1.163931501E2,1.301999950E1,1.235999966E1,-2.777999878E1
1.166442793E2,3.000000000E0,3.192000008E1,-3.786000061E1
1.168954084E2,4.019999981E0,2.526000023E1,-3.420000076E1
1.171463545E2,1.379999924E1,1.409999943E1,-2.592000008E1
1.173975752E2,3.899999857E0,2.897999954E1,-3.570000076E1
1.176487654E2,1.319999933E0,3.377999878E1,-3.336000061E1
1.178999861E2,1.800000000E1,1.211999989E1,-2.531999969E1
1.181504133E2,7.619999886E0,2.142000008E1,-3.275999832E1
1.184015425E2,7.500000000E0,3.731999969E1,-4.463999939E1
1.186533125E2,2.147999954E1,1.776000023E1,-4.121999741E1
1.189037397E2,1.421999931E1,2.118000031E1,-4.241999817E1
1.191564253E2,6.599999905E0,4.086000061E1,-4.691999817E1
1.194081953E2,1.583999920E1,2.195999908E1,-4.445999908E1
1.196592634E2,7.559999943E0,2.184000015E1,-3.557999802E1
1.199124372E2,-1.259999990E0,4.241999817E1,-3.863999939E1
1.201632002E2,9.239999771E0,2.507999992E1,-4.115999985E1
1.204148176E2,7.079999924E0,1.763999939E1,-2.819999886E1
1.206667402E2,-5.999999642E-1,3.809999847E1,-3.641999817E1
1.209178694E2,3.240000010E0,3.119999886E1,-3.750000000E1
1.211705549E2,9.539999962E0,1.265999985E1,-2.550000000E1
1.214220198E2,2.399999857E0,2.939999962E1,-3.713999939E1
1.216743391E2,-5.999999866E-2,3.005999947E1,-3.101999855E1
1.219261396E2,1.325999928E1,1.307999992E1,-2.603999901E1
1.221763227E2,4.019999981E0,2.627999878E1,-3.527999878E1
1.224282453E2,-1.139999986E0,3.473999786E1,-3.300000000E1
1.226794050E2,1.650000000E1,1.169999981E1,-3.023999977E1
1.229305647E2,8.099999428E0,1.889999962E1,-3.318000031E1
1.231834333E2,-4.500000000E0,3.863999939E1,-3.101999855E1
1.234350508E2,1.523999977E1,1.439999962E1,-3.570000076E1
1.236874922E2,6.839999676E0,1.655999947E1,-2.693999863E1
1.239391096E2,-3.539999962E0,3.900000000E1,-3.245999908E1
1.241910017E2,1.085999966E1,1.602000046E1,-3.179999924E1
1.244430769E2,1.127999973E1,1.163999939E1,-2.268000031E1
1.246944502E2,-5.999999866E-2,3.504000092E1,-3.545999908E1
1.249464949E2,3.179999828E0,2.477999878E1,-3.354000092E1
1.251978071E2,1.301999950E1,1.007999992E1,-2.393999863E1
1.254492720E2,3.539999962E0,2.639999962E1,-3.527999878E1
1.257007673E2,-8.999999762E-1,3.263999939E1,-3.336000061E1
1.259521406E2,1.211999989E1,1.127999973E1,-2.639999962E1
1.262050093E2,1.979999900E0,2.327999878E1,-3.071999931E1
1.264570845E2,-2.939999819E0,3.911999893E1,-3.336000061E1
1.267092817E2,1.505999947E1,9.059999466E0,-2.634000015E1
1.269614790E2,1.121999931E1,1.331999969E1,-2.795999908E1
1.272136763E2,-2.220000029E0,3.504000092E1,-3.395999908E1
1.274657820E2,1.626000023E1,1.026000023E1,-2.759999847E1
1.277177961E2,1.205999947E1,1.230000019E1,-2.573999977E1
1.279700849E2,-3.059999943E0,3.720000076E1,-3.209999847E1
1.282224043E2,9.779999733E0,1.626000023E1,-3.113999939E1
1.284745710E2,1.211999989E1,1.097999954E1,-2.273999977E1
1.287267378E2,-1.500000000E0,3.588000107E1,-3.347999954E1
1.289788740E2,4.679999828E0,2.555999947E1,-3.509999847E1
1.292309187E2,1.613999939E1,1.043999958E1,-2.615999985E1
1.294829023E2,-1.199999928E0,3.497999954E1,-3.420000076E1
1.297349165E2,-2.099999905E0,3.641999817E1,-3.137999916E1
1.299868086E2,1.655999947E1,1.061999989E1,-2.207999992E1
1.302388296E2,1.439999938E0,2.442000008E1,-2.879999924E1
1.304909353E2,-4.139999866E0,4.325999832E1,-2.837999916E1
1.307429799E2,1.463999939E1,1.134000015E1,-2.393999863E1
1.309948415E2,1.613999939E1,1.500000000E1,-2.477999878E1
1.312469777E2,5.819999695E0,4.145999908E1,-3.305999756E1
1.314992055E2,1.626000023E1,2.405999947E1,-3.804000092E1
1.317513723E2,1.781999969E1,1.379999924E1,-3.570000076E1
1.320036306E2,2.999999821E-1,3.827999878E1,-4.313999939E1
1.322558278E2,2.039999962E1,1.571999931E1,-3.923999786E1
1.325080861E2,3.936000061E1,1.542000008E1,-2.400000000E1
1.327602224E2,2.568000031E1,3.275999832E1,-3.173999977E1
1.330122060E2,2.442000008E1,4.829999924E1,-3.323999786E1
1.332644033E2,1.415999985E1,3.402000046E1,-3.257999802E1
1.335165090E2,4.799999714E0,5.759999847E1,-3.227999878E1
1.337684316E2,-7.139999866E0,5.669999695E1,-2.327999878E1
1.340208120E2,1.319999933E0,1.301999950E1,-2.021999931E1
1.342726430E2,-7.139999866E0,2.255999947E1,-2.165999985E1
1.345246877E2,-5.639999866E0,4.187999725E1,-2.381999969E1
1.347768545E2,1.200000000E1,1.668000031E1,-2.189999962E1
1.350288991E2,7.799999714E0,2.069999886E1,-2.303999901E1
1.352811574E2,-3.179999828E0,4.475999832E1,-2.418000031E1
1.355333242E2,4.920000076E0,2.177999878E1,-2.861999893E1
1.357853078E2,6.659999847E0,1.877999878E1,-2.850000000E1
1.360373525E2,-3.779999971E0,4.404000092E1,-3.047999954E1
1.362894582E2,6.179999828E0,2.195999908E1,-3.293999863E1
1.365416250E2,6.779999733E0,1.818000031E1,-2.550000000E1
1.367939443E2,-2.099999905E0,3.893999863E1,-2.981999969E1
1.370462331E2,5.879999638E0,2.550000000E1,-3.689999771E1
1.372985219E2,1.673999977E1,1.103999996E1,-2.784000015E1
1.375504445E2,8.999999762E-1,3.239999771E1,-3.377999878E1
1.378024892E2,1.199999928E0,2.915999985E1,-3.257999802E1
1.380546254E2,1.385999966E1,1.169999981E1,-2.676000023E1
1.383066091E2,1.559999943E0,2.663999939E1,-3.359999847E1
1.385587758E2,-4.259999752E0,4.289999771E1,-2.957999992E1
1.388108205E2,9.840000153E0,1.571999931E1,-3.005999947E1
1.390629873E2,1.559999943E0,2.507999992E1,-3.270000076E1
1.393153066E2,-6.599999905E0,4.595999908E1,-2.700000000E1
1.395677175E2,9.000000000E0,1.884000015E1,-3.497999954E1
1.398198232E2,8.279999733E0,1.979999924E1,-3.515999985E1
1.400717763E2,-4.019999981E0,4.841999817E1,-3.252000046E1
1.403238820E2,7.500000000E0,2.202000046E1,-3.761999893E1
1.405762624E2,7.679999828E0,1.727999878E1,-3.071999931E1
1.408284292E2,-2.279999971E0,4.002000046E1,-3.431999969E1
1.410805349E2,6.299999714E0,2.171999931E1,-3.365999985E1
1.413326406E2,1.350000000E1,1.175999928E1,-2.819999886E1
1.415848684E2,-1.799999923E-1,3.707999802E1,-3.750000000E1
1.418373098E2,3.659999847E0,3.329999924E1,-3.971999741E1
1.420895376E2,1.871999931E1,1.800000000E1,-4.086000061E1
1.423414907E2,7.440000057E0,3.834000015E1,-4.493999863E1
1.425936880E2,7.319999695E0,4.823999786E1,-4.493999863E1
1.428457937E2,1.259999943E1,2.423999977E1,-4.037999725E1
1.430976247E2,7.379999638E0,3.431999969E1,-3.989999771E1
1.433498525E2,5.999999642E-1,5.100000000E1,-3.113999939E1
1.436019582E2,1.055999947E1,2.339999962E1,-3.185999870E1
1.438539419E2,8.639999390E0,2.184000015E1,-2.729999924E1
1.441062917E2,-3.599999845E-1,5.250000000E1,-3.185999870E1
1.443583974E2,9.719999313E0,2.442000008E1,-3.611999893E1
1.446104116E2,1.139999962E1,1.853999901E1,-3.179999924E1
1.448625783E2,-5.999999866E-2,4.289999771E1,-3.743999863E1
1.451146535E2,8.579999924E0,2.993999863E1,-4.079999924E1
1.453668508E2,1.907999992E1,1.739999962E1,-3.786000061E1
1.456192312E2,1.937999916E1,3.702000046E1,-5.153999710E1
1.458711843E2,2.465999985E1,2.813999939E1,-4.895999908E1
1.461255457E2,3.377999878E1,1.811999893E1,-4.331999969E1
1.463787805E2,4.079999924E0,3.527999878E1,-4.031999969E1
1.466331751E2,-3.599999905E0,5.027999878E1,-3.005999947E1
1.468853723E2,8.399999619E0,1.835999870E1,-2.868000031E1
1.471388513E2,3.720000029E0,2.615999985E1,-3.329999924E1
1.473922083E2,-4.079999924E0,4.931999969E1,-3.305999756E1
1.476445886E2,9.659999847E0,1.757999992E1,-3.311999893E1
1.478975794E2,1.067999935E1,1.895999908E1,-3.155999947E1
1.481499292E2,-9.599999785E-1,4.307999802E1,-3.534000015E1
1.484024317E2,1.193999958E1,2.334000015E1,-3.954000092E1
1.486551782E2,1.583999920E1,1.937999916E1,-3.809999847E1
1.489075586E2,-1.019999981E0,4.481999969E1,-3.605999756E1
1.491595423E2,3.179999828E0,3.443999863E1,-3.834000015E1
1.494117395E2,1.038000011E1,1.577999973E1,-2.592000008E1
1.496636926E2,-8.999999762E-1,3.929999924E1,-3.486000061E1
1.499157984E2,2.159999847E0,3.671999741E1,-3.659999847E1
1.501680567E2,9.539999962E0,1.619999886E1,-2.369999886E1
1.504201929E2,3.240000010E0,3.042000008E1,-3.497999954E1
1.506723291E2,-1.439999938E0,4.193999863E1,-3.263999939E1
1.509243128E2,1.409999943E1,1.715999985E1,-2.826000023E1
1.511764795E2,1.217999935E1,1.937999916E1,-3.204000092E1
1.514282885E2,2.279999971E0,4.265999985E1,-3.539999771E1
1.516803943E2,1.350000000E1,2.273999977E1,-3.618000031E1
1.519326220E2,1.379999924E1,1.961999893E1,-3.137999916E1
1.521848498E2,3.240000010E0,4.355999756E1,-3.738000107E1
1.524368945E2,9.599999428E0,3.077999878E1,-3.834000015E1
1.526889697E2,1.146000004E1,1.931999969E1,-2.861999893E1
1.529408923E2,3.899999857E0,3.941999817E1,-3.665999985E1
1.531929675E2,4.380000114E0,3.600000000E1,-3.288000107E1
1.534451953E2,1.842000008E1,1.259999943E1,-2.651999855E1
1.536972705E2,8.460000038E0,2.657999992E1,-3.618000031E1
1.539493762E2,1.740000010E0,4.025999832E1,-3.588000107E1
1.542014819E2,1.655999947E1,1.697999954E1,-3.245999908E1
1.544534045E2,1.092000008E1,2.207999992E1,-3.521999741E1
1.547056018E2,1.019999981E0,4.055999756E1,-3.534000015E1
1.549578906E2,1.650000000E1,1.529999924E1,-3.042000008E1
1.552101184E2,1.517999935E1,1.607999992E1,-3.204000092E1
1.554622241E2,4.799999893E-1,4.055999756E1,-3.600000000E1
1.557144519E2,1.637999916E1,1.253999996E1,-2.885999870E1
1.559663440E2,1.818000031E1,1.163999939E1,-2.627999878E1
1.562186023E2,3.599999905E0,3.365999985E1,-3.797999954E1
1.564709216E2,8.760000229E0,2.339999962E1,-3.581999969E1
1.567231799E2,1.469999981E1,1.259999943E1,-2.657999992E1
1.569754077E2,1.620000005E0,3.977999878E1,-3.677999878E1
1.572276965E2,6.059999943E0,3.084000015E1,-4.013999939E1
1.574798327E2,1.787999916E1,1.950000000E1,-3.941999817E1
1.577317859E2,5.400000095E0,3.881999969E1,-4.181999969E1
1.579839221E2,6.239999771E0,3.936000061E1,-4.584000015E1
1.582361194E2,1.943999863E1,2.405999947E1,-4.589999771E1
1.584884387E2,1.193999958E1,3.557999802E1,-4.739999771E1
1.587406665E2,3.839999914E0,4.409999847E1,-4.127999878E1
1.589927722E2,1.421999931E1,2.303999901E1,-4.104000092E1
1.592450610E2,1.181999969E1,3.011999893E1,-4.368000031E1
1.594971362E2,5.460000038E0,5.202000046E1,-4.302000046E1
1.597494861E2,9.539999962E0,2.759999847E1,-3.947999954E1
1.600015002E2,6.359999657E0,2.303999901E1,-3.245999908E1
1.602535144E2,-2.220000029E0,5.034000015E1,-3.204000092E1
1.605055590E2,5.639999866E0,2.747999954E1,-3.677999878E1
1.607577868E2,1.307999992E1,1.385999966E1,-2.711999893E1
1.610097997E2,-1.799999952E0,4.104000092E1,-3.204000092E1
1.612619359E2,1.199999928E0,3.293999863E1,-3.354000092E1
1.615139501E2,1.109999943E1,1.373999977E1,-2.297999954E1
1.617661168E2,3.059999943E0,3.281999969E1,-3.347999954E1
1.620182225E2,-5.999999866E-2,4.055999756E1,-3.077999878E1
1.622707860E2,1.434000015E1,1.739999962E1,-2.915999985E1
1.625221288E2,6.059999943E0,2.855999947E1,-3.402000046E1
1.627730138E2,-1.620000005E0,4.655999756E1,-3.288000107E1
1.630243260E2,1.385999966E1,1.535999966E1,-2.807999992E1
1.632766454E2,7.259999752E0,1.943999863E1,-3.065999985E1
1.635283238E2,-3.779999971E0,4.620000076E1,-3.095999908E1
1.637795140E2,1.038000011E1,1.961999893E1,-3.281999969E1
1.640303990E2,1.205999947E1,1.500000000E1,-2.669999886E1
1.642832067E2,-3.959999800E0,4.595999908E1,-3.101999855E1
1.645345189E2,6.539999962E0,2.279999924E1,-3.359999847E1
1.647854955E2,1.092000008E1,1.296000004E1,-2.184000015E1
1.650374486E2,1.799999923E-1,3.647999954E1,-3.347999954E1
1.652885472E2,-1.259999990E0,3.300000000E1,-2.993999863E1
1.655399205E2,1.242000008E1,1.265999985E1,-2.111999893E1
1.657923924E2,-1.799999923E-1,2.951999855E1,-2.934000015E1
1.660438268E2,-3.779999971E0,3.947999954E1,-2.489999962E1
1.662961156E2,1.289999962E1,1.242000008E1,-2.184000015E1
1.665477025E2,4.259999752E0,2.273999977E1,-2.765999985E1
1.667989232E2,-4.799999714E0,4.355999756E1,-2.597999954E1
1.670510900E2,1.223999977E1,1.553999996E1,-2.531999969E1
1.673018224E2,9.239999771E0,1.619999886E1,-2.501999855E1
1.675539891E2,-4.380000114E0,4.793999863E1,-2.639999962E1
1.678053929E2,7.379999638E0,2.105999947E1,-2.892000008E1
1.680562779E2,1.230000019E1,1.794000053E1,-2.573999977E1
1.683080174E2,1.740000010E0,4.445999908E1,-3.173999977E1
1.685591771E2,5.039999962E0,2.981999969E1,-2.939999962E1
1.688103368E2,6.899999619E0,1.931999969E1,-2.153999901E1
1.690615575E2,-1.919999957E0,4.013999939E1,-3.095999908E1
1.693127172E2,-3.000000000E0,4.500000000E1,-2.855999947E1
1.695636937E2,7.559999943E0,1.800000000E1,-2.585999870E1
1.698148839E2,4.199999869E-1,3.192000008E1,-3.042000008E1
1.700661046E2,-2.759999990E0,4.415999985E1,-2.993999863E1
1.703173558E2,1.481999969E1,1.434000015E1,-2.976000023E1
1.705686986E2,7.739999771E0,1.985999870E1,-2.921999931E1
1.708200719E2,-2.519999981E0,4.223999786E1,-2.981999969E1
1.710714757E2,1.284000015E1,1.889999962E1,-3.161999893E1
1.713226659E2,8.880000114E0,1.703999901E1,-2.477999878E1
1.715740697E2,8.999999762E-1,3.852000046E1,-3.468000031E1
1.718248937E2,7.679999828E0,2.345999908E1,-3.455999756E1
1.720751683E2,7.799999714E0,1.583999920E1,-2.460000038E1
1.723263890E2,-4.199999869E-1,3.713999939E1,-3.252000046E1
1.725773961E2,1.079999924E0,3.486000061E1,-3.347999954E1
1.728279454E2,1.001999950E1,1.493999958E1,-2.513999939E1
1.730791356E2,3.000000000E0,3.053999901E1,-3.413999939E1
1.733300206E2,-9.599999785E-1,4.031999969E1,-3.461999893E1
1.735811498E2,1.175999928E1,1.565999985E1,-3.089999962E1
1.738322789E2,5.039999962E0,2.747999954E1,-3.377999878E1
1.740835607E2,-2.339999914E0,4.421999741E1,-3.065999985E1
1.743346288E2,1.043999958E1,1.979999924E1,-3.227999878E1
1.745860936E2,1.343999958E1,1.379999924E1,-2.081999969E1
1.748376500E2,-3.899999857E0,4.415999985E1,-2.609999847E1
1.750888097E2,3.059999943E0,2.801999855E1,-2.634000015E1
1.753399694E2,1.451999950E1,1.421999931E1,-1.871999931E1
1.755909459E2,-2.879999876E0,3.857999802E1,-2.279999924E1
1.758420751E2,-2.759999990E0,3.575999832E1,-2.477999878E1
1.760934178E2,1.289999962E1,1.085999966E1,-2.069999886E1
1.763446385E2,-3.659999847E0,3.101999855E1,-2.339999962E1
1.765957982E2,-5.879999638E0,4.109999847E1,-2.297999954E1
1.768466832E2,1.338000011E1,1.367999935E1,-2.747999954E1
1.770976903E2,3.299999952E0,2.237999916E1,-2.909999847E1
1.773490331E2,-4.380000114E0,3.995999908E1,-2.873999977E1
1.776004674E2,8.880000114E0,1.583999920E1,-2.879999924E1
1.778518102E2,6.480000019E0,1.787999916E1,-2.418000031E1
1.781031835E2,-6.119999886E0,5.039999771E1,-2.321999931E1
1.783544957E2,4.139999866E0,2.231999969E1,-2.813999939E1
1.786064794E2,1.259999943E1,1.361999989E1,-2.400000000E1
1.788581578E2,-1.799999952E0,4.325999832E1,-3.035999870E1
1.791095922E2,4.920000076E0,2.885999870E1,-3.384000015E1
1.793622777E2,1.289999962E1,1.781999969E1,-2.934000015E1
1.796135289E2,-1.799999923E-1,4.475999832E1,-3.395999908E1
1.798664281E2,-1.439999938E0,4.050000000E1,-3.221999741E1
1.801179540E2,1.265999985E1,1.392000008E1,-2.543999863E1
1.803708531E2,1.199999973E-1,3.143999863E1,-3.209999847E1
1.806221959E2,-4.559999943E0,4.943999863E1,-3.101999855E1
1.808743932E2,1.188000011E1,1.439999962E1,-2.639999962E1
1.811259496E2,4.559999943E0,2.171999931E1,-2.718000031E1
1.813768346E2,-4.500000000E0,4.650000000E1,-2.759999847E1
1.816297643E2,1.331999969E1,1.373999977E1,-2.718000031E1
1.818809545E2,1.175999928E1,1.338000011E1,-2.418000031E1
1.821335485E2,-3.179999828E0,4.104000092E1,-2.909999847E1
1.823846776E2,1.296000004E1,1.661999893E1,-3.371999741E1
1.826362645E2,1.805999947E1,9.899999619E0,-2.735999870E1
1.828880040E2,-4.259999752E0,4.013999939E1,-2.951999855E1
1.831390721E2,-1.199999973E-1,2.892000008E1,-3.209999847E1
1.833909642E2,1.919999886E1,8.639999390E0,-2.423999977E1
1.836422765E2,-3.599999845E-1,2.987999916E1,-3.101999855E1
1.838938024E2,2.639999866E0,2.634000015E1,-3.245999908E1
1.841451146E2,1.943999863E1,9.420000076E0,-2.693999863E1
1.843965184E2,-1.319999933E0,3.101999855E1,-3.084000015E1
1.846479222E2,-4.079999924E0,4.361999893E1,-3.059999847E1
1.848992040E2,1.619999886E1,1.296000004E1,-3.143999863E1
1.851520116E2,2.639999866E0,2.447999954E1,-3.005999947E1
1.854033238E2,-4.619999886E0,4.331999969E1,-3.150000000E1
1.856544530E2,1.379999924E1,1.415999985E1,-3.155999947E1
1.859068639E2,1.199999928E0,2.592000008E1,-3.035999870E1
1.861577794E2,-3.779999971E0,4.775999832E1,-3.389999771E1
1.864095799E2,8.579999924E0,1.853999901E1,-3.239999771E1
1.866604955E2,7.919999599E0,1.397999954E1,-2.369999886E1
1.869119908E2,-5.460000038E0,4.115999985E1,-2.957999992E1
1.871636388E2,2.279999971E0,2.729999924E1,-3.377999878E1
1.874151341E2,1.505999947E1,8.340000153E0,-2.219999886E1
1.876676671E2,-2.819999933E0,3.791999817E1,-3.257999802E1
1.879187657E2,-3.359999895E0,3.905999756E1,-3.413999939E1
1.881710851E2,1.463999939E1,1.169999981E1,-2.639999962E1
1.884227330E2,-1.259999990E0,3.095999908E1,-3.131999969E1
1.886738622E2,-5.039999962E0,4.289999771E1,-3.042000008E1
1.889256932E2,1.115999985E1,1.847999954E1,-3.443999863E1
1.891770360E2,4.739999771E0,2.303999901E1,-3.119999886E1
1.894284398E2,-2.220000029E0,4.673999786E1,-3.336000061E1
1.896814610E2,1.397999954E1,1.973999977E1,-3.791999817E1
1.899329869E2,1.517999935E1,1.296000004E1,-2.700000000E1
1.901856725E2,-4.980000019E0,4.752000046E1,-2.951999855E1
1.904368627E2,4.739999771E0,2.255999947E1,-2.945999908E1
1.906887548E2,1.655999947E1,1.061999989E1,-2.142000008E1
1.909405858E2,7.799999714E-1,3.486000061E1,-3.479999924E1
1.911914708E2,4.380000114E0,2.759999847E1,-3.575999832E1
1.914440343E2,1.776000023E1,8.159999847E0,-2.027999878E1
1.916955799E2,1.019999981E0,2.868000031E1,-3.347999954E1
1.919466786E2,-2.220000029E0,3.221999741E1,-3.035999870E1
1.921989369E2,2.010000038E1,8.939999580E0,-2.837999916E1
1.924500966E2,3.179999828E0,2.231999969E1,-2.993999863E1
1.927014393E2,-4.799999714E0,4.368000031E1,-3.000000000E1
1.929536976E2,1.668000031E1,1.289999962E1,-3.263999939E1
1.932047047E2,1.163999939E1,1.379999924E1,-2.807999992E1
1.934562001E2,-3.419999838E0,3.959999847E1,-3.377999878E1
1.937075123E2,1.415999985E1,1.457999992E1,-3.252000046E1
1.939594654E2,1.355999947E1,9.960000038E0,-2.507999992E1
1.942109303E2,-2.220000029E0,3.084000015E1,-3.035999870E1
1.944619984E2,6.179999828E0,2.105999947E1,-3.300000000E1
1.947138905E2,1.865999985E1,7.739999771E0,-2.363999939E1
1.949650196E2,9.599999785E-1,3.035999870E1,-3.497999954E1
1.952173695E2,-1.139999986E0,3.395999908E1,-3.318000031E1
1.954684071E2,1.355999947E1,1.188000011E1,-2.339999962E1
1.957207875E2,4.199999869E-1,2.934000015E1,-3.234000015E1
1.959719166E2,-3.599999905E0,4.475999832E1,-3.161999893E1
1.962241444E2,1.415999985E1,1.619999886E1,-3.245999908E1
1.964753956E2,5.579999924E0,2.742000008E1,-3.557999802E1
1.967264332E2,-1.319999933E0,4.841999817E1,-3.336000061E1
1.969793324E2,9.960000038E0,2.069999886E1,-3.497999954E1
1.972302784E2,7.919999599E0,1.613999939E1,-2.411999893E1
1.974818653E2,-4.559999943E0,4.571999741E1,-3.000000000E1
1.977332386E2,8.460000038E0,2.010000038E1,-3.486000061E1
1.979841237E2,8.099999428E0,1.451999950E1,-2.465999985E1
1.982369923E2,-2.399999857E0,4.434000015E1,-3.641999817E1
1.984881520E2,3.659999847E0,3.438000107E1,-4.134000015E1
1.987407765E2,1.895999908E1,1.655999947E1,-3.804000092E1
1.989925465E2,6.000000000E0,4.068000031E1,-4.589999771E1
1.992447438E2,8.399999738E-1,4.086000061E1,-3.804000092E1
1.994966969E2,1.331999969E1,1.289999962E1,-2.759999847E1
1.997478871E2,-2.099999905E0,3.389999771E1,-3.293999863E1
1.999995961E2,-4.559999943E0,4.259999847E1,-2.855999947E1
2.002508473E2,1.289999962E1,1.151999950E1,-2.442000008E1
2.005019154E2,9.899999619E0,1.542000008E1,-2.645999908E1
2.007535633E2,-3.480000019E0,4.553999710E1,-2.879999924E1
2.010048451E2,8.760000229E0,2.039999962E1,-3.293999863E1
2.012569487E2,1.613999939E1,1.092000008E1,-2.526000023E1
2.015084441E2,-3.539999962E0,3.665999985E1,-2.747999954E1
2.017599394E2,6.960000038E0,2.363999939E1,-3.557999802E1
2.020130217E2,1.583999920E1,1.043999958E1,-2.519999886E1
2.022640288E2,-1.860000014E0,3.486000061E1,-3.155999947E1
2.025174162E2,-4.739999771E0,3.636000061E1,-2.603999901E1
2.027684844E2,1.409999943E1,1.188000011E1,-2.561999893E1
2.030194609E2,2.279999971E0,2.363999939E1,-2.963999939E1
2.032713835E2,-4.199999809E0,4.223999786E1,-2.903999901E1
2.035224822E2,1.451999950E1,1.313999939E1,-2.837999916E1
2.037749541E2,9.179999352E0,1.734000015E1,-3.095999908E1
2.040266325E2,-3.000000000E0,3.834000015E1,-3.281999969E1
2.042776396E2,1.763999939E1,1.367999935E1,-3.336000061E1
2.045302641E2,1.019999981E1,1.385999966E1,-2.453999901E1
2.047816374E2,-3.240000010E0,3.989999771E1,-2.976000023E1
2.050333464E2,1.061999989E1,2.135999870E1,-3.150000000E1
2.052844756E2,1.943999863E1,1.289999962E1,-2.460000038E1
2.055360625E2,4.079999924E0,3.365999985E1,-3.137999916E1
2.057886260E2,5.699999809E0,3.288000107E1,-3.000000000E1
2.060399687E2,1.403999996E1,1.992000008E1,-3.473999786E1
2.062926543E2,5.460000038E0,3.731999969E1,-4.265999985E1
2.065442107E2,4.619999886E0,4.679999924E1,-5.141999817E1
2.067960722E2,1.757999992E1,2.279999924E1,-5.177999878E1
2.070471404E2,1.067999935E1,2.903999901E1,-4.979999924E1
2.072989409E2,6.839999676E0,4.536000061E1,-5.045999908E1
2.075502837E2,2.405999947E1,1.931999969E1,-4.553999710E1
2.078033965E2,1.902000046E1,2.219999886E1,-4.565999985E1
2.080545256E2,-5.219999790E0,4.805999756E1,-3.137999916E1
2.083058684E2,9.420000076E0,1.943999863E1,-3.318000031E1
2.085569365E2,3.599999905E0,2.237999916E1,-2.826000023E1
2.088081572E2,-3.779999971E0,4.715999985E1,-3.329999924E1
