"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.637569847E1,2.040338707E1,1.851436234E1,3.313575268E0
2.662670555E1,4.893748283E0,1.137006378E1,6.275202751E0
2.687810936E1,4.620809078E0,-1.891419291E0,3.308786631E0
2.712920800E1,2.591005135E1,1.549287891E1,1.100375080E1
2.738045922E1,-2.319981337E0,1.194706631E1,6.682217121E0
2.763149681E1,4.958391666E0,3.591302633E-1,1.206677675E0
2.788280907E1,8.255207062E0,4.125209332E0,-2.724601507E0
2.813421288E1,-1.987187386E0,8.667010307E0,-1.498770237E0
2.838549462E1,9.471462250E0,5.516240597E0,3.055001259E0
2.863671532E1,1.152089882E1,-9.935936928E-1,-2.896983922E-1
2.888811913E1,5.219359994E-1,6.296750546E0,1.103726983E0
2.913912621E1,9.682151794E0,1.251209831E1,2.868253708E0
2.939040795E1,4.553771496E0,-4.311957359E0,-4.568136692E0
2.964120140E1,4.304774761E0,1.069250488E1,-1.211466074E0
2.989220848E1,1.154005241E1,1.930205345E1,5.621585369E0
3.014336815E1,1.161187768E0,-5.288791656E0,-3.282450438E0
3.039468041E1,1.194467258E1,1.558864689E1,3.792415380E0
3.064568749E1,7.074865818E0,1.420479870E1,9.109937668E0
3.089696923E1,3.969586372E0,-3.655946016E0,5.961562395E-1
3.114812889E1,2.315911293E1,2.093729401E1,7.477091789E0
3.139928856E1,3.203441858E0,1.080982113E1,3.191470861E0
3.165047875E1,4.185064793E0,-5.626373887E-1,1.527500629E0
3.190154686E1,1.309867764E1,1.326866627E1,-2.161964178E0
3.215258446E1,-6.291962147E0,7.721300602E0,1.558625340E0
3.240368309E1,8.621520042E0,5.791574001E0,3.136404276E0
3.265456810E1,1.129823780E1,3.670311213E0,2.964021683E0
3.290541816E1,-9.959878922E-1,5.645527840E0,-2.633621991E-1
3.315648627E1,6.117185116E0,1.414973164E1,3.924096584E0
3.340737128E1,7.920019150E0,-2.545036316E0,-4.529829502E0
3.365850043E1,4.019864559E0,9.241618156E0,1.290474772E0
3.390972113E1,1.091277122E1,1.725740623E1,9.646238327E0
3.416078925E1,2.454056740E0,-4.778826714E0,-2.621650934E0
3.441197943E1,7.125144482E0,1.488475227E1,-3.950432837E-1
3.466307807E1,1.323993564E0,1.529655457E1,5.932831764E0
3.491408515E1,3.035847664E0,-3.581725836E0,-2.276885748E0
3.516490912E1,1.665167236E1,2.038662720E1,4.740519524E0
3.541597724E1,6.294356346E0,1.532528496E1,6.907271862E0
3.566692328E1,5.547365189E0,-1.824381709E0,2.437297344E0
3.591780829E1,1.700122643E1,1.870829201E1,6.938396454E0
3.616905951E1,-2.590526342E0,9.445125580E0,3.174711466E0
3.642015814E1,6.007051945E0,4.613626480E0,1.007958889E0
3.667101264E1,3.902548790E0,3.086126089E0,3.639186621E-1
3.692223334E1,-4.618414879E0,4.477157116E0,6.536170840E-1
3.717351508E1,1.023521233E1,1.633324432E1,4.644751072E0
3.742470526E1,1.459984207E1,1.750161409E0,-1.929726601E0
3.767562079E1,-5.363011956E-1,8.482656479E0,-2.238578558E0
3.792668891E1,7.302315235E0,1.541626453E1,2.511517525E0
3.817763495E1,4.211400986E0,-4.608838081E0,-2.140416384E0
3.842870307E1,5.370194435E0,1.124317074E1,5.985504389E-2
3.867983222E1,4.551377296E0,1.663012505E1,8.432378769E0
3.893117499E1,4.728548527E0,-1.170764685E0,-1.685518026E0
3.918242621E1,1.531331444E1,1.951274300E1,1.101332760E1
3.943337226E1,6.895300865E0,1.571075153E1,7.290344238E0
3.968450141E1,5.820304394E0,-1.989581585E0,9.504981041E-1
3.993517279E1,1.381693840E1,1.881603050E1,5.094861031E0
4.018617987E1,2.765302896E0,1.574427032E1,8.125920296E0
4.043737006E1,2.743755102E0,-1.005564690E0,-4.141969085E-1
4.068843817E1,1.067813969E1,1.310346603E1,-9.959878922E-1
4.093941474E1,-4.625597477E0,6.866570473E0,3.902548850E-1
4.119048285E1,8.516175270E0,6.873753071E0,4.572925091E0
4.144185614E1,1.005085850E1,2.513911724E0,-1.209071875E0
4.169268012E1,-9.864110947E-1,7.596801758E0,1.762132406E0
4.194405341E1,1.062786102E1,1.153765774E1,3.608062029E0
4.219484686E1,5.985504150E0,-3.780444384E0,-2.463633537E0
4.244600653E1,-2.322375625E-1,9.722852707E0,-4.716577232E-1
4.269713568E1,1.735556793E1,1.844732475E1,7.575253963E0
4.294792914E1,1.247379065E0,-6.246472359E0,-1.989581585E0
4.319866156E1,6.605602264E0,1.317768574E1,2.466027737E0
4.345000434E1,7.247248650E0,1.970667458E1,5.049371243E0
4.370018744E1,2.099714994E0,-6.153098583E0,-3.919308186E0
4.395159125E1,1.406354046E1,1.993172836E1,1.637633920E0
4.420284247E1,6.440402508E0,1.533486176E1,5.755661011E0
4.445406317E1,5.221754074E0,-2.063801765E0,-2.688688517E0
4.470503974E1,2.574485016E1,2.128924179E1,1.163582039E1
4.495610785E1,-4.644751251E-1,1.342907715E1,8.209717751E0
4.520729804E1,3.107673883E0,1.580173075E-1,-1.211466074E0
4.545842719E1,9.442731857E0,9.945513725E0,-4.453215301E-1
4.570934272E1,-6.531382084E0,1.006043530E1,5.058948040E0
4.596041083E1,8.693346024E0,6.358999729E0,3.217807055E0
4.621160102E1,1.257195282E1,2.688688517E0,8.667010069E-1
4.646294379E1,-2.070984364E0,5.698200226E0,2.549824715E0
4.671413398E1,4.884171486E0,1.418085670E1,3.529053211E0
4.696544623E1,4.766855717E0,-5.154716492E0,-3.715801001E0
4.721657538E1,3.143586874E0,1.047463226E1,-2.202665508E-1
4.746758246E1,8.020575523E0,2.005143929E1,7.742848396E0
4.771868109E1,3.687070608E-1,-5.746084213E0,-2.501940727E0
4.796971869E1,9.208099365E0,1.904108620E1,4.934449673E0
4.822090888E1,4.426878929E0,1.487038708E1,5.856217384E0
4.847203803E1,4.216189384E0,-3.038241863E0,5.458779931E-1
4.872301459E1,1.508107662E1,2.210805893E1,7.137115479E0
4.897432685E1,-1.731007814E0,1.143949604E1,2.511517525E0
4.922539496E1,3.541024208E0,1.484405100E-1,-3.711012602E-1
4.947655463E1,1.262701988E1,1.524867058E1,-2.782062292E0
4.972753119E1,-6.785167694E0,8.283937454E0,1.910573006E0
4.997875190E1,6.658275127E0,5.542576790E0,2.121262789E0
5.022972846E1,5.291185856E0,1.046266198E0,-2.664746523E0
5.048104071E1,-1.850717902E0,4.841075897E0,1.403002143E0
5.073256659E1,1.167173290E1,1.251688671E1,5.992686749E0
5.098348212E1,7.192182064E0,-6.138733387E0,-2.154781483E-2
5.123436713E1,1.139639974E0,9.002198219E0,3.852270603E0
5.148561835E1,8.746018410E0,1.717839813E1,2.904166698E0
5.173656440E1,1.467645645E0,-7.635109425E0,-3.052607059E0
5.198775458E1,4.580107689E0,1.178904915E1,-8.499416113E-1
5.223891425E1,9.150638580E0,2.082955551E1,9.193734169E0
5.249028754E1,-1.077390760E-1,-7.714118004E0,-3.016694188E-1
5.274141669E1,1.431732655E1,1.905784607E1,1.537077546E0
5.299227118E1,8.015787125E0,1.361821938E1,6.722918510E0
5.324349189E1,5.073313236E0,-3.303998232E0,-1.048660398E0
5.349440741E1,2.270421410E1,1.898123169E1,8.588001251E0
5.374568915E1,-1.412579060E0,1.094389629E1,3.236960649E0
5.399694037E1,3.502717018E0,1.127668977E0,3.351882473E-2
5.424825263E1,2.492363930E0,3.873818398E0,-3.543418407E0
5.449965644E1,-2.595314741E0,1.023042393E1,-9.169792533E-1
5.475075507E1,8.243236542E0,1.022324085E1,4.647145271E0
5.500176215E1,1.089361763E1,-1.553836942E0,1.484405100E-1
5.525313544E1,3.854664862E-1,9.897629738E0,1.414973259E0
5.550402045E1,1.218648624E1,1.700601387E1,2.149993181E0
5.575505805E1,2.841917515E0,-7.558494568E0,-1.721431017E0
5.600579047E1,-3.567360640E-1,1.136527538E1,1.984793186E0
5.625713324E1,8.133103371E0,2.190933990E1,8.228871346E0
5.650814032E1,3.119644880E0,-5.157110691E0,-1.271321058E0
5.675917792E1,1.084812832E1,2.114080048E1,-4.477157295E-1
5.701039862E1,4.338293552E0,1.080742645E1,1.848323703E0
5.726134467E1,4.295197964E0,-1.613691926E0,1.007958889E0
5.751253485E1,2.384385490E1,2.367386627E1,5.719748020E0
5.776378607E1,-5.506663769E-2,1.367328548E1,7.086836815E0
5.801482367E1,4.809951305E0,2.130839527E-1,-3.902548850E-1
5.826604438E1,6.710947514E0,7.613561630E0,-3.665522814E0
5.851744818E1,-5.006275654E0,6.148310184E0,1.778891921E0
5.876830268E1,9.583989143E0,8.597578049E0,4.398148537E0
5.901927924E1,1.121204662E1,8.882488012E-1,-1.453280449E0
5.927080512E1,-6.584054828E-1,6.318298340E0,4.745307922E0
5.952184272E1,8.801085472E0,1.360864258E1,2.983175278E0
5.977303290E1,2.147598982E0,-5.937620163E0,-3.201047659E0
6.002468085E1,2.308010340E0,1.086728191E1,-2.882618904E0
6.027562690E1,8.564059258E0,2.069787407E1,3.500322819E0
6.052675605E1,3.682282209E0,-2.451662540E0,5.219359994E-1
6.077797675E1,1.618001556E1,2.153105545E1,2.394201607E-2
6.102922797E1,6.962338448E0,1.482489681E1,4.556165695E0
6.128038764E1,3.244143248E0,-1.814804912E0,1.460463047E0
6.153142524E1,1.804270363E1,1.745372963E1,6.265625954E0
6.178261542E1,-1.273715258E0,1.114261436E1,4.649539471E0
6.203398871E1,4.096478939E0,3.136404157E-1,1.077390790E0
6.228514838E1,1.029985619E1,1.096304989E1,-3.213018656E0
6.253630805E1,-4.563348293E0,6.301538944E0,2.688688517E0
6.278749823E1,8.480262756E0,9.294290543E0,2.442085743E0
6.303841376E1,1.393425369E1,-7.015010715E-1,6.560112834E-1
6.328960395E1,1.699883193E-1,6.610390663E0,2.458845139E0
6.354061103E1,5.305551052E0,1.213860226E1,2.279279947E0
6.379167914E1,6.011840343E0,-5.537788391E0,-3.157952070E0
6.404286933E1,5.485116005E0,1.188481712E1,-6.200982332E-1
6.429378485E1,8.101978302E0,1.839704514E1,6.476315498E0
6.454488349E1,5.552153587E0,-4.738125324E0,-2.264914751E0
6.479613471E1,1.892377090E1,2.312559509E1,5.432443619E0
6.504781317E1,8.099584579E0,1.489911747E1,8.906430244E0
6.529924750E1,4.683058739E0,-3.232172430E-1,1.103726983E0
6.555043769E1,1.710657120E1,1.051054573E1,1.407072353E1
6.580043769E1,-4.453215301E-1,9.595960617E0,1.060631371E1
6.605184149E1,5.774814606E0,2.619256735E0,1.292868853E-1
6.630290961E1,9.452308655E0,5.499481201E0,2.286462545E0
6.655449652E1,-1.019929886E0,9.210494041E0,3.327940404E-1
6.680602431E1,1.203565216E1,8.319850922E0,2.834734917E0
6.705779432E1,1.057997704E1,1.048660398E0,7.805097699E-1
6.730880141E1,1.747767180E-1,7.208941460E0,7.517793179E-1
6.756026625E1,1.078348446E1,1.378102493E1,6.727706790E-1
6.781218886E1,4.381389141E0,-6.895300865E0,-1.486799240E0
6.806325697E1,5.631162167E0,1.173877048E1,-2.358288765E0
6.831380629E1,1.172679996E1,1.690066910E1,4.541800499E0
6.856505751E1,2.068590164E0,-4.450820923E0,-3.512293816E0
6.881511854E1,1.733641434E1,1.943373489E1,2.252943754E0
6.906679701E1,9.179368973E0,1.304600525E1,6.165069580E0
6.931792616E1,3.392583847E0,-2.959233284E0,1.091755986E0
6.956957411E1,1.822226906E1,1.473391724E1,5.602431774E0
6.982070326E1,-6.655880809E-1,1.256955910E1,6.335057735E0
7.007262587E1,1.204283476E0,-1.278503656E0,9.888052940E0
7.032344984E1,1.386003399E1,6.167463779E0,2.401384354E0
7.057518934E1,-6.579266071E0,6.129156113E0,1.699883193E-1
7.082656264E1,1.007480049E1,8.995016098E0,2.389413357E0
7.107790541E1,1.355597019E1,2.226607651E-1,-7.398083210E-1
7.132933974E1,3.809175014E0,5.157110691E0,1.829170108E0
7.158080458E1,1.124077702E1,1.304839897E1,6.919242859E0
7.183172011E1,4.649539471E0,-5.267243862E0,-4.017470360E0
7.208342909E1,1.071165848E1,1.469082165E1,1.927332401E0
7.233379530E1,9.313444138E0,1.507149982E1,8.090007782E0
7.258568739E1,7.975085735E0,-1.300051570E0,-1.371877551E0
7.283690809E1,1.041477776E1,1.703474426E1,3.327940464E0
7.308761000E1,4.048594952E0,1.254322243E1,6.569689274E0
7.333828138E1,3.141192675E0,-2.391807556E0,6.344634295E-1
7.358950209E1,1.652717400E1,1.359667110E1,9.600749016E-1
7.384047865E1,-2.853888512E0,1.068532181E1,2.609679997E-1
7.409212660E1,6.797138691E0,5.037400246E0,3.038241863E0
7.434356093E1,1.424789429E1,3.203441858E0,3.380612850E0
7.459508681E1,-1.369483352E0,6.933608055E0,1.889025092E0
7.484548353E1,7.575253963E0,1.209071827E1,2.391807556E0
7.509737562E1,7.821856976E0,-3.694253206E0,-1.517923832E0
7.534856581E1,3.236960649E0,1.126232433E1,-5.657498837E0
7.560015272E1,1.139161205E1,1.822226906E1,6.725312710E0
7.585140394E1,4.592078686E0,-3.739742994E0,3.687070608E-1
7.610305189E1,1.755189323E1,1.939542770E1,5.329493046E0
7.635448622E1,8.858546257E0,1.674744034E1,8.688557625E0
7.660592054E1,6.560112476E0,-1.912967205E0,-1.199495077E0
7.685720228E1,1.719994545E1,1.590947056E1,4.766855717E0
7.710891127E1,-1.472434044E0,1.154723454E1,2.607285738E0
7.735964369E1,2.882618904E0,3.043030262E0,1.223437071E0
7.761062025E1,7.682993412E0,4.972756863E0,-3.268085241E0
7.786205458E1,-1.321599364E0,7.893682957E0,-7.661445439E-2
7.811351942E1,8.473079681E0,1.125753593E1,4.750096321E0
7.836492323E1,8.362946510E0,-3.117250681E0,1.460463107E-1
7.861495375E1,2.226607651E-1,8.568847656E0,1.058237195E0
7.886638808E1,1.230859089E1,1.927811241E1,9.083600998E0
7.911760878E1,4.189853191E0,-5.681440830E0,-1.328781962E0
7.936934828E1,1.504755783E1,1.905545044E1,1.414973259E0
7.962038588E1,6.332663536E0,1.434605694E1,7.048529625E0
7.987096571E1,4.790797710E0,-1.905784607E0,1.819593310E-1
8.012212538E1,1.339795303E1,1.836831474E1,5.602431774E0
8.037395643E1,3.785232782E0,1.286165142E1,5.796362400E0
8.062532972E1,3.782838583E0,5.937620401E-1,-7.254431248E-1
8.087587904E1,5.355829239E0,5.281609058E0,-4.398148537E0
8.112719130E1,-7.165845871E0,7.252037048E0,-4.295197964E0
8.137786268E1,1.796608925E1,1.355597019E1,5.288791656E0
8.162786268E1,9.473855972E0,-3.658340216E0,-9.600749016E-1
8.187877821E1,1.527500629E0,8.628703117E0,1.857900500E0
8.212923598E1,1.707065773E1,1.906023979E1,7.374141216E0
8.238079237E1,8.355764151E-1,-6.373364925E0,-3.476380825E0
8.263176893E1,1.224394703E1,1.467166805E1,3.112462163E-2
8.288332533E1,9.294290543E0,1.521515179E1,5.985504150E0
8.313454603E1,3.342305660E0,-3.375824451E0,-2.001552582E0
8.338545327E1,2.412876511E1,2.315911293E1,-3.244143248E0
8.363627724E1,2.521094322E0,1.191833591E1,3.275267839E0
8.388795571E1,2.114080191E0,7.613561153E-1,1.726219416E0
8.413945107E1,8.537723541E0,8.485051155E0,-4.903325081E0
8.439048867E1,-3.141192675E0,8.377311707E0,-2.420537949E0
8.464235024E1,1.434845066E1,9.900024414E0,1.702277422E0
8.489341836E1,1.014902115E1,-2.085349798E0,-2.394201607E-2
8.514341836E1,-4.548983276E-2,7.747636795E0,3.210624456E0
8.539442544E1,7.168240070E0,1.198058510E1,4.268861771E0
8.564585976E1,3.438073635E0,-6.143521786E0,-8.930372596E-1
8.589717202E1,5.049371243E0,1.187284660E1,-2.250549555E0
8.614894204E1,1.296220779E1,1.698925591E1,5.051765442E0
8.640055947E1,2.092532396E0,-4.340687752E0,-1.733402014E0
8.665168862E1,1.635958099E1,2.078885269E1,3.691859007E0
8.690226845E1,6.282385349E0,1.410184765E1,5.748478413E0
8.715358071E1,2.181117773E0,-1.012747288E0,2.118868589E0
8.740367226E1,1.382651520E1,1.326387787E1,-3.038241863E0
8.765544228E1,-3.268085241E0,1.023760605E1,5.602431893E-1
8.790669350E1,8.257601738E0,4.498704910E0,2.008735180E0
8.815821938E1,9.361329079E0,3.064578176E-1,-1.115697980E0
8.840925698E1,1.759738207E0,7.228095055E0,4.070142746E0
8.866008095E1,9.837775230E0,1.102769279E1,-9.313444495E-1
8.891139321E1,4.383783340E0,-6.361393929E0,-5.937620401E-1
8.916261391E1,1.752555609E0,7.831433773E0,1.058237195E0
8.941410927E1,1.401805115E1,1.825099945E1,5.485116005E0
8.966459755E1,2.674323320E0,-5.102043629E0,5.746084079E-2
8.991648964E1,1.612973595E1,2.088701630E1,2.815581083E0
9.016714168E1,5.465962410E0,1.104205799E1,3.713406801E0
9.041814876E1,5.137956619E0,-1.295263171E0,3.830722570E-1
9.066952205E1,1.447534370E1,1.409466553E1,3.756502390E0
9.091997981E1,-3.423708379E-1,1.314656162E1,7.632715225E0
9.116997981E1,7.429207802E0,-7.589619160E-1,8.619126081E-1
9.142126155E1,7.364564419E0,5.147533417E0,-3.608062029E0
9.167217708E1,-3.995922565E0,5.585672379E0,1.649604917E0
9.192327571E1,1.339795303E1,1.186326981E1,-2.576161146E0
9.217422176E1,7.692570210E0,-4.458003521E0,-2.954444885E0
9.242568660E1,3.581725836E0,8.532935143E0,1.786074519E0
9.267669368E1,1.684081459E1,1.997243118E1,5.978321552E0
9.292693782E1,3.184288263E0,-4.199429989E0,-1.872265697E0
9.317794490E1,8.197746277E0,1.596693134E1,5.571307182E0
9.342797542E1,4.419696331E0,1.098938560E1,8.360552788E0
9.367959285E1,4.070142746E0,-1.819593310E-1,1.295263171E0
9.392989802E1,1.817199135E1,1.944570541E1,9.543288231E0
9.418142390E1,-6.751648784E-1,1.017535686E1,6.519411087E0
9.443182063E1,3.936067581E0,2.082955360E0,1.206677675E0
9.468356014E1,6.244078159E0,1.122641182E1,-2.662352324E0
9.493462825E1,-6.081272125E0,6.873753071E0,7.422025204E-1
9.518554378E1,6.555324078E0,7.965508938E0,9.363722801E0
9.543733628E1,1.011789608E1,2.537853718E-1,3.663128614E-1
9.568846544E1,-6.919242740E-1,7.259219646E0,4.994304657E0
9.593941148E1,1.441309452E1,1.431972027E1,2.140416384E0
9.618953355E1,4.204218388E0,-6.256049156E0,-4.704606533E0
9.644124254E1,3.507505417E0,1.013704967E1,1.668758631E0
9.669246324E1,1.351047993E1,1.880166626E1,1.023281765E1
9.694386705E1,3.047818661E0,-3.960009575E0,-2.525882721E0
9.719554551E1,1.527500725E1,1.704911041E1,7.376535416E0
9.744691881E1,5.109226227E0,9.651026726E0,5.039794445E0
9.769804796E1,2.099714994E0,-2.135627985E0,1.055842996E0
9.794963487E1,2.316629601E1,1.295023727E1,8.394071579E0
9.820024522E1,-5.128379822E0,9.306262016E0,3.536235809E0
9.845122178E1,7.240066051E0,2.396595955E0,2.999934673E0
9.870256456E1,8.173804283E0,1.709460020E0,-3.797203779E0
9.895402940E1,-2.442085743E0,7.000645638E0,4.979939461E0
9.920482286E1,7.017405033E0,9.282320023E0,2.035071403E-1
9.945549424E1,5.987898350E0,-5.679046631E0,-9.888052940E-1
9.970637925E1,1.750161409E0,8.540117264E0,5.061342239E0
9.995711168E1,1.170285797E1,1.829409599E1,6.308721542E0
1.002080272E2,3.251325846E0,-4.400542736E0,-1.333570361E0
1.004590071E2,1.363018990E1,1.751358604E1,5.975927353E0
1.007104109E2,1.078587818E1,1.635479164E1,5.793968201E0
1.009617536E2,3.186682463E0,-3.818751812E0,-3.112462163E-2
1.012130659E2,1.417127991E1,1.442745972E1,4.601655483E0
1.014644697E2,6.339846134E0,1.588792229E1,7.953537941E0
1.017155989E2,2.887407303E0,2.059013397E-1,7.302315235E-1
1.019668501E2,1.097262669E1,1.063264942E1,-3.337517262E0
1.022179792E2,-5.334281445E0,6.885724068E0,-6.464344859E-1
1.024693525E2,1.156399441E1,9.445125580E0,4.613626480E0
1.027206648E2,1.603157425E1,5.008669853E0,3.497928619E0
1.029715498E2,2.643198729E0,4.723760128E0,3.684676409E0
1.032225569E2,8.437167168E0,1.549287891E1,4.599261284E0
1.034737471E2,2.693476915E0,-7.642292023E0,-3.344699860E0
1.037249678E2,6.938396454E0,1.359906578E1,-1.666364431E0
1.039757002E2,1.050336266E1,1.533725643E1,8.010998726E0
1.042267988E2,4.680664539E0,-2.834734917E0,-7.613561153E-1
1.044772261E2,1.017535686E1,1.471955204E1,5.341464043E0
1.047281416E2,5.331887245E0,1.380975533E1,9.406818390E0
1.049795759E2,3.047818661E0,-2.396595955E0,1.204283476E0
1.052307356E2,1.474828243E1,1.280419064E1,2.935291290E0
1.054816816E2,-4.955997467E0,5.583278179E0,-1.149216771E0
1.057324140E2,8.204929352E0,7.096413612E0,3.667917013E0
1.059838789E2,1.485841560E1,2.384624958E0,1.355118155E0
1.062351911E2,1.046266198E0,7.046135426E0,2.791639090E0
1.064859846E2,8.554482460E0,1.339555836E1,6.141127586E0
1.067367781E2,2.870647907E0,-4.869806290E0,-2.444479942E0
1.069880293E2,1.035971069E1,1.471715832E1,2.370259762E0
1.072387922E2,8.803479195E0,1.535162163E1,6.416460514E0
1.074888227E2,1.802833915E0,-5.872976780E0,-3.624821424E0
1.077399214E2,1.585200977E1,1.736275101E1,5.542576790E0
1.079911116E2,1.073320580E1,1.438436413E1,6.909666061E0
1.082419660E2,3.588908434E0,-3.078943491E0,1.750161409E0
1.084930647E2,1.814565468E1,1.694137192E1,8.147468567E0
1.087441938E2,-2.743755102E0,7.134721279E0,1.221042871E0
1.089950178E2,4.797980309E0,2.691082716E0,1.084573388E0
1.092463301E2,8.564059258E0,-6.488286853E-1,-3.483563423E0
1.094975508E2,-1.675941229E0,9.483432770E0,3.687070608E-1
1.097487715E2,8.777143478E0,5.554547787E0,5.267243862E0
1.099990461E2,1.470997524E1,-2.394201607E-2,1.149216816E-1
1.102499922E2,1.582567334E0,8.899248123E0,1.869871497E0
1.105012129E2,1.580173111E1,1.456871700E1,7.783549786E0
1.107520674E2,3.428496838E0,-5.446808815E0,5.793967843E-1
1.110032881E2,8.192957878E0,1.308191776E1,-1.149216771E0
1.112542036E2,9.866505623E0,1.538753414E1,8.485051155E0
1.115053327E2,2.820369720E0,-4.110844135E0,-2.147598982E0
1.117562483E2,1.826296997E1,1.769315147E1,5.377377033E0
1.120074995E2,4.699818134E0,1.414254951E1,8.315062523E0
1.122587202E2,3.177105665E0,-5.674257874E-1,1.240196466E0
1.125096052E2,2.079603577E1,1.134133339E1,2.999934673E0
1.127605818E2,-9.504981041E-1,1.063264942E1,9.600749016E0
1.130113752E2,6.928819656E0,1.867477298E0,3.050212860E0
1.132624128E2,1.010353088E1,2.188300371E0,-2.750937700E0
1.135136946E2,-1.843535304E0,7.259219646E0,2.370259762E0
1.137648848E2,7.110779285E0,9.902418137E0,1.709460020E0
1.140158918E2,8.836998940E0,-3.684676409E0,5.817909837E-1
1.142675703E2,3.945644379E0,9.042900085E0,2.382230759E0
1.145184553E2,1.119289303E1,1.421437550E1,8.020575523E0
1.147696760E2,3.337517262E0,-7.441178799E0,-4.067748547E0
1.150207441E2,5.183446884E0,1.296460247E1,7.038952708E-1
1.152719038E2,1.178904915E1,1.735317421E1,8.473079681E0
1.155227888E2,4.276044369E0,-2.090138197E0,-8.236053586E-1
1.157742536E2,1.564610767E1,1.687672806E1,2.413355350E0
1.160257490E2,9.294290543E0,1.577539539E1,8.518569946E0
1.162772139E2,4.180276394E0,-2.272097349E0,1.450886250E0
1.165283735E2,2.226607513E1,1.866040802E1,4.845864296E0
1.167794416E2,-6.287173748E0,6.538564682E0,2.135627985E0
1.170307539E2,4.663905144E0,2.149993181E0,2.920926213E-1
1.172817915E2,8.063671112E0,3.727771997E0,-2.511517525E0
1.175329512E2,-2.585737944E0,8.303091049E0,2.370259613E-1
1.177840498E2,5.272032261E0,7.845798969E0,3.071760893E0
1.180347517E2,1.122880554E1,-3.023876667E0,1.280897856E0
1.182858198E2,1.860294700E0,9.708487511E0,1.357512355E0
1.185360029E2,7.783549786E0,1.364934349E1,1.021605873E1
1.187868574E2,2.382230759E0,-5.339069843E0,-2.760514498E0
1.190374372E2,5.889736176E0,1.195664310E1,5.717353821E0
1.192880781E2,3.598485231E0,1.398932076E1,9.411606789E0
1.195396040E2,1.247379065E0,-5.152322292E0,4.357447028E-1
1.197902143E2,2.333149529E1,1.787271500E1,8.228871346E0
1.200416487E2,7.489062786E0,1.383369732E1,6.876147270E0
1.202926863E2,3.651157618E0,-3.770867586E0,1.264138460E0
1.205428999E2,1.905545044E1,1.263180828E1,3.830722809E0
1.207942732E2,-9.576806426E-2,1.046745014E1,5.329493046E0
1.210444563E2,6.155492783E0,1.297657371E0,3.641580820E0
1.212944563E2,1.256716442E1,4.256890774E0,-2.111685991E0
1.215455854E2,-2.559401512E0,7.536946774E0,-1.505952835E0
1.217962568E2,1.080982113E1,7.606379032E0,1.051054597E0
1.220467146E2,1.224394703E1,-4.213795066E-1,1.364694953E0
1.222982405E2,2.245761156E0,8.813055992E0,3.500322819E0
1.225497663E2,5.779603004E0,1.128147888E1,5.607220173E0
1.228011396E2,5.691017628E0,-7.587224960E0,-1.807622313E0
1.230515669E2,6.818686485E0,1.173398209E1,-4.031835556E0
1.233031843E2,1.077869606E1,1.952231979E1,9.076418877E0
1.235547712E2,4.474762917E0,-4.232948780E0,-2.116474390E0
1.238056562E2,2.048718452E1,1.889982796E1,4.604049683E0
1.240568769E2,1.033337498E1,1.360385418E1,6.754043102E0
1.243073652E2,4.230554581E0,-2.952050686E0,4.955997467E-1
1.245588301E2,1.973540497E1,1.416170311E1,1.735796213E0
1.248102949E2,-3.019088268E0,8.772355080E0,7.326257229E-1
1.250622480E2,7.477091789E0,3.845088005E0,5.363011956E-1
1.253134687E2,1.538274574E1,4.994304657E0,-1.151610970E0
1.255653608E2,-1.790862918E0,7.223306656E0,4.058171749E0
1.258164900E2,5.971138954E0,9.933543205E0,3.344699860E0
1.260669172E2,1.008198357E1,-5.169081688E0,-4.692635238E-1
1.263172529E2,3.141192675E0,8.834604263E0,5.386953950E-1
1.265673750E2,1.556949329E1,1.539950562E1,6.093243122E0
1.268175581E2,2.825158119E0,-4.821922302E0,-9.241618514E-1
1.270678022E2,1.105163479E1,1.719276237E1,6.148310184E0
1.273179548E2,1.728853035E1,1.933078384E1,6.033388138E0
1.275680464E2,2.343923569E0,-5.288791656E0,1.754949808E0
1.278182600E2,2.046324158E1,1.846408272E1,2.092532396E0
1.280685347E2,7.366958618E0,1.468124485E1,6.394912720E0
1.283187178E2,2.456450939E0,-1.987187386E0,2.011129409E-1
1.285690229E2,2.294602966E1,9.428366661E0,1.532289028E0
1.288192060E2,-4.347870350E0,7.352593422E0,-1.742978811E0
1.290694197E2,1.268208599E1,7.354987621E0,1.244984865E-1
1.293194197E2,1.268448067E1,-2.121262789E0,3.950432837E-1
1.295695723E2,5.683835030E0,1.172919369E1,4.414907932E0
1.298214033E2,1.071644688E1,9.188945770E0,4.089296341E0
1.300732649E2,2.916137695E0,-1.002212811E1,-1.333570361E0
1.303235158E2,6.143521786E0,1.356075859E1,-1.501164436E0
1.305754995E2,1.689588165E1,1.932839012E1,1.006282997E1
1.308255910E2,2.439691544E0,-6.457161903E0,-2.195482969E0
1.310775442E2,2.021903419E1,1.980004883E1,-1.055842996E0
1.313277273E2,1.124795914E1,1.531810284E1,7.302315235E0
1.315778798E2,8.882488012E-1,-4.790797710E0,1.455674648E0
1.318281545E2,2.065717316E1,1.389834118E1,-1.637633920E0
1.320783986E2,-2.803610086E0,1.190636539E1,2.736572504E0
1.323287038E2,9.928754807E0,1.934514999E0,-8.738836050E-1
