"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.443246018E1,-1.438106969E-2,-7.456851192E-3,5.326322280E-4
9.468304002E1,-3.728425596E-3,2.130528912E-3,-3.195793368E-3
9.493365037E1,-9.054748341E-3,2.130528912E-3,5.326322280E-4
9.518423020E1,-7.989482954E-3,-1.225054078E-2,1.065264456E-3
9.543459641E1,-1.171790902E-2,-1.757686399E-2,-9.587380104E-3
9.568499314E1,-3.195793368E-3,-1.278317347E-2,-5.858954508E-3
9.593542039E1,-3.195793368E-3,-2.130528912E-3,-4.793690052E-3
9.618603074E1,-2.130528912E-3,2.077265643E-2,1.065264456E-3
9.643664109E1,7.456851192E-3,-9.054748341E-3,-5.858954508E-3
9.668715989E1,5.858954508E-3,-9.587380104E-3,-5.326322280E-4
9.693761765E1,1.597896684E-3,-8.522115648E-3,5.858954508E-3
9.718810593E1,4.261057824E-3,5.326322280E-3,-1.597896684E-3
9.743865525E1,1.331580617E-2,8.522115648E-3,-1.118527725E-2
9.768898829E1,-1.917476021E-2,3.728425596E-3,-4.793690052E-3
9.793959864E1,-7.456851192E-3,-9.587380104E-3,7.989482954E-3
9.819008693E1,-5.858954508E-3,-3.195793368E-3,-1.225054078E-2
9.844063624E1,1.597896684E-3,0.000000000E0,-1.597896684E-3
9.869115504E1,1.544633508E-2,-5.326322280E-3,1.278317347E-2
9.894188746E1,3.728425596E-3,-4.793690052E-3,1.171790902E-2
9.919234523E1,2.130528912E-3,5.858954508E-3,-1.012001187E-2
9.944292506E1,-1.651159860E-2,-2.237055451E-2,5.326322280E-4
9.969344386E1,5.326322280E-3,-1.065264456E-3,-2.290318534E-2
9.994387111E1,2.396845073E-2,0.000000000E0,-9.054748341E-3
1.001943899E2,-3.195793368E-3,-5.326322280E-3,2.130528912E-3
1.004448172E2,-1.118527725E-2,-4.261057824E-3,1.065264456E-2
1.006953360E2,5.326322280E-4,-5.858954508E-3,-4.793690052E-3
1.009459463E2,-1.757686399E-2,-1.970739290E-2,-1.597896591E-2
1.011964346E2,2.343581803E-2,1.704423130E-2,3.195793368E-3
1.014472280E2,1.597896684E-3,9.587380104E-3,4.261057824E-3
1.016975943E2,6.391586736E-3,1.597896684E-3,4.793690052E-3
1.019479299E2,-1.065264456E-2,2.130528912E-3,1.065264456E-3
1.021985403E2,-1.544633508E-2,-5.326322280E-3,1.118527725E-2
1.024491201E2,-1.438106969E-2,-6.391586736E-3,5.326322280E-3
1.026994863E2,-3.195793368E-3,1.278317347E-2,3.195793368E-3
1.029500051E2,-9.587380104E-3,3.728425596E-3,1.597896684E-3
1.032004629E2,-1.065264456E-3,-9.054748341E-3,-1.384843793E-2
1.034509512E2,5.326322280E-3,4.793690052E-3,3.195793368E-3
1.037014395E2,-2.130528912E-3,4.261057824E-3,2.663161140E-3
1.039519583E2,-1.065264456E-3,4.261057824E-3,-1.065264456E-3
1.042025686E2,0.000000000E0,-1.810949668E-2,-1.171790902E-2
1.044531179E2,-1.491370238E-2,1.012001187E-2,7.989482954E-3
1.047037283E2,6.924218964E-3,-4.793690052E-3,-1.065264456E-3
1.049541250E2,-3.142530099E-2,-3.036003746E-2,-1.544633508E-2
1.052046133E2,1.118527725E-2,3.728425596E-3,-4.261057824E-3
1.054552542E2,5.858954508E-3,-5.326322280E-4,6.391586736E-3
1.057056204E2,-1.065264456E-3,9.587380104E-3,1.757686399E-2
1.059562918E2,-3.462109342E-2,-1.491370238E-2,1.438106969E-2
1.062068106E2,-1.384843793E-2,1.065264456E-3,2.929477207E-2
1.064573904E2,-3.728425596E-3,1.171790902E-2,3.408846259E-2
1.067077566E2,-5.858954508E-3,1.225054078E-2,3.249056637E-2
1.069583059E2,-1.065264456E-2,9.054748341E-3,-3.834952042E-2
1.072087637E2,-1.651159860E-2,1.065264456E-2,-2.769687586E-2
1.074590383E2,-1.012001187E-2,2.396845073E-2,-1.384843793E-2
1.077095877E2,6.924218964E-3,1.012001187E-2,2.130528912E-3
1.079599844E2,2.503371425E-2,-3.355583176E-2,-3.089267015E-2
1.082102590E2,1.544633508E-2,-1.118527725E-2,-2.450108156E-2
1.084609304E2,-1.864212751E-2,-2.024002373E-2,1.597896591E-2
1.087112661E2,5.326322280E-4,-1.597896684E-3,-3.621899337E-2
1.089618460E2,6.498113275E-2,5.219795927E-2,6.711166352E-2
1.092123037E2,-8.522115648E-3,-5.326322280E-4,-1.597896684E-3
1.094626699E2,-4.793690052E-3,5.326322280E-4,1.065264456E-2
1.097131887E2,-5.326322280E-4,-3.195793368E-3,-1.491370238E-2
1.099637075E2,-1.065264456E-2,8.522115648E-3,1.065264456E-3
1.102142263E2,-3.195793368E-3,2.663161140E-3,1.278317347E-2
1.104645925E2,6.391586736E-3,5.858954508E-3,3.195793368E-3
1.107150198E2,-1.118527725E-2,4.793690052E-3,1.757686399E-2
1.109654776E2,-1.704423130E-2,-1.864212751E-2,-8.522115648E-3
1.112159658E2,-5.326322280E-4,-8.522115648E-3,1.171790902E-2
1.114666372E2,-4.261057824E-3,-1.597896591E-2,-2.130528912E-3
1.117170950E2,2.130528912E-3,-3.728425596E-3,2.663161140E-3
1.119675222E2,4.793690052E-3,-2.450108156E-2,-6.391586736E-3
1.122178884E2,7.456851192E-3,2.077265643E-2,3.355583176E-2
1.124683767E2,7.456851192E-3,1.278317347E-2,-5.326322280E-4
1.127190481E2,-1.597896684E-3,-8.522115648E-3,-1.118527725E-2
1.129694143E2,-3.621899337E-2,0.000000000E0,-2.663161140E-3
1.132200552E2,7.456851192E-3,-9.054748341E-3,-1.970739290E-2
1.134705740E2,2.663161140E-3,1.225054078E-2,5.326322280E-4
1.137211233E2,1.491370238E-2,3.195793368E-3,0.000000000E0
1.139716421E2,-8.522115648E-3,-1.651159860E-2,-8.522115648E-3
1.142222219E2,-2.077265643E-2,-6.391586736E-3,0.000000000E0
1.144727713E2,7.456851192E-3,1.491370238E-2,-8.522115648E-3
1.147232290E2,-1.970739290E-2,-7.989482954E-3,4.261057824E-3
1.149735952E2,-1.278317347E-2,-1.651159860E-2,7.456851192E-3
1.152242361E2,2.663161140E-3,-4.793690052E-3,-9.054748341E-3
1.154748159E2,8.522115648E-3,1.171790902E-2,-1.597896684E-3
1.157253347E2,1.225054078E-2,2.663161140E-3,-3.195793368E-3
1.159758840E2,-6.391586736E-3,-1.810949668E-2,-1.171790902E-2
1.162262503E2,4.261057824E-3,1.651159860E-2,6.924218964E-3
1.164765860E2,-7.456851192E-3,5.326322280E-4,7.456851192E-3
1.167271353E2,3.728425596E-3,1.597896684E-3,-5.326322280E-3
1.169776541E2,1.065264456E-2,5.326322280E-3,-1.118527725E-2
1.172280508E2,-1.225054078E-2,1.012001187E-2,1.704423130E-2
1.174784780E2,2.130528912E-3,2.663161140E-3,2.556634694E-2
1.177289053E2,-1.065264456E-3,-6.391586736E-3,-5.326322280E-3
1.179795767E2,1.118527725E-2,1.225054078E-2,2.077265643E-2
1.182300344E2,-7.456851192E-3,6.391586736E-3,8.522115648E-3
1.184806448E2,-2.343581803E-2,-3.728425596E-3,-1.651159860E-2
1.187309500E2,0.000000000E0,1.864212751E-2,-2.183792181E-2
1.189813467E2,1.544633508E-2,2.183792181E-2,-5.326322280E-4
1.192319265E2,7.989482954E-3,1.544633508E-2,1.012001187E-2
1.194825674E2,4.261057824E-3,1.438106969E-2,1.065264456E-3
1.197331472E2,-1.597896591E-2,-5.326322280E-3,-3.728425596E-3
1.199836965E2,1.704423130E-2,1.331580617E-2,1.864212751E-2
1.202343374E2,7.456851192E-3,1.704423130E-2,1.012001187E-2
1.204847647E2,9.054748341E-3,1.065264456E-3,1.065264456E-3
1.207351919E2,2.130528912E-3,1.384843793E-2,1.810949668E-2
1.209856192E2,-4.261057824E-3,7.456851192E-3,7.456851192E-3
1.212359854E2,2.077265643E-2,3.195793368E-3,-9.587380104E-3
1.214864736E2,-2.343581803E-2,-2.503371425E-2,1.065264456E-3
1.217371145E2,-5.858954508E-3,-1.118527725E-2,-2.130528912E-3
1.219877859E2,6.924218964E-3,1.065264456E-3,7.456851192E-3
1.222383047E2,-1.065264456E-2,-1.225054078E-2,0.000000000E0
1.224888235E2,-4.261057824E-3,-1.331580617E-2,4.261057824E-3
1.227394644E2,-2.663161140E-3,8.522115648E-3,1.225054078E-2
1.229899221E2,-2.396845073E-2,-3.195793368E-3,9.587380104E-3
1.232401663E2,-1.810949668E-2,-1.970739290E-2,-1.597896684E-3
1.234908682E2,2.663161140E-3,-3.408846259E-2,1.384843793E-2
1.237413259E2,2.396845073E-2,-1.012001187E-2,1.438106969E-2
1.239918447E2,4.154531285E-2,-4.846953228E-2,1.012001187E-2
1.242423635E2,2.343581803E-2,-9.587380104E-3,-7.456851192E-3
1.244928823E2,1.012001187E-2,5.326322280E-4,-8.522115648E-3
1.247434011E2,1.544633508E-2,-8.522115648E-3,-2.237055451E-2
1.249939199E2,-1.597896591E-2,7.989482954E-3,-5.326322280E-4
1.252444693E2,-7.456851192E-3,2.716424316E-2,3.195793368E-3
1.254950796E2,-1.225054078E-2,-3.195793368E-3,-5.326322280E-4
1.257457510E2,3.195793368E-3,6.924218964E-3,1.065264456E-3
1.259963308E2,-1.012001187E-2,1.597896591E-2,1.597896684E-3
1.262468801E2,9.587380104E-3,-5.326322280E-3,-6.924218964E-3
1.264973684E2,-2.663161140E-3,-1.704423130E-2,-5.326322280E-4
1.267478872E2,2.130528912E-3,1.065264456E-3,-7.989482954E-3
1.269983145E2,-1.384843793E-2,0.000000000E0,3.195793368E-3
1.272488333E2,2.130528912E-3,-7.989482954E-3,-8.522115648E-3
1.274992300E2,-9.054748341E-3,-1.438106969E-2,1.012001187E-2
1.277495352E2,-5.326322280E-4,-3.728425596E-3,-4.793690052E-3
1.279999929E2,1.597896684E-3,1.065264456E-3,-4.793690052E-3
1.282504763E2,-1.438106969E-2,-2.237055451E-2,-1.438106969E-2
1.285009951E2,-5.858954508E-3,-2.663161140E-3,1.757686399E-2
1.287516054E2,-1.651159860E-2,-3.249056637E-2,-4.261057824E-3
1.290021242E2,7.456851192E-3,6.391586736E-3,2.077265643E-2
1.292525820E2,8.522115648E-3,0.000000000E0,4.793690052E-3
1.295029177E2,1.171790902E-2,6.924218964E-3,1.970739290E-2
1.297533754E2,1.810949668E-2,2.450108156E-2,-1.065264456E-3
1.300039858E2,-1.331580617E-2,-7.989482954E-3,-7.989482954E-3
1.302545962E2,-7.456851192E-3,-1.065264456E-2,-7.989482954E-3
1.305049624E2,-1.438106969E-2,3.195793368E-3,-2.663161140E-3
1.307553286E2,6.391586736E-3,-4.261057824E-3,-1.065264456E-3
1.310057863E2,1.597896684E-3,-4.793690052E-3,-6.924218964E-3
1.312562441E2,9.587380104E-3,-7.989482954E-3,-1.544633508E-2
1.315068850E2,-4.261057824E-3,-3.728425596E-3,-1.065264456E-2
1.317573732E2,-6.924218964E-3,-1.704423130E-2,-1.065264456E-3
1.320079226E2,1.597896684E-3,-1.597896684E-3,-9.054748341E-3
1.322585024E2,8.522115648E-3,1.597896591E-2,-1.065264456E-2
1.325090822E2,2.130528912E-3,2.822950855E-2,-1.597896591E-2
1.327595705E2,-2.503371425E-2,-2.450108156E-2,-1.065264456E-2
1.330100283E2,2.876213938E-2,4.420847446E-2,1.597896684E-3
1.332605776E2,2.130528912E-3,1.118527725E-2,-3.195793368E-3
1.335112490E2,-1.171790902E-2,9.587380104E-3,-5.326322280E-4
1.337616457E2,-1.331580617E-2,-7.456851192E-3,-1.597896591E-2
1.340122866E2,-4.261057824E-3,1.278317347E-2,0.000000000E0
1.342627749E2,4.261057824E-3,5.326322280E-4,7.456851192E-3
1.345132631E2,-1.597896684E-3,6.391586736E-3,0.000000000E0
1.347637514E2,7.989482954E-3,-1.012001187E-2,3.195793368E-3
1.350142702E2,-1.597896684E-3,-2.183792181E-2,9.054748341E-3
1.352647280E2,1.438106969E-2,-4.261057824E-3,2.663161140E-3
1.355152468E2,1.438106969E-2,2.024002373E-2,1.651159860E-2
1.357656740E2,5.858954508E-3,-5.858954508E-3,-9.587380104E-3
1.360162844E2,-1.651159860E-2,-1.704423130E-2,-2.237055451E-2
1.362665285E2,-2.343581803E-2,3.728425503E-2,1.597896591E-2
1.365171084E2,-1.491370238E-2,1.065264456E-2,-1.065264456E-3
1.367675356E2,-2.769687586E-2,0.000000000E0,3.728425596E-3
1.370179934E2,6.391586736E-3,-8.522115648E-3,-2.663161233E-2
1.372685122E2,-1.438106969E-2,-7.456851192E-3,7.456851192E-3
1.375188784E2,8.522115648E-3,1.864212751E-2,2.290318534E-2
1.377693361E2,6.391586736E-3,4.793690052E-3,1.278317347E-2
1.380196718E2,1.065264456E-3,6.391586736E-3,-1.065264456E-3
1.382700991E2,-3.728425596E-3,-2.663161140E-3,2.130528912E-3
1.385206179E2,-1.118527725E-2,-6.924218964E-3,-1.171790902E-2
1.387710451E2,7.456851192E-3,5.858954508E-3,6.391586736E-3
1.390215334E2,-9.587380104E-3,-3.195793368E-3,-5.326322280E-4
1.392719301E2,1.491370238E-2,-6.924218964E-3,1.704423130E-2
1.395225710E2,-5.326322280E-3,-4.261057824E-3,6.924218964E-3
1.397729982E2,-5.326322280E-3,-4.793690052E-3,5.858954508E-3
1.400235476E2,1.331580617E-2,-3.728425596E-3,-8.522115648E-3
1.402741579E2,-1.331580617E-2,6.924218964E-3,-2.290318534E-2
1.405247988E2,-1.491370238E-2,2.183792181E-2,4.793690052E-3
1.407752871E2,0.000000000E0,1.438106969E-2,-1.651159860E-2
1.410258364E2,-3.728425596E-3,-6.391586736E-3,-2.663161140E-3
1.412761721E2,-9.587380104E-3,6.391586736E-3,1.544633508E-2
1.415266298E2,6.391586736E-3,-5.326322280E-4,-4.261057824E-3
1.417770266E2,9.054748341E-3,4.793690052E-3,-3.728425596E-3
1.420276980E2,-1.012001187E-2,-5.858954508E-3,5.326322280E-3
1.422781557E2,-1.384843793E-2,-4.793690052E-3,-1.704423130E-2
1.425287050E2,2.077265643E-2,1.065264456E-2,-5.858954508E-3
1.427792849E2,5.326322280E-4,1.597896684E-3,0.000000000E0
1.430298952E2,-1.065264456E-3,-6.391586736E-3,3.195793368E-3
1.432804445E2,9.587380104E-3,-4.261057824E-3,1.597896684E-3
1.435309939E2,1.225054078E-2,-1.065264456E-2,9.054748341E-3
1.437814821E2,-1.384843793E-2,-9.587380104E-3,1.544633508E-2
1.440319704E2,0.000000000E0,-2.663161140E-3,8.522115648E-3
1.442823977E2,1.171790902E-2,-2.663161233E-2,1.331580617E-2
1.445327944E2,3.834952042E-2,-2.077265643E-2,2.769687586E-2
1.447832827E2,8.415589482E-2,2.396845073E-2,1.810949668E-2
1.450339235E2,-1.118527725E-2,1.917476021E-2,4.793690052E-3
1.452845339E2,1.970739290E-2,3.781688958E-2,2.663161140E-3
1.455349306E2,6.391586736E-3,3.036003746E-2,1.917476021E-2
1.457853884E2,-7.190535218E-2,2.024002373E-2,-6.924218964E-3
1.460360598E2,-1.970739290E-2,6.391586736E-3,-3.355583176E-2
1.462866701E2,-8.948221803E-2,-1.917476021E-2,-2.130528912E-2
1.465372805E2,1.491370238E-2,-3.089267015E-2,-5.805691332E-2
1.467878298E2,-2.130528912E-3,-3.462109342E-2,-2.556634694E-2
1.470383486E2,2.130528912E-2,1.544633508E-2,-2.929477207E-2
1.472888064E2,1.704423130E-2,2.183792181E-2,-1.544633508E-2
1.475393557E2,3.142530099E-2,-1.065264456E-2,-7.456851192E-3
1.477898745E2,1.331580617E-2,1.171790902E-2,-2.929477207E-2
1.480406374E2,-1.278317347E-2,-1.065264456E-2,1.225054078E-2
1.482909731E2,1.384843793E-2,1.544633508E-2,4.793690052E-3
1.485415529E2,-4.261057824E-3,-2.077265643E-2,-2.556634694E-2
1.487922243E2,-5.326322280E-3,-2.130528912E-3,1.331580617E-2
1.490427736E2,1.544633508E-2,1.864212751E-2,1.065264456E-2
1.492931399E2,1.597896684E-3,-2.130528912E-2,1.597896591E-2
1.495436892E2,1.171790902E-2,-1.012001187E-2,-1.810949668E-2
1.497939943E2,1.118527725E-2,2.663161233E-2,4.261057824E-3
1.500443300E2,-3.195793182E-2,-1.278317347E-2,-1.171790902E-2
1.502948488E2,8.522115648E-3,2.343581803E-2,-7.456851192E-3
1.505453371E2,5.858954508E-3,7.456851192E-3,4.793690052E-3
1.507957338E2,-1.065264456E-3,6.391586736E-3,1.544633508E-2
1.510463747E2,1.757686399E-2,1.225054078E-2,1.065264456E-2
1.512970156E2,-1.917476021E-2,-1.331580617E-2,1.065264456E-3
1.515475954E2,2.130528912E-3,2.396845073E-2,1.917476021E-2
1.517981447E2,-1.384843793E-2,2.663161140E-3,1.331580617E-2
1.520485720E2,-5.858954508E-3,-2.769687586E-2,5.326322280E-4
1.522991213E2,-1.597896684E-3,1.065264456E-2,-1.651159860E-2
1.525495485E2,-4.261057824E-3,-3.728425596E-3,-7.456851192E-3
1.528000063E2,-1.012001187E-2,-1.118527725E-2,-1.065264456E-3
1.530504030E2,-2.130528912E-3,2.130528912E-3,-7.989482954E-3
1.533010744E2,-9.587380104E-3,-5.326322280E-4,-1.278317347E-2
1.535515932E2,-1.012001187E-2,-5.326322280E-3,-1.065264456E-3
1.538019289E2,-2.396845073E-2,-1.491370238E-2,-9.587380104E-3
1.540524477E2,1.331580617E-2,2.077265643E-2,1.384843793E-2
1.543028444E2,-5.858954508E-3,3.728425596E-3,9.054748341E-3
1.545532412E2,4.793690052E-3,3.302319720E-2,4.793690052E-3
1.548038210E2,1.917476021E-2,1.331580617E-2,6.391586736E-3
1.550543093E2,-4.793690052E-3,-6.391586736E-3,-3.195793368E-3
1.553048586E2,-1.651159860E-2,-5.326322280E-3,1.278317347E-2
1.555554384E2,-1.331580617E-2,6.924218964E-3,1.225054078E-2
1.558059267E2,7.989482954E-3,6.924218964E-3,5.326322280E-3
1.560564150E2,-1.704423130E-2,-5.326322280E-4,-1.597896591E-2
1.563067812E2,5.326322280E-4,-1.491370238E-2,2.130528912E-3
1.565572085E2,2.663161140E-3,-1.065264456E-3,1.757686399E-2
1.568075136E2,2.663161140E-3,1.917476021E-2,5.858954508E-3
1.570580019E2,1.331580617E-2,3.195793368E-3,-5.326322280E-4
1.573083986E2,-5.326322280E-4,-9.587380104E-3,-5.858954508E-3
1.575589174E2,-1.757686399E-2,-3.728425596E-3,-8.522115648E-3
1.578094362E2,1.225054078E-2,8.522115648E-3,5.326322280E-3
1.580600161E2,-1.065264456E-2,-1.065264456E-2,4.687163606E-2
1.583104128E2,-5.326322280E-3,1.065264456E-2,2.929477207E-2
1.585609621E2,-1.171790902E-2,0.000000000E0,1.704423130E-2
1.588112978E2,-5.326322280E-3,1.118527725E-2,3.728425503E-2
1.590617556E2,-6.924218964E-3,2.396845073E-2,-2.290318534E-2
1.593122133E2,-3.675162420E-2,-3.834952042E-2,5.539375171E-2
1.595627016E2,-9.054748341E-3,-1.438106969E-2,-3.195793368E-3
1.598130678E2,3.249056637E-2,-3.142530099E-2,-1.757686399E-2
1.600636782E2,-1.278317347E-2,9.054748341E-3,2.609897964E-2
1.603141359E2,3.355583176E-2,4.740426689E-2,-2.663161233E-2
1.605645327E2,7.456851192E-3,-2.503371425E-2,-3.408846259E-2
1.608151430E2,-1.225054078E-2,4.261057824E-3,-2.130528912E-2
1.610655568E2,7.456851192E-3,2.663161140E-3,3.142530099E-2
1.613160756E2,4.793690052E-3,-1.438106969E-2,-1.012001187E-2
1.615666554E2,8.522115648E-3,9.587380104E-3,7.989482954E-3
1.618171132E2,1.278317347E-2,-9.587380104E-3,-3.515372798E-2
1.620676625E2,5.326322280E-3,0.000000000E0,-5.858954508E-3
1.623179982E2,-1.384843793E-2,-6.391586736E-3,1.065264456E-3
1.625684865E2,3.249056637E-2,1.970739290E-2,1.810949668E-2
1.628191884E2,2.716424316E-2,1.118527725E-2,-5.858954508E-3
1.630697682E2,-5.858954508E-3,2.663161140E-3,4.261057824E-3
1.633202870E2,-3.355583176E-2,-9.587380104E-3,-3.728425596E-3
1.635709584E2,7.989482954E-3,-5.326322280E-3,3.675162420E-2
1.638215688E2,1.065264456E-2,1.757686399E-2,7.456851192E-3
1.640720876E2,4.261057824E-3,-7.989482954E-3,1.225054078E-2
1.643225148E2,1.331580617E-2,-5.858954508E-3,8.522115648E-3
1.645729421E2,7.456851192E-3,4.793690052E-3,-4.261057824E-3
1.648234303E2,-2.396845073E-2,1.810949668E-2,8.522115648E-3
1.650737355E2,1.331580617E-2,1.810949668E-2,1.597896684E-3
1.653241017E2,1.225054078E-2,-2.663161140E-3,-3.728425503E-2
1.655745290E2,8.522115648E-3,1.331580617E-2,-6.391586736E-3
1.658251698E2,-7.989482954E-3,1.597896591E-2,5.858954508E-3
1.660757802E2,-1.438106969E-2,2.130528912E-3,-5.858954508E-3
1.663262990E2,-6.924218964E-3,-2.343581803E-2,-1.171790902E-2
1.665769094E2,2.130528912E-3,1.864212751E-2,3.195793368E-3
1.668273061E2,4.048004746E-2,-6.924218964E-3,-5.486112088E-2
1.670778249E2,-6.924218964E-3,2.876213938E-2,2.130528912E-2
1.673283437E2,-1.810949668E-2,2.663161233E-2,3.728425596E-3
1.675787099E2,1.544633508E-2,-3.728425503E-2,-1.065264456E-2
1.678292592E2,0.000000000E0,-1.544633508E-2,2.822950855E-2
1.680799306E2,-3.195793368E-3,1.704423130E-2,9.587380104E-3
1.683303578E2,1.597896684E-3,1.544633508E-2,5.326322280E-3
1.685809377E2,8.522115648E-3,-1.704423130E-2,-7.456851192E-3
1.688312734E2,-1.171790902E-2,-6.391586736E-3,4.261057824E-3
1.690817616E2,3.621899337E-2,3.142530099E-2,6.391586736E-3
1.693322804E2,-5.858954508E-3,-6.391586736E-3,1.278317347E-2
1.695827687E2,-2.130528912E-3,-1.384843793E-2,4.261057824E-3
1.698332265E2,-2.183792181E-2,-1.438106969E-2,3.195793368E-3
1.700837453E2,1.864212751E-2,2.450108156E-2,1.171790902E-2
1.703342031E2,2.130528912E-2,-5.326322280E-3,1.970739290E-2
1.705847829E2,1.491370238E-2,1.651159860E-2,0.000000000E0
1.708352407E2,-2.024002373E-2,-8.522115648E-3,-2.024002373E-2
1.710858510E2,-9.054748341E-3,-2.077265643E-2,-8.522115648E-3
1.713363088E2,3.781688958E-2,-9.054748341E-3,-2.183792181E-2
1.715869496E2,1.065264456E-3,-5.858954508E-3,0.000000000E0
1.718373158E2,1.065264456E-2,-9.587380104E-3,-1.810949668E-2
1.720878652E2,-1.864212751E-2,-3.728425596E-3,5.326322280E-4
1.723383840E2,-6.018744037E-2,-4.154531285E-2,-2.876213938E-2
1.725888417E2,5.858954508E-3,-1.331580617E-2,-2.024002373E-2
1.728392385E2,-3.249056637E-2,-1.278317347E-2,-1.491370238E-2
1.730897573E2,1.491370238E-2,5.326322280E-4,-6.924218964E-3
1.733402455E2,-1.118527725E-2,9.054748341E-3,7.989482954E-3
1.735908559E2,-6.924218964E-3,1.384843793E-2,2.077265643E-2
1.738412831E2,-1.065264456E-3,-1.171790902E-2,-1.651159860E-2
1.740918019E2,-1.597896591E-2,-1.438106969E-2,-4.793690052E-3
1.743421681E2,8.522115648E-3,-5.858954508E-3,3.728425596E-3
1.745927480E2,-1.810949668E-2,5.858954508E-3,-9.054748341E-3
1.748435109E2,-1.065264456E-3,1.065264456E-3,-1.065264456E-2
1.750939992E2,-1.384843793E-2,-7.989482954E-3,-1.171790902E-2
1.753446095E2,-3.568635881E-2,-3.302319720E-2,-2.663161233E-2
1.755951283E2,8.522115648E-3,7.989482954E-3,2.663161140E-3
1.758457082E2,2.077265643E-2,1.917476021E-2,2.450108156E-2
1.760962270E2,-2.237055451E-2,1.065264456E-3,1.597896591E-2
1.763466237E2,1.438106969E-2,-3.728425596E-3,1.757686399E-2
1.765972035E2,-9.587380104E-3,-2.343581803E-2,1.065264456E-3
1.768477529E2,4.793690052E-3,-1.970739290E-2,1.012001187E-2
1.770982411E2,1.544633508E-2,1.544633508E-2,2.663161140E-3
1.773488820E2,1.065264456E-2,1.757686399E-2,9.587380104E-3
1.775993093E2,1.757686399E-2,5.858954508E-3,0.000000000E0
1.778497060E2,-1.491370238E-2,-6.924218964E-3,-6.924218964E-3
1.781000417E2,-6.391586736E-3,1.438106969E-2,-2.077265643E-2
1.783506825E2,-3.142530099E-2,-2.130528912E-3,-1.384843793E-2
1.786010793E2,1.491370238E-2,2.450108156E-2,-1.065264456E-3
1.788515981E2,1.171790902E-2,2.024002373E-2,1.544633508E-2
1.791020864E2,3.195793368E-3,-1.651159860E-2,-1.171790902E-2
1.793524526E2,-5.858954508E-3,1.597896684E-3,-2.130528912E-3
1.796030934E2,-1.651159860E-2,-9.587380104E-3,-6.924218964E-3
1.798537343E2,2.663161140E-3,2.130528912E-3,-7.456851192E-3
1.801041921E2,-4.261057824E-3,3.195793368E-3,-2.663161140E-3
1.803547109E2,6.391586736E-3,2.290318534E-2,1.438106969E-2
1.806050160E2,7.989482954E-3,1.864212751E-2,9.587380104E-3
1.808555348E2,-5.858954508E-3,-1.864212751E-2,1.491370238E-2
1.811059011E2,6.924218964E-3,5.326322280E-4,-9.587380104E-3
1.813564198E2,1.171790902E-2,-9.587380104E-3,-1.864212751E-2
1.816070302E2,0.000000000E0,7.456851192E-3,1.438106969E-2
1.818575490E2,-1.384843793E-2,-1.597896591E-2,-3.195793368E-3
1.821081288E2,9.587380104E-3,1.438106969E-2,-8.522115648E-3
1.823585256E2,-1.810949668E-2,-9.054748341E-3,-7.456851192E-3
1.826089833E2,1.757686399E-2,1.065264456E-2,3.195793368E-3
1.828594411E2,-9.054748341E-3,6.391586736E-3,1.012001187E-2
1.831098683E2,-1.544633508E-2,5.326322280E-4,5.326322280E-3
1.833602040E2,6.391586736E-3,1.491370238E-2,1.597896591E-2
1.836105702E2,2.077265643E-2,-3.195793368E-3,3.089267015E-2
1.838609975E2,-3.728425596E-3,4.793690052E-3,3.195793182E-2
1.841116078E2,1.384843793E-2,-5.326322280E-4,1.970739290E-2
1.843621266E2,5.326322280E-4,3.728425596E-3,-6.924218964E-3
1.846126454E2,-1.065264456E-3,1.438106969E-2,-1.810949668E-2
1.848630727E2,-9.587380104E-3,5.326322280E-3,2.024002373E-2
1.851136830E2,9.054748341E-3,1.810949668E-2,-8.522115648E-3
1.853642629E2,2.663161140E-3,-9.587380104E-3,-1.012001187E-2
1.856149648E2,7.989482954E-3,-1.597896684E-3,-5.858954508E-3
1.858654531E2,-1.597896591E-2,-2.396845073E-2,-9.587380104E-3
1.861160024E2,-1.597896591E-2,-3.728425596E-3,-4.793690052E-3
1.863665822E2,-2.130528912E-3,-1.012001187E-2,-2.290318534E-2
1.866171315E2,-5.326322280E-4,1.331580617E-2,-2.130528912E-3
1.868676198E2,1.012001187E-2,2.024002373E-2,1.225054078E-2
1.871180470E2,2.077265643E-2,4.793690052E-3,1.438106969E-2
1.873687795E2,-3.728425596E-3,4.261057824E-3,-1.597896684E-3
1.876194203E2,1.012001187E-2,-7.456851192E-3,-4.261057824E-3
1.878699697E2,1.384843793E-2,4.793690052E-3,4.793690052E-3
1.881206410E2,-9.587380104E-3,-8.522115648E-3,-7.989482954E-3
1.883711904E2,1.491370238E-2,-4.793690052E-3,-3.728425596E-3
1.886216786E2,-1.597896591E-2,-9.587380104E-3,-7.456851192E-3
1.888721059E2,1.597896591E-2,1.384843793E-2,6.391586736E-3
1.891226552E2,3.195793368E-3,1.491370238E-2,-1.065264456E-3
1.893731435E2,5.858954508E-3,1.278317347E-2,3.728425596E-3
1.896236012E2,8.522115648E-3,9.587380104E-3,2.663161140E-3
1.898741200E2,-5.326322280E-3,-4.261057824E-3,-1.065264456E-2
1.901245778E2,1.065264456E-3,9.587380104E-3,7.989482954E-3
