"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.430267334E1,4.692635238E-1,2.401384354E0,9.303867340E0
3.455325317E1,4.453215301E-1,2.396595955E0,9.244012833E0
3.480392456E1,3.375824392E-1,2.334346771E0,9.323021889E0
3.505435181E1,4.405331016E-1,2.410961151E0,9.270348549E0
3.530462647E1,4.620809257E-1,2.420537949E0,9.370905876E0
3.555520630E1,4.094084799E-1,2.425326347E0,9.200917244E0
3.580569458E1,4.046200812E-1,2.466027737E0,9.423578262E0
3.605603103E1,4.046200812E-1,2.487575531E0,9.284713745E0
3.630633621E1,4.525041282E-1,2.501940727E0,9.330204010E0
3.655685501E1,3.950432837E-1,2.446874142E0,9.275136948E0
3.680728225E1,3.974374831E-1,2.394201756E0,9.318233490E0
3.705786209E1,3.519476354E-1,2.410961151E0,9.107542992E0
3.730816726E1,5.698199868E-1,2.485181332E0,8.956708908E0
3.755859451E1,3.615244627E-1,2.432508945E0,8.937555313E0
3.780920486E1,3.758896589E-1,2.425326347E0,9.169792175E0
3.805969314E1,4.357447028E-1,2.449268341E0,9.315838814E0
3.831015090E1,3.854664862E-1,2.449268341E0,9.375694275E0
3.856066970E1,3.974374831E-1,2.470816135E0,9.299078941E0
3.881109695E1,4.596867263E-1,2.511517525E0,9.308655739E0
3.906170730E1,4.884171486E-1,2.509123325E0,9.212887764E0
3.931234817E1,3.806780577E-1,2.391807556E0,9.452308655E0
3.956289749E1,5.650315881E-1,2.521094322E0,9.062053680E0
3.981332473E1,4.836287498E-1,2.458845139E0,9.193734169E0
4.006384353E1,3.687070608E-1,2.422932148E0,9.227252960E0
4.031430130E1,4.022258818E-1,2.375048161E0,9.516951561E0
4.056478958E1,4.261679053E-1,2.413355350E0,9.234436035E0
4.081546096E1,3.519476354E-1,2.334346771E0,9.308655739E0
4.106601028E1,3.663128614E-1,2.382230759E0,9.301473618E0
4.131662063E1,3.519476354E-1,2.394201756E0,9.342175484E0
4.156716995E1,4.094084799E-1,2.394201756E0,9.318233490E0
4.181753616E1,4.381389022E-1,2.384624958E0,9.263166428E0
4.206802444E1,3.878606856E-1,2.379836559E0,9.294290543E0
4.231839065E1,4.261679053E-1,2.396595955E0,9.251194954E0
4.256893997E1,3.806780577E-1,2.398990154E0,9.279925346E0
4.281951980E1,3.734954596E-1,2.387019157E0,9.246406555E0
4.307019119E1,4.094084799E-1,2.442085743E0,9.327810287E0
4.332061843E1,4.596867263E-1,2.444479942E0,9.296685219E0
4.357104568E1,4.309563041E-1,2.420537949E0,9.306262016E0
4.382141189E1,4.333505034E-1,2.430114746E0,9.227252960E0
4.407183914E1,4.429273009E-1,2.437297344E0,9.334992409E0
4.432223587E1,4.979939461E-1,2.458845139E0,9.260771751E0
4.457260208E1,4.237737060E-1,2.401384354E0,9.287108421E0
4.482287674E1,3.854664862E-1,2.372653961E0,9.361329079E0
4.507342605E1,3.447650373E-1,2.322375536E0,9.449913979E0
4.532400589E1,4.309563041E-1,2.367865562E0,9.394847870E0
4.557428054E1,4.596867263E-1,2.418143749E0,9.251194954E0
4.582479934E1,4.548983276E-1,2.442085743E0,9.330204010E0
4.607540969E1,4.165911078E-1,2.377442360E0,9.339780807E0
4.632589798E1,4.692635238E-1,2.425326347E0,9.208099365E0
4.657644729E1,4.572925270E-1,2.415749550E0,9.191340446E0
4.682690506E1,4.596867263E-1,2.391807556E0,9.306262016E0
4.707745437E1,4.453215301E-1,2.396595955E0,9.253589630E0
4.732791214E1,5.554547906E-1,2.487575531E0,9.066842079E0
4.757852249E1,4.740519226E-1,2.403778553E0,9.186552048E0
4.782904129E1,4.094084799E-1,2.387019157E0,9.291896820E0
4.807943801E1,3.687070608E-1,2.387019157E0,9.299078941E0
4.832989578E1,4.812345505E-1,2.398990154E0,9.368511200E0
4.858038406E1,5.267243981E-1,2.489969730E0,9.318233490E0
4.883065872E1,5.386953950E-1,2.446874142E0,9.430760384E0
4.908114700E1,2.082955539E-1,2.319981337E0,9.181763649E0
4.933172683E1,5.123591423E-1,2.418143749E0,9.224859238E0
4.958261184E1,6.584054828E-1,2.518700123E0,9.411606789E0
4.983319168E1,4.668693244E-1,2.497152328E0,9.193734169E0
5.008367996E1,5.123591423E-1,2.449268341E0,9.184157372E0
5.033425979E1,4.596867263E-1,2.375048161E0,9.294290543E0
5.058471756E1,4.118026793E-1,2.300827742E0,9.414001465E0
5.083517532E1,4.429273009E-1,2.387019157E0,9.241618156E0
5.108563308E1,4.357447028E-1,2.377442360E0,9.358934402E0
5.133612136E1,4.046200812E-1,2.370259762E0,9.414001465E0
5.158673172E1,3.950432837E-1,2.365471363E0,9.366117477E0
5.183728103E1,4.357447028E-1,2.403778553E0,9.301473618E0
5.208773880E1,4.740519226E-1,2.432508945E0,9.354146004E0
5.233807449E1,4.525041282E-1,2.473210335E0,9.301473618E0
5.258865432E1,4.692635238E-1,2.576161146E0,9.028534889E0
5.283908157E1,4.453215301E-1,2.499546528E0,9.232041359E0
5.308969192E1,4.788403511E-1,2.499546528E0,9.265560150E0
5.334030227E1,5.602431893E-1,2.576161146E0,9.121908188E0
5.359085159E1,4.860229492E-1,2.542642117E0,9.136273384E0
5.384143142E1,4.836287498E-1,2.504334927E0,9.311050415E0
5.409213333E1,5.003881454E-1,2.559401512E0,9.275136948E0
5.434265213E1,5.770025849E-1,2.626439333E0,9.133879662E0
5.459323196E1,5.626373887E-1,2.628833532E0,9.301473618E0
5.484356765E1,5.363011956E-1,2.590526342E0,9.313444138E0
5.509399490E1,5.051765442E-1,2.588132143E0,9.368511200E0
5.534448318E1,4.405331016E-1,2.516305923E0,9.442731857E0
5.559515457E1,6.033388376E-1,2.619256735E0,9.133879662E0
5.584555130E1,5.865794420E-1,2.616862535E0,9.239224434E0
5.609613113E1,5.171475410E-1,2.564189911E0,9.447520256E0
5.634655838E1,4.501099288E-1,2.542642117E0,9.263166428E0
5.659707718E1,5.722141862E-1,2.628833532E0,9.018958092E0
5.684756546E1,4.213795066E-1,2.559401512E0,9.402029991E0
5.709820633E1,3.998316824E-1,2.475604534E0,9.363722801E0
5.734863357E1,4.501099288E-1,2.509123325E0,9.279925346E0
5.759921340E1,3.711012602E-1,2.509123325E0,9.330204010E0
5.784964065E1,4.501099288E-1,2.499546528E0,9.200917244E0
5.810006790E1,4.357447028E-1,2.537853718E0,9.373299599E0
5.835049514E1,4.357447028E-1,2.564189911E0,9.153033257E0
5.860107498E1,5.267243981E-1,2.667140722E0,9.239224434E0
5.885153274E1,4.189853072E-1,2.626439333E0,9.325415611E0
5.910199050E1,4.836287498E-1,2.643198729E0,9.349357605E0
5.935235672E1,4.333505034E-1,2.647987127E0,9.267954826E0
5.960293655E1,4.596867263E-1,2.655169725E0,9.234436035E0
5.985348587E1,4.716577232E-1,2.667140722E0,9.315838814E0
6.010406570E1,5.339069963E-1,2.726995707E0,8.995016098E0
6.035461502E1,5.650315881E-1,2.746149302E0,9.241618156E0
6.060507278E1,5.195417404E-1,2.722207308E0,9.162610054E0
6.085565261E1,4.525041282E-1,2.676717520E0,9.205705643E0
6.110617141E1,5.219359994E-1,2.722207308E0,9.114726067E0
6.135659866E1,5.219359994E-1,2.719813108E0,9.138668060E0
6.160730056E1,4.046200812E-1,2.688688517E0,9.291896820E0
6.185775833E1,5.123591423E-1,2.681505919E0,9.174580574E0
6.210818557E1,4.764461517E-1,2.760514498E0,9.251194954E0
6.235861282E1,4.955997467E-1,2.705447912E0,9.267954826E0
6.260916214E1,4.740519226E-1,2.707842112E0,9.378087997E0
6.285968093E1,4.788403511E-1,2.729389906E0,9.129091263E0
6.311004714E1,4.788403511E-1,2.748543501E0,9.165003777E0
6.336053543E1,4.860229492E-1,2.738966703E0,9.287108421E0
6.361114578E1,4.812345505E-1,2.674323320E0,9.248801231E0
6.386160354E1,3.447650373E-1,2.619256735E0,9.244012833E0
6.411203079E1,3.375824392E-1,2.561795712E0,9.349357605E0
6.436248855E1,3.854664862E-1,2.580949545E0,9.339780807E0
6.461297683E1,3.758896589E-1,2.549824715E0,9.136273384E0
6.486358718E1,4.165911078E-1,2.595314741E0,9.301473618E0
6.511395340E1,4.357447028E-1,2.636016130E0,9.229647636E0
6.536447219E1,4.501099288E-1,2.626439333E0,9.272743225E0
6.561508255E1,4.094084799E-1,2.521094322E0,9.299078941E0
6.586535720E1,3.974374831E-1,2.410961151E0,9.153033257E0
6.611596756E1,5.339069963E-1,2.492363930E0,9.397241592E0
6.636648635E1,4.477157295E-1,2.571372509E0,9.136273384E0
6.661706619E1,5.123591423E-1,2.583343744E0,9.284713745E0
6.686748826E1,1.891419291E-1,2.693476915E0,9.267954826E0
6.711806809E1,5.458779931E-1,2.935291290E0,8.777143478E0
6.736873948E1,6.607996821E-1,2.894589901E0,9.150638580E0
6.761938035E1,9.337386489E-1,2.537853718E0,8.762778282E0
6.786992966E1,4.309563041E-1,2.820369720E0,8.889671326E0
6.812041794E1,1.180341482E0,2.480392933E0,9.595960617E0
6.837087571E1,5.123591423E-1,2.602497339E0,9.742006302E0
6.862139451E1,2.513911724E-1,2.458845139E0,8.590395927E0
6.887173020E1,4.477157295E-1,3.339911461E0,8.832210541E0
6.912215745E1,-6.919242740E-1,2.279279947E0,8.628703117E0
6.937243210E1,5.817909837E-1,3.608062029E0,8.808267593E0
6.962282883E1,5.147533417E-1,3.239354849E0,9.184157372E0
6.987350022E1,-9.576806799E-3,3.196259260E0,8.925583839E0
7.012395798E1,3.088520169E-1,3.114856482E0,8.827422142E0
7.037447678E1,3.687070608E-1,3.112462282E0,9.272743225E0
7.062490403E1,4.812345505E-1,3.093308687E0,9.107542992E0
7.087533128E1,5.434837937E-1,2.968810081E0,9.555258751E0
7.112588059E1,4.501099288E-1,2.734178305E0,8.971074104E0
7.137621628E1,1.604115069E-1,2.549824715E0,9.550470352E0
7.162673508E1,6.560112834E-1,2.877830505E0,9.339780807E0
7.187704026E1,4.477157295E-1,2.868253708E0,9.485827446E0
7.212737595E1,1.268926859E-1,2.492363930E0,9.006986618E0
7.237795579E1,3.016694188E-1,2.880224705E0,9.342175484E0
7.262856614E1,6.081272364E-1,2.729389906E0,9.327810287E0
7.287896287E1,4.070142806E-1,2.789244890E0,9.291896820E0
7.312942063E1,6.943184733E-1,2.789244890E0,9.148244858E0
7.337981736E1,6.177040339E-1,2.681505919E0,9.394847870E0
7.363039719E1,4.046200812E-1,2.679111719E0,9.224859238E0
7.388070237E1,5.291185975E-1,2.705447912E0,9.234436035E0
7.413131272E1,3.543418646E-1,2.585737944E0,9.327810287E0
7.438170945E1,5.530605912E-1,2.726995707E0,9.181763649E0
7.463241135E1,4.932055473E-1,2.650381327E0,9.378087997E0
7.488280808E1,5.913678408E-1,2.624045134E0,9.356540680E0
7.513338792E1,4.453215301E-1,2.647987127E0,9.200917244E0
7.538381516E1,5.865794420E-1,2.753331900E0,9.150638580E0
7.563427293E1,4.453215301E-1,2.729389906E0,9.095572472E0
7.588494431E1,4.548983276E-1,2.640804529E0,9.500192642E0
7.613528001E1,4.908113480E-1,2.717418909E0,9.138668060E0
7.638576829E1,4.429273009E-1,2.592920542E0,9.090784073E0
7.663604294E1,4.525041282E-1,2.513911724E0,9.289502144E0
7.688640916E1,5.650315881E-1,2.530671120E0,9.397241592E0
7.713692796E1,5.243301988E-1,2.468421936E0,9.473855972E0
7.738747727E1,4.788403511E-1,2.521094322E0,9.478644371E0
7.763811814E1,3.375824392E-1,2.303221941E0,9.294290543E0
7.788869797E1,5.363011956E-1,2.308010340E0,9.248801231E0
7.813921677E1,5.315127969E-1,2.317587137E0,9.493009567E0
7.838970505E1,7.876923680E-1,2.451662540E0,9.059659004E0
7.864010178E1,4.740519226E-1,2.238578558E0,9.078812599E0
7.889077317E1,6.153098345E-1,2.387019157E0,9.258378029E0
7.914113938E1,8.738836050E-1,2.413355350E0,9.325415611E0
7.939141404E1,6.392518282E-1,2.382230759E0,9.488221169E0
7.964193284E1,5.913678408E-1,2.262520552E0,9.382876396E0
7.989248215E1,5.865794420E-1,2.334346771E0,9.375694275E0
8.014306199E1,6.009446383E-1,2.274491549E0,9.471462250E0
8.039364182E1,5.195417404E-1,2.255337954E0,9.502586365E0
8.064409959E1,5.027823448E-1,2.264914751E0,9.385271072E0
8.089461838E1,5.746083856E-1,2.305616140E0,9.251194954E0
8.114516770E1,6.033388376E-1,2.293645144E0,9.358934402E0
8.139565598E1,6.200982332E-1,2.329558372E0,9.370905876E0
8.164623582E1,4.740519226E-1,2.293645144E0,9.224859238E0
8.189660203E1,4.884171486E-1,2.183511972E0,9.363722801E0
8.214712083E1,6.200982332E-1,2.336740971E0,9.375694275E0
8.239767014E1,5.410895944E-1,2.288856745E0,9.193734169E0
8.264821946E1,5.770025849E-1,2.331952572E0,9.232041359E0
8.289858567E1,5.291185975E-1,2.305616140E0,9.279925346E0
8.314898240E1,4.836287498E-1,2.231395960E0,9.282320023E0
8.339944016E1,5.099649429E-1,2.257732153E0,9.375694275E0
8.365008103E1,5.434837937E-1,2.286462545E0,9.239224434E0
8.390066086E1,5.722141862E-1,2.317587137E0,9.191340446E0
8.415108811E1,5.363011956E-1,2.279279947E0,9.363722801E0
8.440169846E1,6.847416759E-1,2.293645144E0,9.514557838E0
8.465218674E1,4.453215301E-1,2.231395960E0,9.294290543E0
8.490270554E1,7.733271718E-1,2.621650934E0,9.466673851E0
8.515307175E1,4.908113480E-1,2.439691544E0,8.774748802E0
8.540352952E1,5.985504389E-1,2.619256735E0,9.361329079E0
8.565417039E1,8.236053586E-1,2.628833532E0,9.241618156E0
8.590453660E1,5.075707436E-1,2.580949545E0,9.203310966E0
8.615514695E1,7.326257229E-1,2.746149302E0,9.263166428E0
8.640551316E1,6.727706790E-1,2.626439333E0,9.332598686E0
8.665609299E1,5.482721925E-1,2.561795712E0,9.277531624E0
8.690658128E1,6.272808313E-1,2.631227732E0,8.980650902E0
8.715722214E1,5.123591423E-1,2.585737944E0,9.299078941E0
8.740774094E1,4.932055473E-1,2.664746523E0,9.217676163E0
8.765810715E1,5.722141862E-1,2.724601507E0,9.203310966E0
8.790844285E1,5.889736414E-1,2.681505919E0,9.284713745E0
8.815905320E1,4.932055473E-1,2.552218914E0,9.275136948E0
8.840951096E1,5.386953950E-1,2.561795712E0,9.229647636E0
8.866006028E1,4.908113480E-1,2.573766708E0,9.179368973E0
8.891079270E1,5.650315881E-1,2.545036316E0,9.394847870E0
8.916140305E1,5.506663918E-1,2.590526342E0,9.255983353E0
8.941201340E1,5.770025849E-1,2.590526342E0,9.277531624E0
8.966250169E1,5.746083856E-1,2.626439333E0,9.215282440E0
8.991302048E1,5.650315881E-1,2.568978310E0,9.253589630E0
9.016338670E1,5.003881454E-1,2.595314741E0,9.327810287E0
9.041399705E1,4.716577232E-1,2.590526342E0,9.318233490E0
9.066442429E1,5.506663918E-1,2.609679937E0,9.184157372E0
9.091488206E1,5.363011956E-1,2.578555346E0,9.356540680E0
9.116530930E1,4.453215301E-1,2.614468336E0,9.279925346E0
9.141570603E1,5.530605912E-1,2.652775526E0,9.109937668E0
9.166637742E1,5.243301988E-1,2.604891539E0,9.160215378E0
9.191671311E1,5.578489900E-1,2.571372509E0,9.332598686E0
9.216738450E1,4.955997467E-1,2.528276920E0,9.253589630E0
9.241790330E1,4.261679053E-1,2.530671120E0,9.095572472E0
9.266863572E1,6.129156351E-1,2.647987127E0,9.186552048E0
9.291915452E1,5.219359994E-1,2.592920542E0,9.363722801E0
9.316973435E1,4.381389022E-1,2.557007313E0,9.368511200E0
9.342034470E1,4.740519226E-1,2.588132143E0,9.172186852E0
9.367080247E1,4.716577232E-1,2.624045134E0,9.169792175E0
9.392122971E1,5.793967843E-1,2.647987127E0,9.351752281E0
9.417193162E1,4.884171486E-1,2.657563925E0,9.229647636E0
9.442241990E1,4.429273009E-1,2.604891539E0,9.126696587E0
9.467306077E1,4.237737060E-1,2.576161146E0,9.248801231E0
9.492364060E1,4.596867263E-1,2.580949545E0,9.143456459E0
9.517428147E1,4.309563041E-1,2.557007313E0,9.133879662E0
9.542461716E1,4.644751251E-1,2.590526342E0,9.165003777E0
9.567507493E1,5.913678408E-1,2.626439333E0,9.287108421E0
9.592538010E1,5.339069963E-1,2.621650934E0,9.294290543E0
9.617608201E1,4.477157295E-1,2.573766708E0,9.301473618E0
9.642660081E1,4.764461517E-1,2.655169725E0,9.200917244E0
9.667727219E1,4.692635238E-1,2.616862535E0,9.260771751E0
9.692760789E1,4.812345505E-1,2.636016130E0,9.263166428E0
9.717815720E1,5.003881454E-1,2.631227732E0,9.308655739E0
9.742864548E1,4.740519226E-1,2.647987127E0,9.172186852E0
9.767910060E1,4.381389022E-1,2.628833532E0,9.229647636E0
9.792958888E1,4.165911078E-1,2.583343744E0,9.176975250E0
9.818016871E1,4.094084799E-1,2.592920542E0,9.263166428E0
9.843062648E1,4.716577232E-1,2.638410330E0,9.203310966E0
9.868114528E1,4.309563041E-1,2.590526342E0,9.337387085E0
9.893184718E1,3.687070608E-1,2.554613113E0,9.294290543E0
9.918236598E1,3.950432837E-1,2.564189911E0,9.423578262E0
9.943294581E1,4.381389022E-1,2.535459518E0,9.325415611E0
9.968349513E1,3.519476354E-1,2.477998734E0,9.258378029E0
9.993389186E1,3.758896589E-1,2.561795712E0,9.421183586E0
1.001844717E2,4.118026793E-1,2.612074137E0,9.097966194E0
1.004348074E2,3.615244627E-1,2.559401512E0,9.196128845E0
1.006853567E2,3.926490843E-1,2.571372509E0,9.191340446E0
1.009359365E2,3.830722570E-1,2.614468336E0,9.018958092E0
1.011865164E2,3.734954596E-1,2.621650934E0,9.299078941E0
1.014372183E2,3.327940404E-1,2.636016130E0,9.224859238E0
1.016876760E2,3.303998411E-1,2.602497339E0,9.320627213E0
1.019379202E2,3.519476354E-1,2.588132143E0,9.344569206E0
1.021885610E2,3.639186621E-1,2.600103140E0,9.200917244E0
1.024391104E2,3.495534360E-1,2.552218914E0,9.289502144E0
1.026895376E2,3.567360640E-1,2.559401512E0,9.282320023E0
1.029400259E2,3.327940404E-1,2.530671120E0,9.323021889E0
1.031905142E2,4.596867263E-1,2.600103140E0,9.188945770E0
1.034409414E2,3.974374831E-1,2.578555346E0,9.236829758E0
1.036915213E2,3.950432837E-1,2.600103140E0,9.241618156E0
1.039419180E2,3.615244627E-1,2.592920542E0,9.275136948E0
1.041925894E2,4.237737060E-1,2.626439333E0,9.167398453E0
1.044431387E2,3.734954596E-1,2.576161146E0,9.275136948E0
1.046937185E2,4.046200812E-1,2.545036316E0,9.330204010E0
1.049441458E2,3.543418646E-1,2.528276920E0,9.176975250E0
1.051946646E2,4.357447028E-1,2.602497339E0,9.255983353E0
1.054452749E2,2.992752194E-1,2.528276920E0,9.165003777E0
1.056956716E2,3.567360640E-1,2.595314741E0,9.272743225E0
1.059462820E2,3.663128614E-1,2.566584110E0,9.109937668E0
1.061968618E2,3.136404157E-1,2.463633537E0,9.272743225E0
1.064474111E2,2.729389966E-1,2.458845139E0,9.349357605E0
1.066978384E2,3.399766386E-1,2.475604534E0,9.234436035E0
1.069482962E2,4.501099288E-1,2.487575531E0,9.071630478E0
1.071987539E2,4.955997467E-1,2.602497339E0,9.344569206E0
1.074490286E2,2.920926213E-1,2.442085743E0,9.244012833E0
1.076996084E2,3.280056417E-1,2.413355350E0,9.488221169E0
1.079500051E2,7.182604820E-2,2.298433542E0,9.244012833E0
1.082003103E2,2.992752194E-1,2.509123325E0,9.373299599E0
1.084508901E2,3.208230138E-1,2.487575531E0,9.050082207E0
1.087013174E2,1.460463107E-1,2.437297344E0,8.887276649E0
1.089518362E2,4.429273009E-1,2.480392933E0,9.308655739E0
1.092023245E2,6.703764945E-2,2.420537949E0,9.294290543E0
1.094526907E2,2.442085743E-1,2.410961151E0,9.062053680E0
1.097032095E2,2.035071403E-1,2.468421936E0,9.421183586E0
1.099536672E2,3.471592367E-1,2.590526342E0,9.236829758E0
1.102042471E2,1.675941199E-1,2.446874142E0,9.145850182E0
1.104546133E2,2.274491638E-1,2.506729126E0,9.301473618E0
1.107050405E2,2.082955539E-1,2.439691544E0,9.404424667E0
1.109554678E2,2.896983922E-1,2.494758129E0,9.155426979E0
1.112060171E2,2.609679997E-1,2.537853718E0,9.239224434E0
1.114566275E2,2.513911724E-1,2.466027737E0,9.323021889E0
1.117071463E2,2.178723514E-1,2.454056740E0,9.318233490E0
1.119575125E2,3.447650373E-1,2.580949545E0,9.172186852E0
1.122079092E2,2.657563984E-1,2.494758129E0,9.270348549E0
1.124583670E2,2.226607651E-1,2.432508945E0,9.301473618E0
1.127091299E2,2.801215947E-1,2.513911724E0,9.339780807E0
1.129594351E2,3.375824392E-1,2.477998734E0,9.100360870E0
1.132101065E2,2.729389966E-1,2.492363930E0,9.258378029E0
1.134605337E2,2.992752194E-1,2.497152328E0,9.368511200E0
1.137111746E2,2.705447972E-1,2.489969730E0,9.385271072E0
1.139616018E2,2.825157940E-1,2.477998734E0,9.308655739E0
1.142122732E2,2.849099934E-1,2.470816135E0,9.078812599E0
1.144627920E2,3.184288144E-1,2.487575531E0,9.263166428E0
1.147132498E2,3.232172430E-1,2.473210335E0,9.409213066E0
1.149636160E2,2.561795712E-1,2.391807556E0,9.203310966E0
1.152142874E2,2.896983922E-1,2.418143749E0,9.229647636E0
1.154648062E2,2.705447972E-1,2.418143749E0,9.337387085E0
1.157154165E2,2.274491638E-1,2.485181332E0,9.291896820E0
1.159658438E2,2.896983922E-1,2.501940727E0,9.265560150E0
1.162163320E2,2.681505978E-1,2.497152328E0,9.313444138E0
1.164665762E2,2.298433632E-1,2.401384354E0,9.318233490E0
1.167171865E2,1.580173075E-1,2.382230759E0,9.476250648E0
1.169676443E2,3.711012602E-1,2.561795712E0,9.208099365E0
1.172181021E2,2.849099934E-1,2.525882721E0,9.327810287E0
1.174684683E2,2.442085743E-1,2.432508945E0,9.248801231E0
1.177189871E2,2.992752194E-1,2.509123325E0,9.346963882E0
1.179695669E2,2.801215947E-1,2.485181332E0,9.188945770E0
1.182200552E2,2.489969730E-1,2.480392933E0,9.160215378E0
1.184705740E2,2.082955539E-1,2.485181332E0,9.224859238E0
1.187209707E2,1.747767180E-1,2.458845139E0,9.351752281E0
1.189713369E2,2.657563984E-1,2.523488522E0,9.284713745E0
1.192219778E2,3.591302410E-2,2.396595955E0,9.346963882E0
1.194725271E2,8.379705995E-2,2.403778553E0,9.327810287E0
1.197231680E2,1.149216816E-1,2.449268341E0,9.342175484E0
1.199737173E2,1.460463107E-1,2.466027737E0,9.325415611E0
1.202243887E2,2.394201607E-2,2.398990154E0,9.318233490E0
1.204747854E2,3.112462163E-2,2.413355350E0,9.409213066E0
1.207252127E2,4.070143029E-2,2.408566952E0,9.263166428E0
1.209755789E2,6.703764945E-2,2.406172752E0,9.291896820E0
1.212260366E2,8.858546615E-2,2.477998734E0,9.390059471E0
1.214764639E2,6.943184882E-2,2.449268341E0,9.244012833E0
1.217271658E2,1.292868853E-1,2.449268341E0,9.234436035E0
1.219777761E2,1.029506698E-1,2.454056740E0,9.351752281E0
1.222283255E2,1.077390760E-1,2.439691544E0,9.311050415E0
1.224788443E2,2.035071403E-1,2.468421936E0,9.306262016E0
1.227294851E2,2.178723514E-1,2.466027737E0,9.332598686E0
1.229798818E2,2.082955539E-1,2.434903145E0,9.294290543E0
1.232302175E2,2.274491638E-1,2.351106167E0,9.220070839E0
1.234808279E2,3.232172430E-1,2.466027737E0,9.291896820E0
1.237313467E2,3.303998411E-1,2.454056740E0,9.279925346E0
1.239818045E2,3.711012602E-1,2.528276920E0,9.260771751E0
1.242323843E2,4.644751251E-1,2.681505919E0,9.244012833E0
1.244828421E2,3.663128614E-1,2.679111719E0,9.141061783E0
1.247334524E2,3.711012602E-1,2.693476915E0,9.246406555E0
1.249838797E2,3.854664862E-1,2.647987127E0,9.277531624E0
1.252345205E2,3.016694188E-1,2.614468336E0,9.265560150E0
1.254851004E2,3.040636182E-1,2.636016130E0,9.126696587E0
1.257357717E2,2.777273953E-1,2.604891539E0,9.308655739E0
1.259862905E2,3.016694188E-1,2.592920542E0,9.160215378E0
1.262369009E2,2.274491638E-1,2.588132143E0,9.337387085E0
1.264873892E2,3.040636182E-1,2.624045134E0,9.184157372E0
1.267379690E2,3.184288144E-1,2.643198729E0,9.342175484E0
1.269883047E2,2.633621991E-1,2.616862535E0,9.176975250E0
1.272388540E2,3.016694188E-1,2.604891539E0,9.263166428E0
1.274892202E2,2.394201756E-1,2.602497339E0,9.241618156E0
1.277395864E2,2.849099934E-1,2.561795712E0,9.220070839E0
1.279899832E2,3.280056417E-1,2.604891539E0,9.354146004E0
1.282405275E2,3.806780577E-1,2.643198729E0,9.153033257E0
1.284909548E2,2.944868207E-1,2.576161146E0,9.215282440E0
1.287416567E2,3.758896589E-1,2.655169725E0,9.054870605E0
1.289921145E2,3.423708379E-1,2.604891539E0,9.265560150E0
1.292426638E2,3.974374831E-1,2.676717520E0,9.188945770E0
1.294929384E2,3.447650373E-1,2.624045134E0,9.241618156E0
1.297433962E2,3.351882398E-1,2.595314741E0,9.471462250E0
1.299939760E2,3.926490843E-1,2.600103140E0,9.193734169E0
1.302446169E2,3.567360640E-1,2.657563925E0,9.224859238E0
1.304949831E2,4.118026793E-1,2.621650934E0,9.100360870E0
1.307454104E2,3.878606856E-1,2.609679937E0,9.284713745E0
1.309957766E2,3.471592367E-1,2.636016130E0,9.277531624E0
1.312463259E2,3.351882398E-1,2.614468336E0,9.301473618E0
1.314968752E2,4.094084799E-1,2.671929121E0,9.320627213E0
1.317474550E2,3.351882398E-1,2.607285738E0,9.124302864E0
1.319979433E2,3.351882398E-1,2.557007313E0,9.205705643E0
1.322485232E2,3.519476354E-1,2.614468336E0,9.289502144E0
1.324990725E2,3.184288144E-1,2.609679937E0,9.363722801E0
1.327496523E2,4.333505034E-1,2.664746523E0,9.081207275E0
1.330000185E2,3.567360640E-1,2.674323320E0,9.404424667E0
1.332505983E2,2.633621991E-1,2.628833532E0,9.409213066E0
1.335012087E2,3.232172430E-1,2.607285738E0,9.258378029E0
1.337517275E2,3.447650373E-1,2.602497339E0,9.313444138E0
1.340023073E2,3.806780577E-1,2.683900118E0,9.186552048E0
1.342528261E2,2.705447972E-1,2.583343744E0,9.200917244E0
1.345032534E2,2.585737705E-1,2.590526342E0,9.133879662E0
1.347537417E2,3.351882398E-1,2.638410330E0,9.282320023E0
1.350042605E2,3.687070608E-1,2.724601507E0,9.026140213E0
1.352547487E2,2.777273953E-1,2.645592928E0,9.227252960E0
1.355052675E2,2.873041928E-1,2.707842112E0,9.215282440E0
1.357557253E2,3.327940404E-1,2.717418909E0,9.227252960E0
1.360062746E2,4.285621047E-1,2.789244890E0,9.212887764E0
1.362566408E2,1.388636976E-1,2.595314741E0,9.121908188E0
1.365070986E2,2.346317619E-1,2.580949545E0,9.337387085E0
1.367576174E2,2.011129409E-1,2.554613113E0,9.217676163E0
1.370079531E2,2.466027737E-1,2.626439333E0,9.248801231E0
1.372585329E2,3.950432837E-1,2.614468336E0,9.143456459E0
1.375088686E2,1.340752989E-1,2.552218914E0,9.229647636E0
1.377593569E2,2.322375625E-1,2.533065319E0,9.411606789E0
1.380096926E2,1.604115069E-1,2.533065319E0,9.227252960E0
1.382601198E2,1.867477298E-1,2.533065319E0,9.251194954E0
1.385105471E2,3.399766386E-1,2.583343744E0,9.270348549E0
1.387610964E2,2.609679997E-1,2.561795712E0,9.157821655E0
1.390114931E2,2.896983922E-1,2.585737944E0,9.169792175E0
1.392620119E2,2.729389966E-1,2.619256735E0,9.131484985E0
1.395125612E2,3.447650373E-1,2.557007313E0,9.227252960E0
1.397630190E2,3.040636182E-1,2.624045134E0,9.224859238E0
