"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.822503438E1,2.154781483E-2,-1.101332754E-1,9.605537415E0
9.847628560E1,3.351882473E-2,-1.029506698E-1,9.605537415E0
9.872759786E1,2.633621916E-2,-1.173158810E-1,9.605537415E0
9.897878804E1,1.436521020E-2,-1.149216816E-1,9.610325813E0
9.922997823E1,1.675941236E-2,-1.221042871E-1,9.605537415E0
9.948116842E1,1.675941236E-2,-1.149216816E-1,9.605537415E0
9.973235860E1,2.633621916E-2,-1.077390760E-1,9.615114212E0
9.998370137E1,1.436521020E-2,-9.337386489E-2,9.617507935E0
1.002348305E2,3.351882473E-2,-9.816227108E-2,9.600749016E0
1.004859292E2,4.070143029E-2,-1.053448766E-1,9.617507935E0
1.007371499E2,2.873042040E-2,-1.101332754E-1,9.607931137E0
1.009881264E2,1.915361360E-2,-1.029506698E-1,9.610325813E0
1.012393471E2,3.351882473E-2,-1.149216816E-1,9.598354340E0
1.014906289E2,3.351882473E-2,-1.197100878E-1,9.605537415E0
1.017418190E2,2.394201607E-2,-1.053448766E-1,9.600749016E0
1.019928566E2,2.873042040E-2,-1.053448766E-1,9.607931137E0
1.022438998E2,9.576806799E-3,-1.077390760E-1,9.607931137E0
1.024950595E2,9.576806799E-3,-1.077390760E-1,9.603142738E0
1.027461886E2,3.112462163E-2,-1.101332754E-1,9.598354340E0
1.029975619E2,1.915361360E-2,-1.029506698E-1,9.600749016E0
1.032486301E2,9.576806799E-3,-1.197100878E-1,9.612719536E0
1.034998508E2,2.154781483E-2,-1.077390760E-1,9.612719536E0
1.037510409E2,1.675941236E-2,-1.125274822E-1,9.607931137E0
1.040022006E2,1.197100803E-2,-1.173158810E-1,9.605537415E0
1.042533298E2,3.112462163E-2,-9.816227108E-2,9.627084732E0
1.045044894E2,2.394201607E-2,-1.173158810E-1,9.605537415E0
1.047556186E2,1.915361360E-2,-1.053448766E-1,9.607931137E0
1.050067172E2,2.154781483E-2,-1.005564705E-1,9.610325813E0
1.052578158E2,3.351882473E-2,-1.149216816E-1,9.605537415E0
1.055090060E2,9.576806799E-3,-1.101332754E-1,9.605537415E0
1.057602267E2,1.197100803E-2,-1.101332754E-1,9.607931137E0
1.060115695E2,2.633621916E-2,-1.149216816E-1,9.598354340E0
1.062627902E2,3.591302410E-2,-1.005564705E-1,9.595960617E0
1.065141025E2,3.112462163E-2,-1.077390760E-1,9.615114212E0
1.067655368E2,2.154781483E-2,-1.053448766E-1,9.607931137E0
1.070168490E2,2.394201607E-2,-1.029506698E-1,9.605537415E0
1.072680087E2,2.873042040E-2,-1.149216816E-1,9.607931137E0
1.075189242E2,1.436521020E-2,-1.173158810E-1,9.610325813E0
1.077700839E2,2.394201607E-2,-1.101332754E-1,9.612719536E0
1.080212436E2,2.633621916E-2,-9.576806426E-2,9.617507935E0
1.082723422E2,2.633621916E-2,-1.005564705E-1,9.603142738E0
1.085236240E2,2.154781483E-2,-1.005564705E-1,9.612719536E0
1.087748141E2,3.591302410E-2,-1.029506698E-1,9.612719536E0
1.090260348E2,3.591302410E-2,-1.101332754E-1,9.607931137E0
1.092772861E2,2.633621916E-2,-1.125274822E-1,9.603142738E0
1.095283542E2,2.394201607E-2,-9.816227108E-2,9.605537415E0
1.097792697E2,3.112462163E-2,-1.029506698E-1,9.605537415E0
1.100304294E2,2.633621916E-2,-1.029506698E-1,9.605537415E0
1.102816501E2,2.633621916E-2,-1.005564705E-1,9.605537415E0
1.105327792E2,1.675941236E-2,-1.077390760E-1,9.607931137E0
1.107839694E2,1.915361360E-2,-1.053448766E-1,9.615114212E0
1.110351596E2,2.394201607E-2,-1.053448766E-1,9.610325813E0
1.112861972E2,2.394201607E-2,-1.029506698E-1,9.615114212E0
1.115373569E2,3.351882473E-2,-1.149216816E-1,9.612719536E0
1.117885165E2,1.915361360E-2,-1.029506698E-1,9.603142738E0
1.120397067E2,2.154781483E-2,-1.149216816E-1,9.617507935E0
1.122910190E2,1.436521020E-2,-1.053448766E-1,9.617507935E0
1.125422397E2,2.633621916E-2,-1.077390760E-1,9.607931137E0
1.127934299E2,4.070143029E-2,-1.101332754E-1,9.615114212E0
1.130444064E2,2.154781483E-2,-1.101332754E-1,9.603142738E0
1.132956882E2,3.351882473E-2,-1.029506698E-1,9.607931137E0
1.135466952E2,3.112462163E-2,-1.101332754E-1,9.598354340E0
1.137978854E2,2.394201607E-2,-1.173158810E-1,9.605537415E0
1.140491977E2,2.154781483E-2,-1.077390760E-1,9.603142738E0
1.143004184E2,2.394201607E-2,-1.173158810E-1,9.615114212E0
1.145516086E2,2.154781483E-2,-1.077390760E-1,9.612719536E0
1.148027377E2,2.394201607E-2,-1.149216816E-1,9.610325813E0
1.150539279E2,2.394201607E-2,-1.077390760E-1,9.598354340E0
1.153049655E2,1.436521020E-2,-1.101332754E-1,9.600749016E0
1.155562472E2,2.633621916E-2,-1.125274822E-1,9.615114212E0
1.158074374E2,1.675941236E-2,-1.053448766E-1,9.615114212E0
1.160587192E2,3.351882473E-2,-1.029506698E-1,9.615114212E0
1.163098788E2,2.873042040E-2,-1.005564705E-1,9.607931137E0
1.165610080E2,2.633621916E-2,-1.149216816E-1,9.607931137E0
1.168123508E2,1.436521020E-2,-1.101332754E-1,9.615114212E0
1.170636020E2,2.154781483E-2,-1.053448766E-1,9.603142738E0
1.173147006E2,2.394201607E-2,-9.816227108E-2,9.603142738E0
1.175659823E2,3.112462163E-2,-1.077390760E-1,9.607931137E0
1.178171725E2,3.351882473E-2,-1.077390760E-1,9.619902611E0
1.180682712E2,3.351882473E-2,-1.005564705E-1,9.603142738E0
1.183194308E2,3.112462163E-2,-1.005564705E-1,9.607931137E0
1.185706210E2,3.591302410E-2,-9.816227108E-2,9.607931137E0
1.188216586E2,2.633621916E-2,-1.101332754E-1,9.607931137E0
1.190729098E2,1.675941236E-2,-1.149216816E-1,9.605537415E0
1.193241305E2,2.394201607E-2,-9.816227108E-2,9.607931137E0
1.195752597E2,2.633621916E-2,-1.077390760E-1,9.607931137E0
1.198265414E2,2.873042040E-2,-1.029506698E-1,9.615114212E0
1.200776401E2,1.197100803E-2,-1.077390760E-1,9.615114212E0
1.203287387E2,2.154781483E-2,-1.173158810E-1,9.615114212E0
1.205798984E2,2.873042040E-2,-9.576806426E-2,9.610325813E0
1.208312411E2,2.394201607E-2,-1.029506698E-1,9.610325813E0
1.210824924E2,4.309562966E-2,-1.077390760E-1,9.607931137E0
1.213338351E2,2.154781483E-2,-1.053448766E-1,9.612719536E0
1.215851169E2,1.915361360E-2,-1.077390760E-1,9.598354340E0
1.218363681E2,1.915361360E-2,-1.029506698E-1,9.612719536E0
1.220875278E2,1.915361360E-2,-1.053448766E-1,9.598354340E0
1.223387485E2,1.197100803E-2,-1.005564705E-1,9.605537415E0
1.225899081E2,1.675941236E-2,-1.125274822E-1,9.617507935E0
1.228410373E2,2.873042040E-2,-1.029506698E-1,9.603142738E0
1.230923495E2,1.915361360E-2,-1.149216816E-1,9.615114212E0
1.233436923E2,2.633621916E-2,-1.077390760E-1,9.603142738E0
1.235948215E2,2.873042040E-2,-1.005564705E-1,9.612719536E0
1.238459506E2,3.351882473E-2,-1.077390760E-1,9.603142738E0
1.240971408E2,2.633621916E-2,-1.077390760E-1,9.615114212E0
1.243482394E2,3.351882473E-2,-1.029506698E-1,9.610325813E0
1.245995822E2,3.112462163E-2,-1.101332754E-1,9.600749016E0
1.248508334E2,3.112462163E-2,-1.077390760E-1,9.610325813E0
1.251021152E2,2.394201607E-2,-1.101332754E-1,9.603142738E0
1.253530612E2,2.154781483E-2,-1.029506698E-1,9.605537415E0
1.256040378E2,1.915361360E-2,-1.101332754E-1,9.607931137E0
1.258552585E2,2.873042040E-2,-1.077390760E-1,9.598354340E0
1.261063571E2,2.873042040E-2,-1.149216816E-1,9.603142738E0
1.263575473E2,2.633621916E-2,-1.101332754E-1,9.607931137E0
1.266085849E2,3.830722719E-2,-1.053448766E-1,9.610325813E0
1.268599277E2,2.633621916E-2,-1.101332754E-1,9.617507935E0
1.271110568E2,2.873042040E-2,-1.173158810E-1,9.612719536E0
1.273622470E2,2.633621916E-2,-1.005564705E-1,9.615114212E0
1.276133151E2,2.633621916E-2,-1.077390760E-1,9.612719536E0
1.278642612E2,2.154781483E-2,-1.125274822E-1,9.607931137E0
1.281154513E2,2.154781483E-2,-1.005564705E-1,9.615114212E0
1.283666110E2,3.591302410E-2,-1.077390760E-1,9.610325813E0
1.286176486E2,3.112462163E-2,-1.149216816E-1,9.607931137E0
1.288688388E2,2.154781483E-2,-1.029506698E-1,9.612719536E0
1.291200290E2,1.915361360E-2,-1.149216816E-1,9.605537415E0
1.293712497E2,3.112462163E-2,-1.149216816E-1,9.600749016E0
1.296225314E2,2.154781483E-2,-1.053448766E-1,9.607931137E0
1.298737216E2,2.633621916E-2,-1.125274822E-1,9.615114212E0
1.301250339E2,3.112462163E-2,-1.077390760E-1,9.605537415E0
1.303764682E2,2.633621916E-2,-1.125274822E-1,9.605537415E0
1.306276584E2,2.633621916E-2,-1.125274822E-1,9.603142738E0
1.308789096E2,9.576806799E-3,-1.053448766E-1,9.610325813E0
1.311299472E2,1.915361360E-2,-1.101332754E-1,9.598354340E0
1.313812289E2,3.351882473E-2,-9.816227108E-2,9.610325813E0
1.316323276E2,1.675941236E-2,-1.029506698E-1,9.610325813E0
1.318833652E2,2.394201607E-2,-1.125274822E-1,9.612719536E0
1.321344943E2,3.112462163E-2,-1.053448766E-1,9.615114212E0
1.323856845E2,3.112462163E-2,-1.173158810E-1,9.612719536E0
1.326370578E2,1.915361360E-2,-1.149216816E-1,9.605537415E0
1.328879154E2,3.351882473E-2,-9.576806426E-2,9.605537415E0
1.331391361E2,1.197100803E-2,-1.149216816E-1,9.607931137E0
1.333902348E2,3.112462163E-2,-1.005564705E-1,9.603142738E0
1.336412724E2,1.436521020E-2,-1.101332754E-1,9.598354340E0
1.338925236E2,2.154781483E-2,-1.197100878E-1,9.605537415E0
1.341435917E2,2.394201607E-2,-1.149216816E-1,9.615114212E0
1.343946598E2,3.351882473E-2,-1.005564705E-1,9.605537415E0
1.346461247E2,1.675941236E-2,-1.125274822E-1,9.605537415E0
1.348973454E2,3.830722719E-2,-8.858546615E-2,9.612719536E0
1.351484745E2,4.788403213E-2,-9.097966552E-2,9.622296333E0
1.353995426E2,1.915361360E-2,-1.149216816E-1,9.603142738E0
1.356507939E2,3.112462163E-2,-1.101332754E-1,9.598354340E0
1.359021061E2,3.112462163E-2,-1.149216816E-1,9.615114212E0
1.361532658E2,2.633621916E-2,-1.101332754E-1,9.612719536E0
1.364044255E2,2.394201607E-2,-1.101332754E-1,9.619902611E0
1.366557682E2,2.873042040E-2,-1.173158810E-1,9.605537415E0
1.369070500E2,1.675941236E-2,-1.101332754E-1,9.615114212E0
1.371581181E2,4.548983276E-2,-1.053448766E-1,9.610325813E0
1.374093693E2,1.675941236E-2,-1.053448766E-1,9.605537415E0
1.376604069E2,2.394201607E-2,-1.101332754E-1,9.612719536E0
1.379115055E2,2.394201607E-2,-1.149216816E-1,9.605537415E0
1.381628178E2,1.197100803E-2,-1.149216816E-1,9.603142738E0
1.384140080E2,3.112462163E-2,-1.173158810E-1,9.612719536E0
1.386650456E2,2.633621916E-2,-1.125274822E-1,9.603142738E0
1.389162358E2,1.675941236E-2,-1.053448766E-1,9.607931137E0
1.391674870E2,2.633621916E-2,-1.149216816E-1,9.598354340E0
1.394185856E2,2.394201607E-2,-1.029506698E-1,9.634267807E0
1.396698368E2,3.112462163E-2,-1.053448766E-1,9.603142738E0
1.399210270E2,1.915361360E-2,-9.816227108E-2,9.581595421E0
1.401721867E2,2.873042040E-2,-1.149216816E-1,9.583989143E0
1.404232853E2,3.351882473E-2,-1.173158810E-1,9.619902611E0
1.406746891E2,2.154781483E-2,-1.101332754E-1,9.610325813E0
1.409257267E2,2.633621916E-2,-1.173158810E-1,9.607931137E0
1.411771305E2,3.351882473E-2,-1.077390760E-1,9.610325813E0
1.414282902E2,2.873042040E-2,-1.029506698E-1,9.607931137E0
1.416794804E2,2.633621916E-2,-1.077390760E-1,9.605537415E0
1.419306095E2,1.675941236E-2,-1.101332754E-1,9.598354340E0
1.421816471E2,1.915361360E-2,-1.149216816E-1,9.605537415E0
1.424328373E2,2.633621916E-2,-1.029506698E-1,9.593565941E0
1.426842106E2,1.197100803E-2,-1.149216816E-1,9.615114212E0
1.429354618E2,2.633621916E-2,-1.101332754E-1,9.586383820E0
1.431865605E2,2.633621916E-2,-1.101332754E-1,9.591172218E0
1.434376286E2,2.154781483E-2,-1.101332754E-1,9.605537415E0
1.436890629E2,2.154781483E-2,-1.101332754E-1,9.610325813E0
1.439400700E2,3.830722719E-2,-1.173158810E-1,9.610325813E0
1.441912907E2,4.070143029E-2,-1.029506698E-1,9.595960617E0
1.444423893E2,2.873042040E-2,-1.364694983E-1,9.672574997E0
1.446933964E2,1.436521020E-2,-1.125274822E-1,9.605537415E0
1.449446476E2,2.873042040E-2,-1.149216816E-1,9.600749016E0
1.451958073E2,3.112462163E-2,-1.029506698E-1,9.603142738E0
1.454468449E2,1.675941236E-2,-1.005564705E-1,9.605537415E0
1.456982182E2,1.915361360E-2,-1.125274822E-1,9.607931137E0
1.459493168E2,2.633621916E-2,-1.101332754E-1,9.610325813E0
1.462005375E2,1.915361360E-2,-9.816227108E-2,9.583989143E0
1.464517582E2,1.675941236E-2,-1.101332754E-1,9.619902611E0
1.467029789E2,1.915361360E-2,-1.244984865E-1,9.610325813E0
1.469541691E2,2.394201607E-2,-1.149216816E-1,9.598354340E0
1.472052372E2,2.154781483E-2,-1.029506698E-1,9.605537415E0
1.474562748E2,2.633621916E-2,-1.149216816E-1,9.607931137E0
1.477074650E2,2.394201607E-2,-1.101332754E-1,9.605537415E0
1.479586247E2,2.633621916E-2,-1.125274822E-1,9.610325813E0
1.482097233E2,1.675941236E-2,-1.029506698E-1,9.605537415E0
1.484608830E2,2.633621916E-2,-1.125274822E-1,9.600749016E0
1.487120426E2,2.154781483E-2,-1.149216816E-1,9.605537415E0
1.489632023E2,2.154781483E-2,-1.173158810E-1,9.595960617E0
1.492140873E2,1.675941236E-2,-1.077390760E-1,9.600749016E0
1.494651860E2,3.112462163E-2,-1.077390760E-1,9.610325813E0
1.497162541E2,2.394201607E-2,-1.149216816E-1,9.607931137E0
1.499675968E2,2.633621916E-2,-1.101332754E-1,9.615114212E0
1.502188175E2,2.394201607E-2,-1.173158810E-1,9.605537415E0
1.504697941E2,2.873042040E-2,-1.077390760E-1,9.612719536E0
1.507210758E2,3.112462163E-2,-1.053448766E-1,9.595960617E0
1.509723271E2,2.633621916E-2,-1.149216816E-1,9.593565941E0
1.512236393E2,1.436521020E-2,-1.125274822E-1,9.607931137E0
1.514748295E2,2.633621916E-2,-1.101332754E-1,9.607931137E0
1.517259892E2,2.394201607E-2,-1.029506698E-1,9.607931137E0
1.519771183E2,2.394201607E-2,-1.077390760E-1,9.603142738E0
1.522282780E2,3.112462163E-2,-1.173158810E-1,9.612719536E0
1.524794071E2,2.633621916E-2,-1.149216816E-1,9.619902611E0
1.527306889E2,3.351882473E-2,-1.077390760E-1,9.605537415E0
1.529818485E2,3.112462163E-2,-1.053448766E-1,9.610325813E0
1.532331608E2,2.394201607E-2,-1.077390760E-1,9.615114212E0
1.534845341E2,2.633621916E-2,-1.125274822E-1,9.607931137E0
1.537357243E2,3.351882473E-2,-1.053448766E-1,9.598354340E0
1.539867314E2,3.351882473E-2,-1.149216816E-1,9.595960617E0
1.542377384E2,3.112462163E-2,-1.077390760E-1,9.595960617E0
1.544888066E2,2.154781483E-2,-1.101332754E-1,9.651026726E0
1.547400883E2,1.197100803E-2,-1.173158810E-1,9.552865028E0
1.549912480E2,2.154781483E-2,-1.077390760E-1,9.600749016E0
1.552423161E2,1.675941236E-2,-1.149216816E-1,9.612719536E0
1.554936589E2,2.873042040E-2,-1.125274822E-1,9.593565941E0
1.557445744E2,2.873042040E-2,-1.125274822E-1,9.617507935E0
1.559957646E2,2.154781483E-2,-1.125274822E-1,9.615114212E0
1.562468937E2,3.112462163E-2,-9.097966552E-2,9.600749016E0
1.564981755E2,2.154781483E-2,-1.053448766E-1,9.600749016E0
1.567494267E2,2.633621916E-2,-1.149216816E-1,9.605537415E0
1.570006779E2,2.633621916E-2,-1.101332754E-1,9.622296333E0
1.572517765E2,2.394201607E-2,-1.101332754E-1,9.598354340E0
1.575029362E2,2.394201607E-2,-9.816227108E-2,9.591172218E0
1.577541264E2,2.633621916E-2,-1.029506698E-1,9.617507935E0
1.580050724E2,2.154781483E-2,-1.149216816E-1,9.617507935E0
1.582562016E2,2.633621916E-2,-1.173158810E-1,9.610325813E0
1.585073002E2,2.154781483E-2,-1.149216816E-1,9.607931137E0
1.587583073E2,2.394201607E-2,-1.101332754E-1,9.600749016E0
1.590095585E2,3.830722719E-2,-1.029506698E-1,9.605537415E0
1.592605961E2,2.873042040E-2,-1.173158810E-1,9.612719536E0
1.595118168E2,3.112462163E-2,-1.029506698E-1,9.603142738E0
1.597629765E2,1.436521020E-2,-1.053448766E-1,9.586383820E0
1.600141361E2,7.182605099E-3,-1.125274822E-1,9.591172218E0
1.602654484E2,2.633621916E-2,-1.149216816E-1,9.557653427E0
1.605165776E2,2.873042040E-2,-1.077390760E-1,9.615114212E0
1.607678898E2,1.436521020E-2,-1.173158810E-1,9.619902611E0
1.610189884E2,3.830722719E-2,-1.077390760E-1,9.612719536E0
1.612701176E2,3.351882473E-2,-1.077390760E-1,9.607931137E0
1.615213078E2,2.633621916E-2,-1.125274822E-1,9.607931137E0
1.617723149E2,2.633621916E-2,-1.053448766E-1,9.593565941E0
1.620235661E2,3.830722719E-2,-1.053448766E-1,9.612719536E0
1.622748173E2,1.915361360E-2,-1.149216816E-1,9.615114212E0
1.625259770E2,2.394201607E-2,-1.125274822E-1,9.627084732E0
1.627770756E2,2.394201607E-2,-1.077390760E-1,9.610325813E0
1.630281742E2,2.873042040E-2,-1.029506698E-1,9.600749016E0
1.632792118E2,1.915361360E-2,-1.101332754E-1,9.610325813E0
1.635304020E2,1.915361360E-2,-1.125274822E-1,9.603142738E0
1.637816532E2,1.915361360E-2,-1.149216816E-1,9.605537415E0
1.640329045E2,2.154781483E-2,-1.244984865E-1,9.612719536E0
1.642840946E2,2.154781483E-2,-1.149216816E-1,9.610325813E0
1.645352543E2,2.154781483E-2,-1.173158810E-1,9.607931137E0
1.647865055E2,1.675941236E-2,-1.077390760E-1,9.615114212E0
1.650378788E2,1.915361360E-2,-1.053448766E-1,9.607931137E0
1.652890080E2,1.915361360E-2,-1.053448766E-1,9.600749016E0
1.655399540E2,1.675941236E-2,-1.173158810E-1,9.600749016E0
1.657909020E2,2.873042040E-2,-1.292868853E-1,9.612719536E0
1.660420617E2,2.633621916E-2,-1.173158810E-1,9.610325813E0
1.662931298E2,1.197100803E-2,-1.077390760E-1,9.598354340E0
1.665442284E2,3.830722719E-2,-1.149216816E-1,9.607931137E0
1.667952965E2,2.633621916E-2,-1.244984865E-1,9.612719536E0
1.670464867E2,2.154781483E-2,-1.268926859E-1,9.612719536E0
1.672978295E2,1.915361360E-2,-1.173158810E-1,9.615114212E0
1.675488671E2,2.394201607E-2,-1.173158810E-1,9.610325813E0
1.677999962E2,1.915361360E-2,-1.125274822E-1,9.605537415E0
1.680512169E2,2.154781483E-2,-1.173158810E-1,9.603142738E0
1.683024987E2,2.154781483E-2,-1.221042871E-1,9.607931137E0
1.685535973E2,1.197100803E-2,-1.221042871E-1,9.610325813E0
1.688049401E2,2.633621916E-2,-1.149216816E-1,9.607931137E0
1.690560692E2,1.197100803E-2,-1.173158810E-1,9.607931137E0
1.693071984E2,1.915361360E-2,-1.268926859E-1,9.610325813E0
1.695583275E2,1.915361360E-2,-1.244984865E-1,9.598354340E0
1.698095482E2,1.915361360E-2,-1.149216816E-1,9.593565941E0
1.700607079E2,1.675941236E-2,-1.268926859E-1,9.603142738E0
1.703117150E2,3.591302410E-2,-1.173158810E-1,9.605537415E0
1.705629357E2,1.675941236E-2,-1.125274822E-1,9.610325813E0
1.708141259E2,2.873042040E-2,-1.197100878E-1,9.598354340E0
1.710654686E2,2.633621916E-2,-1.125274822E-1,9.593565941E0
1.713166893E2,2.633621916E-2,-1.268926859E-1,9.610325813E0
1.715677575E2,1.197100803E-2,-1.149216816E-1,9.603142738E0
1.718187951E2,2.394201607E-2,-1.221042871E-1,9.610325813E0
1.720699852E2,1.675941236E-2,-1.149216816E-1,9.612719536E0
1.723211449E2,2.394201607E-2,-1.197100878E-1,9.615114212E0
1.725722435E2,2.154781483E-2,-1.173158810E-1,9.607931137E0
1.728234642E2,1.915361360E-2,-1.221042871E-1,9.622296333E0
1.730745629E2,2.394201607E-2,-1.125274822E-1,9.612719536E0
1.733256005E2,3.112462163E-2,-1.149216816E-1,9.607931137E0
1.735767907E2,2.394201607E-2,-1.053448766E-1,9.605537415E0
1.738277977E2,2.873042040E-2,-1.197100878E-1,9.617507935E0
1.740789269E2,3.112462163E-2,-1.149216816E-1,9.610325813E0
1.743300866E2,1.436521020E-2,-1.077390760E-1,9.600749016E0
1.745812462E2,2.394201607E-2,-1.173158810E-1,9.612719536E0
1.748322533E2,1.436521020E-2,-1.077390760E-1,9.612719536E0
1.750833825E2,2.873042040E-2,-1.149216816E-1,9.593565941E0
1.753345726E2,1.197100803E-2,-1.173158810E-1,9.607931137E0
1.755856408E2,2.154781483E-2,-1.077390760E-1,9.603142738E0
1.758368615E2,2.633621916E-2,-1.149216816E-1,9.600749016E0
1.760879601E2,2.633621916E-2,-1.173158810E-1,9.610325813E0
1.763391198E2,1.915361360E-2,-1.149216816E-1,9.607931137E0
1.765904320E2,1.197100803E-2,-1.125274822E-1,9.603142738E0
1.768414391E2,1.675941236E-2,-1.197100878E-1,9.605537415E0
1.770925682E2,2.633621916E-2,-1.197100878E-1,9.598354340E0
1.773436364E2,1.675941236E-2,-1.197100878E-1,9.600749016E0
1.775946434E2,2.633621916E-2,-1.149216816E-1,9.607931137E0
1.778455590E2,1.675941236E-2,-1.149216816E-1,9.607931137E0
1.780966271E2,2.633621916E-2,-1.101332754E-1,9.603142738E0
1.783476952E2,2.633621916E-2,-1.077390760E-1,9.605537415E0
1.785989159E2,2.154781483E-2,-1.077390760E-1,9.612719536E0
1.788498925E2,2.633621916E-2,-1.077390760E-1,9.612719536E0
1.791010216E2,1.915361360E-2,-1.197100878E-1,9.612719536E0
1.793522423E2,2.394201607E-2,-1.173158810E-1,9.610325813E0
1.796033104E2,2.154781483E-2,-1.221042871E-1,9.603142738E0
1.798544396E2,2.154781483E-2,-1.149216816E-1,9.600749016E0
1.801056603E2,2.394201607E-2,-1.173158810E-1,9.610325813E0
1.803569115E2,2.873042040E-2,-1.221042871E-1,9.612719536E0
1.806080407E2,2.154781483E-2,-1.149216816E-1,9.605537415E0
1.808591698E2,2.154781483E-2,-1.221042871E-1,9.619902611E0
1.811103905E2,3.112462163E-2,-1.173158810E-1,9.612719536E0
1.813616112E2,2.873042040E-2,-1.173158810E-1,9.605537415E0
1.816126488E2,1.915361360E-2,-1.101332754E-1,9.605537415E0
1.818639000E2,2.154781483E-2,-1.197100878E-1,9.612719536E0
1.821149682E2,1.915361360E-2,-1.221042871E-1,9.598354340E0
1.823662499E2,1.675941236E-2,-1.149216816E-1,9.610325813E0
1.826174096E2,2.394201607E-2,-1.125274822E-1,9.612719536E0
1.828687523E2,2.394201607E-2,-1.101332754E-1,9.600749016E0
1.831196984E2,2.154781483E-2,-1.173158810E-1,9.610325813E0
1.833710106E2,1.915361360E-2,-1.197100878E-1,9.607931137E0
1.836222313E2,1.197100803E-2,-1.173158810E-1,9.610325813E0
1.838732995E2,2.154781483E-2,-1.149216816E-1,9.607931137E0
1.841243065E2,1.675941236E-2,-1.149216816E-1,9.605537415E0
1.843753746E2,1.915361360E-2,-1.125274822E-1,9.612719536E0
1.846265648E2,2.154781483E-2,-1.149216816E-1,9.603142738E0
1.848777245E2,2.873042040E-2,-1.197100878E-1,9.603142738E0
1.851288842E2,2.633621916E-2,-1.173158810E-1,9.612719536E0
1.853798302E2,2.394201607E-2,-1.101332754E-1,9.598354340E0
1.856310509E2,2.633621916E-2,-1.244984865E-1,9.605537415E0
1.858821495E2,1.915361360E-2,-1.149216816E-1,9.603142738E0
1.861333397E2,2.394201607E-2,-1.101332754E-1,9.605537415E0
1.863843773E2,2.873042040E-2,-1.149216816E-1,9.605537415E0
1.866354760E2,1.675941236E-2,-1.268926859E-1,9.612719536E0
1.868866661E2,2.394201607E-2,-1.125274822E-1,9.607931137E0
1.871377648E2,2.394201607E-2,-1.197100878E-1,9.595960617E0
1.873887719E2,2.633621916E-2,-1.173158810E-1,9.603142738E0
1.876399315E2,2.873042040E-2,-1.173158810E-1,9.617507935E0
1.878912438E2,1.675941236E-2,-1.197100878E-1,9.607931137E0
1.881422203E2,1.915361360E-2,-1.221042871E-1,9.605537415E0
1.883933495E2,1.915361360E-2,-1.173158810E-1,9.607931137E0
1.886444176E2,1.915361360E-2,-1.221042871E-1,9.607931137E0
1.888956383E2,2.154781483E-2,-1.173158810E-1,9.610325813E0
1.891466454E2,1.436521020E-2,-1.077390760E-1,9.610325813E0
1.893978051E2,2.394201607E-2,-1.173158810E-1,9.605537415E0
1.896491173E2,2.394201607E-2,-1.149216816E-1,9.612719536E0
1.899002160E2,1.915361360E-2,-1.125274822E-1,9.607931137E0
1.901514672E2,2.394201607E-2,-1.197100878E-1,9.615114212E0
1.904025658E2,1.915361360E-2,-1.149216816E-1,9.603142738E0
1.906536950E2,3.112462163E-2,-1.125274822E-1,9.610325813E0
1.909048241E2,3.112462163E-2,-1.149216816E-1,9.603142738E0
1.911559838E2,2.633621916E-2,-1.244984865E-1,9.600749016E0
1.914071434E2,2.633621916E-2,-1.101332754E-1,9.605537415E0
1.916583031E2,2.394201607E-2,-1.173158810E-1,9.610325813E0
1.919094933E2,1.675941236E-2,-1.197100878E-1,9.603142738E0
1.921606530E2,2.873042040E-2,-1.125274822E-1,9.600749016E0
1.924117821E2,2.633621916E-2,-1.173158810E-1,9.605537415E0
1.926629723E2,9.576806799E-3,-1.125274822E-1,9.605537415E0
1.929141625E2,1.915361360E-2,-1.125274822E-1,9.612719536E0
1.931654747E2,1.675941236E-2,-1.101332754E-1,9.615114212E0
1.934167260E2,2.873042040E-2,-1.173158810E-1,9.605537415E0
1.936677636E2,3.112462163E-2,-1.101332754E-1,9.603142738E0
1.939190758E2,1.197100803E-2,-1.221042871E-1,9.610325813E0
1.941703270E2,2.394201607E-2,-1.173158810E-1,9.610325813E0
1.944214257E2,1.915361360E-2,-1.221042871E-1,9.612719536E0
1.946724938E2,1.436521020E-2,-1.125274822E-1,9.598354340E0
1.949237145E2,1.675941236E-2,-1.221042871E-1,9.600749016E0
1.951749047E2,2.633621916E-2,-1.173158810E-1,9.615114212E0
1.954260338E2,2.633621916E-2,-1.244984865E-1,9.607931137E0
1.956769494E2,2.394201607E-2,-1.101332754E-1,9.607931137E0
1.959279564E2,2.633621916E-2,-1.292868853E-1,9.607931137E0
1.961790856E2,1.436521020E-2,-1.149216816E-1,9.605537415E0
1.964301719E2,2.394201607E-2,-1.125274822E-1,9.605537415E0
1.966815452E2,1.436521020E-2,-1.149216816E-1,9.607931137E0
1.969327354E2,1.915361360E-2,-1.173158810E-1,9.605537415E0
1.971841087E2,2.394201607E-2,-1.221042871E-1,9.600749016E0
1.974351768E2,1.915361360E-2,-1.101332754E-1,9.607931137E0
1.976863670E2,2.154781483E-2,-1.221042871E-1,9.603142738E0
1.979374656E2,3.112462163E-2,-1.149216816E-1,9.607931137E0
